# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0864-v0M1_gene_tas.txt -m 32 -s 1000
#FDR Corrected thresholds: 0.999 0.01
#MH Acceptance-Rate:	20.76%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.932600
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	0	106	106	1312	0.503000	U
cds_SP5448_00010	0	102	102	1119	0.340000	U
cds_SP5448_00015	0	15	15	183	0.969000	U
cds_SP5448_00020	2	80	51	717	0.339000	U
cds_SP5448_00025	0	56	56	565	0.514000	U
cds_SP5448_00030	12	265	58	815	0.049000	U
cds_SP5448_00035	0	30	30	268	0.957000	U
cds_SP5448_00040	0	30	30	338	0.868000	U
cds_SP5448_00050	4	128	57	571	0.155000	U
cds_SP5448_00055	0	130	130	1266	0.096000	U
cds_SP5448_00060	0	55	55	528	0.545000	U
cds_SP5448_00065	0	138	138	1974	0.866000	U
cds_SP5448_00070	7	156	47	362	0.064000	U
cds_SP5448_00080	18	91	15	254	0.005000	NE
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	11	186	39	588	0.062000	U
cds_SP5448_00095	1	11	7	61	-1.000000	S
cds_SP5448_00100	1	4	3	59	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	1	5	4	56	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	0	2	2	13	-1.000000	S
cds_SP5448_00130	0	3	3	27	-1.000000	S
cds_SP5448_00135	1	6	3	34	-1.000000	S
cds_SP5448_00140	0	3	3	20	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	1	6	5	58	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	1	5	3	40	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	0	87	87	1180	0.649000	U
cds_SP5448_00190	0	61	61	956	0.646000	U
cds_SP5448_00195	0	65	65	751	0.481000	U
cds_SP5448_00200	0	86	86	991	0.439000	U
cds_SP5448_00205	0	22	22	210	0.961000	U
cds_SP5448_00210	1	48	35	591	0.481000	U
cds_SP5448_00215	5	171	58	1184	0.378000	U
cds_SP5448_00220	6	95	32	499	0.161000	U
cds_SP5448_00225	6	49	11	275	0.024000	U
cds_SP5448_00230	3	29	16	272	0.048000	U
cds_SP5448_00235	7	61	17	347	0.146000	U
cds_SP5448_00240	7	92	23	269	0.009000	NE
cds_SP5448_00245	6	58	24	565	0.224000	U
cds_SP5448_00250	0	17	17	477	0.722000	U
cds_SP5448_00255	8	38	13	463	0.299000	U
cds_SP5448_00260	23	173	18	179	0.001000	NE
cds_SP5448_00265	3	57	20	552	0.225000	U
cds_SP5448_00270	5	90	40	348	0.150000	U
cds_SP5448_00280	1	78	53	634	0.284000	U
cds_SP5448_00285	6	41	20	223	0.001000	NE
cds_SP5448_00290	0	38	38	386	0.765000	U
cds_SP5448_00295	0	150	150	1768	0.282000	U
cds_SP5448_00300	6	148	73	1250	0.459000	U
cds_SP5448_00305	7	67	28	471	0.245000	U
cds_SP5448_00310	17	106	32	371	0.126000	U
cds_SP5448_00315	0	13	13	288	0.964000	U
cds_SP5448_00320	0	31	31	613	0.629000	U
cds_SP5448_00325	0	31	31	613	0.618000	U
cds_SP5448_00330	0	15	15	287	0.955000	U
cds_SP5448_00335	0	47	47	828	0.611000	U
cds_SP5448_00340	0	14	14	273	0.967000	U
cds_SP5448_00345	0	20	20	333	0.891000	U
cds_SP5448_00350	0	34	34	640	0.611000	U
cds_SP5448_00355	0	27	27	409	0.737000	U
cds_SP5448_00360	0	7	7	192	0.970000	U
cds_SP5448_00365	0	22	22	252	0.955000	U
cds_SP5448_00370	0	21	21	333	0.894000	U
cds_SP5448_00375	0	22	22	298	0.954000	U
cds_SP5448_00380	0	34	34	532	0.617000	U
cds_SP5448_00385	0	10	10	180	0.942000	U
cds_SP5448_00390	0	24	24	393	0.768000	U
cds_SP5448_00395	0	36	36	528	0.616000	U
cds_SP5448_00400	0	19	19	342	0.879000	U
cds_SP5448_00405	0	25	25	486	0.678000	U
cds_SP5448_00410	0	16	16	171	0.956000	U
cds_SP5448_00415	0	29	29	424	0.718000	U
cds_SP5448_00420	0	117	117	1297	0.302000	U
cds_SP5448_00425	0	46	46	628	0.552000	U
cds_SP5448_00430	0	15	15	181	0.962000	U
cds_SP5448_00435	0	9	9	109	-1.000000	S
cds_SP5448_00440	0	23	23	357	0.851000	U
cds_SP5448_00445	0	19	19	378	0.802000	U
cds_SP5448_00450	0	67	67	919	0.580000	U
cds_SP5448_00455	0	23	23	380	0.796000	U
cds_SP5448_00465	17	91	15	254	0.004000	NE
cds_SP5448_00470	0	2	2	59	-1.000000	S
cds_SP5448_00475	10	186	39	588	0.059000	U
cds_SP5448_00480	1	11	7	61	-1.000000	S
cds_SP5448_00485	0	3	3	59	-1.000000	S
cds_SP5448_00490	1	4	3	14	-1.000000	S
cds_SP5448_00495	0	3	3	31	-1.000000	S
cds_SP5448_00500	0	5	5	55	-1.000000	S
cds_SP5448_00505	0	2	2	49	-1.000000	S
cds_SP5448_00510	1	5	3	40	-1.000000	S
cds_SP5448_00515	1	2	1	2	-1.000000	S
cds_SP5448_00520	0	3	3	30	-1.000000	S
cds_SP5448_00525	0	5	5	55	-1.000000	S
cds_SP5448_00530	0	2	2	56	-1.000000	S
cds_SP5448_00535	0	4	4	61	-1.000000	S
cds_SP5448_00540	0	2	2	4	-1.000000	S
cds_SP5448_00545	0	12	12	164	0.956000	U
cds_SP5448_00550	1	19	14	195	0.007000	NE
cds_SP5448_00555	0	14	14	222	0.967000	U
cds_SP5448_00560	0	47	47	433	0.666000	U
cds_SP5448_00565	1	42	40	686	0.572000	U
cds_SP5448_00570	1	69	39	451	0.262000	U
cds_SP5448_00575	1	25	24	372	0.759000	U
cds_SP5448_00580	0	76	76	1257	0.779000	U
cds_SP5448_00585	5	170	93	1305	0.413000	U
cds_SP5448_00590	0	159	159	3545	1.000000	E
cds_SP5448_00595	0	187	187	3631	1.000000	E
cds_SP5448_00600	4	29	18	217	0.004000	NE
cds_SP5448_00605	3	73	34	436	0.232000	U
cds_SP5448_00610	5	86	50	566	0.232000	U
cds_SP5448_00615	1	26	22	279	0.497000	U
cds_SP5448_00620	1	33	17	215	0.001000	NE
cds_SP5448_00625	1	23	20	192	0.183000	U
cds_SP5448_00630	3	41	24	258	0.024000	U
cds_SP5448_00635	4	28	12	120	0.001000	NE
cds_SP5448_00640	11	58	18	332	0.236000	U
cds_SP5448_00645	1	77	71	1010	0.514000	U
cds_SP5448_00650	3	26	12	163	0.001000	NE
cds_SP5448_00655	3	50	33	516	0.364000	U
cds_SP5448_00660	2	62	36	516	0.241000	U
cds_SP5448_00670	4	22	7	91	0.000000	NE
cds_SP5448_00675	1	25	22	274	0.676000	U
cds_SP5448_00680	1	28	19	423	0.481000	U
cds_SP5448_00685	4	32	16	201	0.001000	NE
cds_SP5448_00690	0	37	37	631	0.591000	U
cds_SP5448_00695	3	43	29	593	0.377000	U
cds_SP5448_00700	3	49	25	478	0.319000	U
cds_SP5448_00705	4	115	52	708	0.177000	U
cds_SP5448_00710	15	203	38	405	0.062000	U
cds_SP5448_00715	2	56	40	385	0.468000	U
cds_SP5448_00720	5	85	34	372	0.178000	U
cds_SP5448_00725	4	66	34	335	0.283000	U
cds_SP5448_00730	1	63	38	358	0.309000	U
cds_SP5448_00735	11	84	21	402	0.203000	U
cds_SP5448_00740	0	10	10	163	0.960000	U
cds_SP5448_00745	1	20	16	268	0.224000	U
cds_SP5448_00750	4	63	26	315	0.217000	U
cds_SP5448_00755	2	65	54	560	0.384000	U
cds_SP5448_00760	3	97	52	766	0.240000	U
cds_SP5448_00765	4	68	30	354	0.206000	U
cds_SP5448_00770	4	77	37	600	0.250000	U
cds_SP5448_00775	2	41	33	571	0.499000	U
cds_SP5448_00780	4	48	20	273	0.032000	U
cds_SP5448_00785	7	59	14	169	0.001000	NE
cds_SP5448_00790	3	22	11	205	0.001000	NE
cds_SP5448_00795	4	76	29	357	0.170000	U
cds_SP5448_00800	2	27	20	257	0.153000	U
cds_SP5448_00805	9	168	33	295	0.036000	U
cds_SP5448_00810	2	37	28	340	0.560000	U
cds_SP5448_00815	1	38	36	565	0.612000	U
cds_SP5448_00820	8	75	27	383	0.217000	U
cds_SP5448_00825	1	26	18	213	0.003000	NE
cds_SP5448_00830	3	92	40	754	0.208000	U
cds_SP5448_00835	7	95	32	514	0.163000	U
cds_SP5448_00840	1	42	39	585	0.524000	U
cds_SP5448_00845	9	75	22	310	0.122000	U
cds_SP5448_00850	1	62	41	543	0.304000	U
cds_SP5448_00855	3	71	30	673	0.272000	U
cds_SP5448_00860	3	57	24	492	0.277000	U
cds_SP5448_00865	0	23	23	535	0.641000	U
cds_SP5448_00870	8	97	29	374	0.122000	U
cds_SP5448_00875	5	54	21	197	0.001000	NE
cds_SP5448_00880	10	126	25	314	0.084000	U
cds_SP5448_00885	3	35	15	193	0.001000	NE
cds_SP5448_00890	0	15	15	223	0.950000	U
cds_SP5448_00900	0	11	11	118	-1.000000	S
cds_SP5448_00905	6	78	29	389	0.171000	U
cds_SP5448_00910	0	115	115	2492	1.000000	E
cds_SP5448_00915	7	71	18	273	0.011000	U
cds_SP5448_00920	2	17	10	157	0.002000	NE
cds_SP5448_00925	3	33	16	243	0.005000	NE
cds_SP5448_00930	0	28	28	654	0.636000	U
cds_SP5448_00935	7	40	8	147	0.000000	NE
cds_SP5448_00940	2	32	25	583	0.561000	U
cds_SP5448_00945	10	127	28	328	0.084000	U
cds_SP5448_00950	5	74	31	397	0.189000	U
cds_SP5448_00955	2	63	39	708	0.327000	U
cds_SP5448_00960	5	106	81	1341	0.720000	U
cds_SP5448_00965	3	160	83	1354	0.551000	U
cds_SP5448_00970	0	24	24	424	0.720000	U
cds_SP5448_00975	3	34	17	205	0.002000	NE
cds_SP5448_00980	3	16	6	94	0.000000	NE
cds_SP5448_00985	9	128	52	501	0.098000	U
cds_SP5448_00990	8	48	16	236	0.002000	NE
cds_SP5448_00995	1	8	5	108	-1.000000	S
cds_SP5448_01000	1	16	8	74	0.001000	NE
cds_SP5448_01005	5	49	15	149	0.001000	NE
cds_SP5448_01010	2	10	4	117	0.001000	NE
cds_SP5448_01015	4	76	39	743	0.303000	U
cds_SP5448_01020	4	53	16	174	0.001000	NE
cds_SP5448_01025	4	58	32	475	0.313000	U
cds_SP5448_01030	6	39	9	111	0.001000	NE
cds_SP5448_01035	3	74	39	510	0.261000	U
cds_SP5448_01045	3	60	23	288	0.045000	U
cds_SP5448_01050	1	18	12	206	0.020000	U
cds_SP5448_01055	1	40	24	355	0.496000	U
cds_SP5448_01060	4	45	20	311	0.236000	U
cds_SP5448_01065	0	27	27	509	0.645000	U
cds_SP5448_01070	11	86	24	405	0.164000	U
cds_SP5448_01075	7	80	32	315	0.234000	U
cds_SP5448_01085	0	75	75	1341	0.865000	U
cds_SP5448_01090	9	128	41	401	0.105000	U
cds_SP5448_01095	7	46	10	126	0.001000	NE
cds_SP5448_01100	4	32	12	157	0.001000	NE
cds_SP5448_01105	0	3	3	77	-1.000000	S
cds_SP5448_01115	2	57	33	433	0.378000	U
cds_SP5448_01120	0	58	58	879	0.576000	U
cds_SP5448_01125	0	70	70	1000	0.603000	U
cds_SP5448_01130	0	35	35	436	0.693000	U
cds_SP5448_01135	6	115	53	908	0.293000	U
cds_SP5448_01140	8	105	30	540	0.139000	U
cds_SP5448_01145	3	40	10	140	0.001000	NE
cds_SP5448_01150	1	26	16	208	0.001000	NE
cds_SP5448_01155	6	75	25	480	0.175000	U
cds_SP5448_01160	0	27	27	491	0.659000	U
cds_SP5448_01165	6	50	17	221	0.001000	NE
cds_SP5448_01170	0	80	80	1440	0.918000	U
cds_SP5448_01175	15	122	43	417	0.124000	U
cds_SP5448_01180	17	131	33	344	0.109000	U
cds_SP5448_01185	10	61	16	183	0.001000	NE
cds_SP5448_01190	0	19	19	347	0.860000	U
cds_SP5448_01195	0	47	47	781	0.590000	U
cds_SP5448_01200	1	48	28	609	0.394000	U
cds_SP5448_01205	0	11	11	126	-1.000000	S
cds_SP5448_01210	2	41	31	503	0.405000	U
cds_SP5448_01215	1	67	48	941	0.521000	U
cds_SP5448_01220	5	61	28	334	0.213000	U
cds_SP5448_01225	1	50	46	749	0.556000	U
cds_SP5448_01230	3	54	28	310	0.232000	U
cds_SP5448_01235	6	68	23	314	0.179000	U
cds_SP5448_01240	5	65	38	388	0.201000	U
cds_SP5448_01245	5	53	21	327	0.241000	U
cds_SP5448_01250	2	44	20	462	0.323000	U
cds_SP5448_01255	3	35	19	241	0.001000	NE
cds_SP5448_01260	2	38	18	375	0.302000	U
cds_SP5448_01270	0	56	56	864	0.595000	U
cds_SP5448_01275	0	35	35	652	0.606000	U
cds_SP5448_01280	3	44	22	320	0.353000	U
cds_SP5448_01285	0	75	75	1263	0.793000	U
cds_SP5448_01290	6	71	25	267	0.012000	U
cds_SP5448_01295	3	56	23	237	0.002000	NE
cds_SP5448_01300	11	205	34	492	0.062000	U
cds_SP5448_01305	0	28	28	411	0.733000	U
cds_SP5448_01310	0	30	30	465	0.656000	U
cds_SP5448_01315	0	89	89	2046	0.999000	U
cds_SP5448_01320	0	59	59	1006	0.663000	U
