# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0872-v0M1_gene_tas.txt -m 1 -s 1000
#FDR Corrected thresholds: 0.991 0.041
#MH Acceptance-Rate:	40.33%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.586569
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	7	106	30	326	0.997000	E
cds_SP5448_00010	3	102	58	566	1.000000	E
cds_SP5448_00015	5	15	6	87	0.000000	NE
cds_SP5448_00020	21	80	8	113	0.000000	NE
cds_SP5448_00025	2	56	39	315	1.000000	E
cds_SP5448_00030	125	265	7	89	0.000000	NE
cds_SP5448_00035	9	30	5	43	0.000000	NE
cds_SP5448_00040	2	30	15	146	0.001000	NE
cds_SP5448_00050	49	128	6	50	0.000000	NE
cds_SP5448_00055	9	130	55	459	1.000000	E
cds_SP5448_00060	3	55	33	307	0.999000	E
cds_SP5448_00065	10	138	38	511	1.000000	E
cds_SP5448_00070	19	156	47	362	1.000000	E
cds_SP5448_00080	67	91	3	19	0.000000	NE
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	106	186	7	112	0.000000	NE
cds_SP5448_00095	8	11	1	2	-1.000000	S
cds_SP5448_00100	2	4	1	2	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	2	5	3	47	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	1	2	1	2	-1.000000	S
cds_SP5448_00130	1	3	1	2	-1.000000	S
cds_SP5448_00135	2	6	3	34	-1.000000	S
cds_SP5448_00140	3	3	0	0	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	2	6	3	31	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	3	5	1	2	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	2	4	2	8	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	1	5	2	28	-1.000000	S
cds_SP5448_00185	4	87	32	321	0.999000	E
cds_SP5448_00190	8	61	35	578	1.000000	E
cds_SP5448_00195	10	65	23	226	0.015000	NE
cds_SP5448_00200	5	86	23	239	0.046000	U
cds_SP5448_00205	3	22	14	131	0.025000	NE
cds_SP5448_00210	20	48	6	73	0.000000	NE
cds_SP5448_00215	62	171	8	135	0.000000	NE
cds_SP5448_00220	46	95	4	36	0.000000	NE
cds_SP5448_00225	20	49	6	132	0.000000	NE
cds_SP5448_00230	14	29	3	11	0.000000	NE
cds_SP5448_00235	28	61	9	213	0.000000	NE
cds_SP5448_00240	46	92	6	65	0.000000	NE
cds_SP5448_00245	31	58	3	55	0.000000	NE
cds_SP5448_00250	5	17	6	144	0.000000	NE
cds_SP5448_00255	18	38	5	120	0.000000	NE
cds_SP5448_00260	92	173	7	41	0.000000	NE
cds_SP5448_00265	12	57	19	544	0.989000	U
cds_SP5448_00270	49	90	7	61	0.000000	NE
cds_SP5448_00280	9	78	15	182	0.001000	NE
cds_SP5448_00285	24	41	5	25	0.000000	NE
cds_SP5448_00290	5	38	20	206	0.011000	NE
cds_SP5448_00295	10	150	33	349	1.000000	E
cds_SP5448_00300	54	148	11	263	0.003000	NE
cds_SP5448_00305	36	67	7	80	0.000000	NE
cds_SP5448_00310	54	106	6	45	0.000000	NE
cds_SP5448_00315	2	13	7	126	0.001000	NE
cds_SP5448_00320	0	31	31	613	1.000000	E
cds_SP5448_00325	2	31	19	393	0.989000	U
cds_SP5448_00330	1	15	10	197	0.003000	NE
cds_SP5448_00335	2	47	30	479	1.000000	E
cds_SP5448_00340	0	14	14	273	0.997000	E
cds_SP5448_00345	1	20	16	299	0.989000	U
cds_SP5448_00350	3	34	12	166	0.001000	NE
cds_SP5448_00355	0	27	27	409	1.000000	E
cds_SP5448_00360	1	7	5	144	0.028000	NE
cds_SP5448_00365	0	22	22	252	1.000000	E
cds_SP5448_00370	1	21	11	195	0.001000	NE
cds_SP5448_00375	0	22	22	298	1.000000	E
cds_SP5448_00380	3	34	13	205	0.001000	NE
cds_SP5448_00385	1	10	8	162	0.660000	U
cds_SP5448_00390	1	24	12	149	0.001000	NE
cds_SP5448_00395	3	36	16	257	0.088000	U
cds_SP5448_00400	1	19	16	282	0.935000	U
cds_SP5448_00405	2	25	17	321	0.971000	U
cds_SP5448_00410	1	16	14	152	0.941000	U
cds_SP5448_00415	3	29	15	228	0.014000	NE
cds_SP5448_00420	9	117	38	424	1.000000	E
cds_SP5448_00425	6	46	16	183	0.001000	NE
cds_SP5448_00430	1	15	13	169	0.950000	U
cds_SP5448_00435	0	9	9	109	-1.000000	S
cds_SP5448_00440	2	23	13	252	0.106000	U
cds_SP5448_00445	0	19	19	378	0.999000	E
cds_SP5448_00450	1	67	52	714	1.000000	E
