name,type,original_reads,reads,one_hits,failed,samples,rpm,count_table
hpgl0871,v0M1,0,8334979,7901184,110769,323026,0.126563310005184,hpgl0871-v0M1.count.xz
hpgl0871,def,0,8334979,8308108,26871,0,0.120364347695047,hpgl0871-def.count.xz
