# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0902-v0M1_gene_tas.txt -m 1 -s 1000
#FDR Corrected thresholds: 0.99 0.041
#MH Acceptance-Rate:	39.79%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.642252
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	2	106	75	921	1.000000	E
cds_SP5448_00010	4	102	33	436	0.997000	E
cds_SP5448_00015	3	15	6	87	0.000000	NE
cds_SP5448_00020	19	80	10	131	0.001000	NE
cds_SP5448_00025	1	56	44	413	1.000000	E
cds_SP5448_00030	106	265	11	172	0.000000	NE
cds_SP5448_00035	7	30	5	48	0.000000	NE
cds_SP5448_00040	1	30	17	160	0.001000	NE
cds_SP5448_00050	40	128	9	57	0.000000	NE
cds_SP5448_00055	4	130	62	500	1.000000	E
cds_SP5448_00060	1	55	54	519	1.000000	E
cds_SP5448_00065	6	138	86	1434	1.000000	E
cds_SP5448_00070	12	156	32	286	0.905000	U
cds_SP5448_00080	60	91	5	69	0.000000	NE
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	86	186	6	105	0.000000	NE
cds_SP5448_00095	9	11	1	2	-1.000000	S
cds_SP5448_00100	2	4	1	2	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	2	5	3	47	-1.000000	S
cds_SP5448_00115	1	4	3	36	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	2	2	0	0	-1.000000	S
cds_SP5448_00130	1	3	1	2	-1.000000	S
cds_SP5448_00135	2	6	3	34	-1.000000	S
cds_SP5448_00140	1	3	1	2	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	2	6	3	31	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	3	5	2	16	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	2	4	2	8	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	1	5	2	28	-1.000000	S
cds_SP5448_00185	2	87	77	1086	1.000000	E
cds_SP5448_00190	5	61	21	281	0.375000	U
cds_SP5448_00195	5	65	20	202	0.001000	NE
cds_SP5448_00200	3	86	25	279	0.586000	U
cds_SP5448_00205	1	22	14	131	0.016000	NE
cds_SP5448_00210	15	48	6	50	0.000000	NE
cds_SP5448_00215	49	171	9	174	0.000000	NE
cds_SP5448_00220	38	95	7	87	0.000000	NE
cds_SP5448_00225	14	49	8	250	0.000000	NE
cds_SP5448_00230	13	29	4	122	0.000000	NE
cds_SP5448_00235	29	61	8	202	0.000000	NE
cds_SP5448_00240	45	92	5	71	0.000000	NE
cds_SP5448_00245	29	58	3	80	0.000000	NE
cds_SP5448_00250	5	17	5	85	0.000000	NE
cds_SP5448_00255	18	38	5	120	0.000000	NE
cds_SP5448_00260	88	173	9	105	0.000000	NE
cds_SP5448_00265	11	57	13	155	0.001000	NE
cds_SP5448_00270	40	90	4	20	0.000000	NE
cds_SP5448_00280	6	78	31	308	0.986000	U
cds_SP5448_00285	17	41	8	105	0.000000	NE
cds_SP5448_00290	2	38	20	206	0.006000	NE
cds_SP5448_00295	10	150	27	311	0.854000	U
cds_SP5448_00300	46	148	9	191	0.000000	NE
cds_SP5448_00305	30	67	11	135	0.001000	NE
cds_SP5448_00310	51	106	5	39	0.000000	NE
cds_SP5448_00315	0	13	13	288	0.982000	U
cds_SP5448_00320	2	31	24	554	0.996000	E
cds_SP5448_00325	0	31	31	613	0.999000	E
cds_SP5448_00330	0	15	15	287	0.990000	U
cds_SP5448_00335	2	47	30	489	0.997000	E
cds_SP5448_00340	0	14	14	273	0.984000	U
cds_SP5448_00345	1	20	16	299	0.952000	U
cds_SP5448_00350	1	34	27	525	0.995000	E
cds_SP5448_00355	0	27	27	409	0.998000	E
cds_SP5448_00360	0	7	7	192	0.872000	U
cds_SP5448_00365	0	22	22	252	0.998000	E
cds_SP5448_00370	0	21	21	333	0.998000	E
cds_SP5448_00375	0	22	22	298	0.999000	E
cds_SP5448_00380	2	34	17	250	0.029000	NE
cds_SP5448_00385	0	10	10	180	0.950000	U
cds_SP5448_00390	0	24	24	393	0.998000	E
cds_SP5448_00395	3	36	23	311	0.973000	U
cds_SP5448_00400	0	19	19	342	0.990000	U
cds_SP5448_00405	2	25	12	242	0.006000	NE
cds_SP5448_00410	0	16	16	171	0.994000	E
cds_SP5448_00415	3	29	16	224	0.002000	NE
cds_SP5448_00420	3	117	44	498	1.000000	E
cds_SP5448_00425	8	46	16	180	0.001000	NE
cds_SP5448_00430	1	15	13	169	0.913000	U
cds_SP5448_00435	0	9	9	109	-1.000000	S
cds_SP5448_00440	0	23	23	357	0.995000	E
cds_SP5448_00445	0	19	19	378	0.990000	U
cds_SP5448_00450	2	67	46	665	1.000000	E
cds_SP5448_00455	0	23	23	380	0.997000	E
