# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0888-v0M1_gene_tas.txt -m 16 -s 1000
#FDR Corrected thresholds: 0.999 0.016
#MH Acceptance-Rate:	25.20%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.906004
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	0	106	106	1312	0.924000	U
cds_SP5448_00010	0	102	102	1119	0.841000	U
cds_SP5448_00015	0	15	15	183	0.943000	U
cds_SP5448_00020	0	80	80	1108	0.904000	U
cds_SP5448_00025	0	56	56	565	0.720000	U
cds_SP5448_00030	14	265	43	570	0.042000	U
cds_SP5448_00035	1	30	20	186	0.008000	NE
cds_SP5448_00040	1	30	17	160	0.001000	NE
cds_SP5448_00050	5	128	54	561	0.233000	U
cds_SP5448_00055	0	130	130	1266	0.699000	U
cds_SP5448_00060	0	55	55	528	0.747000	U
cds_SP5448_00065	0	138	138	1974	0.994000	U
cds_SP5448_00070	0	156	156	1452	0.425000	U
cds_SP5448_00080	20	91	18	365	0.128000	U
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	14	186	37	581	0.054000	U
cds_SP5448_00095	1	11	7	61	-1.000000	S
cds_SP5448_00100	1	4	3	59	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	2	5	3	47	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	0	2	2	13	-1.000000	S
cds_SP5448_00130	0	3	3	27	-1.000000	S
cds_SP5448_00135	1	6	3	34	-1.000000	S
cds_SP5448_00140	1	3	1	2	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	1	6	5	58	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	1	5	3	40	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	0	87	87	1180	0.918000	U
cds_SP5448_00190	0	61	61	956	0.822000	U
cds_SP5448_00195	0	65	65	751	0.752000	U
cds_SP5448_00200	0	86	86	991	0.818000	U
cds_SP5448_00205	0	22	22	210	0.964000	U
cds_SP5448_00210	0	48	48	699	0.678000	U
cds_SP5448_00215	4	171	81	1943	0.997000	U
cds_SP5448_00220	7	95	19	281	0.011000	NE
cds_SP5448_00225	5	49	11	158	0.001000	NE
cds_SP5448_00230	3	29	16	272	0.028000	U
cds_SP5448_00235	12	61	15	311	0.082000	U
cds_SP5448_00240	15	92	13	136	0.001000	NE
cds_SP5448_00245	9	58	20	460	0.171000	U
cds_SP5448_00250	0	17	17	477	0.617000	U
cds_SP5448_00255	12	38	13	463	0.210000	U
cds_SP5448_00260	25	173	18	179	0.001000	NE
cds_SP5448_00265	3	57	20	552	0.176000	U
cds_SP5448_00270	8	90	46	389	0.274000	U
cds_SP5448_00280	1	78	53	634	0.438000	U
cds_SP5448_00285	8	41	20	223	0.001000	NE
cds_SP5448_00290	0	38	38	386	0.800000	U
cds_SP5448_00295	2	150	72	825	0.366000	U
cds_SP5448_00300	8	148	55	936	0.342000	U
cds_SP5448_00305	8	67	28	471	0.191000	U
cds_SP5448_00310	19	106	19	197	0.001000	NE
cds_SP5448_00315	0	13	13	288	0.948000	U
cds_SP5448_00320	0	31	31	613	0.641000	U
cds_SP5448_00325	0	31	31	613	0.656000	U
cds_SP5448_00330	0	15	15	287	0.943000	U
cds_SP5448_00335	0	47	47	828	0.766000	U
cds_SP5448_00340	0	14	14	273	0.953000	U
cds_SP5448_00345	0	20	20	333	0.878000	U
cds_SP5448_00350	0	34	34	640	0.663000	U
cds_SP5448_00355	0	27	27	409	0.734000	U
cds_SP5448_00360	0	7	7	192	0.966000	U
cds_SP5448_00365	0	22	22	252	0.951000	U
cds_SP5448_00370	0	21	21	333	0.876000	U
cds_SP5448_00375	0	22	22	298	0.951000	U
cds_SP5448_00380	0	34	34	532	0.674000	U
cds_SP5448_00385	0	10	10	180	0.947000	U
cds_SP5448_00390	0	24	24	393	0.727000	U
cds_SP5448_00395	0	36	36	528	0.675000	U
cds_SP5448_00400	0	19	19	342	0.857000	U
cds_SP5448_00405	0	25	25	486	0.634000	U
cds_SP5448_00410	0	16	16	171	0.947000	U
cds_SP5448_00415	0	29	29	424	0.729000	U
cds_SP5448_00420	0	117	117	1297	0.859000	U
cds_SP5448_00425	0	46	46	628	0.664000	U
cds_SP5448_00430	0	15	15	181	0.932000	U
cds_SP5448_00435	0	9	9	109	-1.000000	S
cds_SP5448_00440	0	23	23	357	0.794000	U
cds_SP5448_00445	0	19	19	378	0.765000	U
cds_SP5448_00450	0	67	67	919	0.808000	U
cds_SP5448_00455	0	23	23	380	0.791000	U
cds_SP5448_00465	21	91	18	365	0.109000	U
cds_SP5448_00470	0	2	2	59	-1.000000	S
cds_SP5448_00475	15	186	37	581	0.057000	U
cds_SP5448_00480	2	11	5	32	-1.000000	S
cds_SP5448_00485	0	3	3	59	-1.000000	S
cds_SP5448_00490	1	4	3	14	-1.000000	S
cds_SP5448_00495	0	3	3	31	-1.000000	S
cds_SP5448_00500	0	5	5	55	-1.000000	S
cds_SP5448_00505	0	2	2	49	-1.000000	S
cds_SP5448_00510	1	5	3	40	-1.000000	S
cds_SP5448_00515	1	2	1	2	-1.000000	S
cds_SP5448_00520	0	3	3	30	-1.000000	S
cds_SP5448_00525	0	5	5	55	-1.000000	S
cds_SP5448_00530	0	2	2	56	-1.000000	S
cds_SP5448_00535	0	4	4	61	-1.000000	S
cds_SP5448_00540	0	2	2	4	-1.000000	S
cds_SP5448_00545	0	12	12	164	0.927000	U
cds_SP5448_00550	2	19	11	161	0.001000	NE
cds_SP5448_00555	0	14	14	222	0.955000	U
cds_SP5448_00560	1	47	25	258	0.018000	U
cds_SP5448_00565	1	42	40	686	0.630000	U
cds_SP5448_00570	1	69	39	451	0.327000	U
cds_SP5448_00575	2	25	22	361	0.737000	U
cds_SP5448_00580	1	76	75	1254	0.960000	U
cds_SP5448_00585	1	170	140	1869	0.983000	U
cds_SP5448_00590	0	159	159	3545	1.000000	E
cds_SP5448_00595	1	187	114	2184	1.000000	E
cds_SP5448_00600	3	29	17	212	0.001000	NE
cds_SP5448_00605	2	73	34	436	0.234000	U
cds_SP5448_00610	8	86	21	242	0.001000	NE
cds_SP5448_00615	2	26	22	279	0.514000	U
cds_SP5448_00620	1	33	17	215	0.002000	NE
cds_SP5448_00625	1	23	20	192	0.177000	U
cds_SP5448_00630	2	41	25	276	0.110000	U
cds_SP5448_00635	5	28	12	120	0.001000	NE
cds_SP5448_00640	11	58	20	373	0.194000	U
cds_SP5448_00645	1	77	71	1010	0.820000	U
cds_SP5448_00650	4	26	8	91	0.001000	NE
cds_SP5448_00655	6	50	16	263	0.005000	NE
cds_SP5448_00660	2	62	36	516	0.286000	U
cds_SP5448_00670	4	22	8	95	0.001000	NE
cds_SP5448_00675	1	25	22	274	0.682000	U
cds_SP5448_00680	2	28	19	423	0.401000	U
cds_SP5448_00685	5	32	16	201	0.001000	NE
cds_SP5448_00690	0	37	37	631	0.647000	U
cds_SP5448_00695	3	43	29	593	0.334000	U
cds_SP5448_00700	4	49	25	478	0.284000	U
cds_SP5448_00705	5	115	52	708	0.287000	U
cds_SP5448_00710	24	203	30	311	0.041000	U
cds_SP5448_00715	2	56	40	385	0.530000	U
cds_SP5448_00720	6	85	32	366	0.164000	U
cds_SP5448_00725	4	66	34	335	0.309000	U
cds_SP5448_00730	6	63	23	253	0.004000	NE
cds_SP5448_00735	11	84	29	496	0.167000	U
cds_SP5448_00740	0	10	10	163	0.945000	U
cds_SP5448_00745	1	20	14	238	0.011000	NE
cds_SP5448_00750	6	63	26	315	0.205000	U
cds_SP5448_00755	2	65	60	628	0.678000	U
cds_SP5448_00760	7	97	24	390	0.112000	U
cds_SP5448_00765	6	68	19	244	0.001000	NE
cds_SP5448_00770	4	77	37	600	0.260000	U
cds_SP5448_00775	3	41	33	571	0.556000	U
cds_SP5448_00780	4	48	20	268	0.013000	NE
cds_SP5448_00785	8	59	16	252	0.003000	NE
cds_SP5448_00790	5	22	7	72	0.000000	NE
cds_SP5448_00795	7	76	25	288	0.034000	U
cds_SP5448_00800	2	27	20	257	0.111000	U
cds_SP5448_00805	13	168	27	502	0.105000	U
cds_SP5448_00810	5	37	13	152	0.001000	NE
cds_SP5448_00815	0	38	38	576	0.701000	U
cds_SP5448_00820	11	75	27	383	0.171000	U
cds_SP5448_00825	5	26	9	119	0.001000	NE
cds_SP5448_00830	5	92	26	451	0.097000	U
cds_SP5448_00835	14	95	14	210	0.001000	NE
cds_SP5448_00840	3	42	19	329	0.317000	U
cds_SP5448_00845	8	75	22	310	0.091000	U
cds_SP5448_00850	4	62	20	271	0.012000	NE
cds_SP5448_00855	6	71	28	645	0.221000	U
cds_SP5448_00860	5	57	19	390	0.170000	U
cds_SP5448_00865	0	23	23	535	0.600000	U
cds_SP5448_00870	12	97	19	263	0.004000	NE
cds_SP5448_00875	0	54	54	482	0.729000	U
cds_SP5448_00880	10	126	33	413	0.090000	U
cds_SP5448_00885	3	35	15	193	0.001000	NE
cds_SP5448_00890	0	15	15	223	0.945000	U
cds_SP5448_00900	0	11	11	118	-1.000000	S
cds_SP5448_00905	7	78	25	405	0.130000	U
cds_SP5448_00910	1	115	65	1512	0.983000	U
cds_SP5448_00915	6	71	33	677	0.239000	U
cds_SP5448_00920	2	17	10	157	0.001000	NE
cds_SP5448_00925	3	33	16	243	0.005000	NE
cds_SP5448_00930	0	28	28	654	0.627000	U
cds_SP5448_00935	6	40	8	147	0.000000	NE
cds_SP5448_00940	3	32	20	477	0.403000	U
cds_SP5448_00945	16	127	27	355	0.079000	U
cds_SP5448_00950	8	74	31	397	0.171000	U
cds_SP5448_00955	4	63	20	438	0.150000	U
cds_SP5448_00960	6	106	81	1341	0.929000	U
cds_SP5448_00965	3	160	83	1354	0.874000	U
cds_SP5448_00970	0	24	24	424	0.708000	U
cds_SP5448_00975	3	34	17	205	0.001000	NE
cds_SP5448_00980	3	16	6	94	0.000000	NE
cds_SP5448_00985	10	128	53	512	0.165000	U
cds_SP5448_00990	6	48	17	244	0.002000	NE
cds_SP5448_00995	3	8	3	93	-1.000000	S
cds_SP5448_01000	3	16	8	74	0.003000	NE
cds_SP5448_01005	8	49	15	149	0.001000	NE
cds_SP5448_01010	2	10	4	117	0.000000	NE
cds_SP5448_01015	6	76	30	629	0.226000	U
cds_SP5448_01020	6	53	16	174	0.001000	NE
cds_SP5448_01025	5	58	32	475	0.325000	U
cds_SP5448_01030	8	39	9	111	0.001000	NE
cds_SP5448_01035	5	74	30	416	0.226000	U
cds_SP5448_01045	4	60	21	525	0.183000	U
cds_SP5448_01050	1	18	12	206	0.017000	U
cds_SP5448_01055	1	40	24	355	0.403000	U
cds_SP5448_01060	4	45	27	451	0.316000	U
cds_SP5448_01065	0	27	27	509	0.607000	U
cds_SP5448_01070	17	86	22	352	0.132000	U
cds_SP5448_01075	4	80	42	381	0.351000	U
cds_SP5448_01085	0	75	75	1341	0.959000	U
cds_SP5448_01090	14	128	25	330	0.082000	U
cds_SP5448_01095	8	46	10	126	0.001000	NE
cds_SP5448_01100	6	32	12	157	0.001000	NE
cds_SP5448_01105	0	3	3	77	-1.000000	S
cds_SP5448_01115	4	57	32	431	0.372000	U
cds_SP5448_01120	0	58	58	879	0.803000	U
cds_SP5448_01125	0	70	70	1000	0.854000	U
cds_SP5448_01130	1	35	19	256	0.014000	NE
cds_SP5448_01135	5	115	53	908	0.456000	U
cds_SP5448_01140	8	105	30	540	0.124000	U
cds_SP5448_01145	4	40	9	141	0.001000	NE
cds_SP5448_01150	1	26	16	208	0.001000	NE
cds_SP5448_01155	6	75	25	480	0.119000	U
cds_SP5448_01160	0	27	27	491	0.645000	U
cds_SP5448_01165	6	50	17	221	0.001000	NE
cds_SP5448_01170	0	80	80	1440	0.982000	U
cds_SP5448_01175	18	122	25	264	0.004000	NE
cds_SP5448_01180	19	131	28	291	0.026000	U
cds_SP5448_01185	12	61	13	141	0.001000	NE
cds_SP5448_01190	0	19	19	347	0.808000	U
cds_SP5448_01195	1	47	42	671	0.605000	U
cds_SP5448_01200	1	48	28	609	0.340000	U
cds_SP5448_01205	0	11	11	126	-1.000000	S
cds_SP5448_01210	2	41	31	503	0.451000	U
cds_SP5448_01215	2	67	44	878	0.569000	U
cds_SP5448_01220	6	61	21	211	0.001000	NE
cds_SP5448_01225	4	50	40	683	0.555000	U
cds_SP5448_01230	4	54	18	171	0.001000	NE
cds_SP5448_01235	8	68	12	152	0.001000	NE
cds_SP5448_01240	8	65	21	220	0.001000	NE
cds_SP5448_01245	4	53	17	300	0.116000	U
cds_SP5448_01250	2	44	20	462	0.284000	U
cds_SP5448_01255	3	35	19	241	0.002000	NE
cds_SP5448_01260	2	38	21	488	0.320000	U
cds_SP5448_01270	0	56	56	864	0.782000	U
cds_SP5448_01275	0	35	35	652	0.658000	U
cds_SP5448_01280	1	44	27	388	0.385000	U
cds_SP5448_01285	2	75	54	863	0.614000	U
cds_SP5448_01290	6	71	21	240	0.002000	NE
cds_SP5448_01295	3	56	23	237	0.002000	NE
cds_SP5448_01300	12	205	50	655	0.101000	U
cds_SP5448_01305	1	28	22	323	0.603000	U
cds_SP5448_01310	1	30	29	462	0.666000	U
cds_SP5448_01315	0	89	89	2046	0.999000	U
cds_SP5448_01320	0	59	59	1006	0.850000	U
cds_SP5448_01330	0	30	30	735	0.626000	U
cds_SP5448_01335	0	105	105	1521	0.972000	U
cds_SP5448_01340	16	131	18	234	0.001000	NE
cds_SP5448_01345	6	65	23	316	0.170000	U
cds_SP5448_01350	1	46	32	544	0.434000	U
cds_SP5448_01355	1	92	90	1132	0.896000	U
cds_SP5448_01365	2	49	46	713	0.662000	U
cds_SP5448_01370	0	76	76	1246	0.948000	U
cds_SP5448_01375	0	62	62	1222	0.942000	U
cds_SP5448_01380	0	23	23	457	0.666000	U
cds_SP5448_01385	0	87	87	1408	0.973000	U
cds_SP5448_01390	9	100	35	357	0.130000	U
cds_SP5448_01395	16	111	13	143	0.001000	NE
cds_SP5448_01400	11	110	21	271	0.004000	NE
cds_SP5448_01405	6	133	50	676	0.254000	U
cds_SP5448_01410	7	76	24	300	0.098000	U
cds_SP5448_01415	1	60	46	750	0.560000	U
cds_SP5448_01420	6	54	25	471	0.226000	U
cds_SP5448_01425	1	6	4	53	-1.000000	S
cds_SP5448_01435	23	91	15	254	0.001000	NE
cds_SP5448_01440	0	2	2	59	-1.000000	S
cds_SP5448_01445	13	186	38	586	0.052000	U
cds_SP5448_01450	2	11	5	32	-1.000000	S
cds_SP5448_01455	1	7	6	57	-1.000000	S
cds_SP5448_01460	1	7	4	43	-1.000000	S
cds_SP5448_01465	2	44	33	364	0.567000	U
cds_SP5448_01470	2	55	38	468	0.394000	U
cds_SP5448_01475	2	76	36	369	0.259000	U
cds_SP5448_01480	1	31	18	316	0.455000	U
cds_SP5448_01485	7	41	13	148	0.001000	NE
cds_SP5448_01490	3	69	25	321	0.182000	U
cds_SP5448_01495	3	59	23	584	0.199000	U
cds_SP5448_01500	2	30	21	357	0.419000	U
cds_SP5448_01505	10	91	16	190	0.001000	NE
cds_SP5448_01510	4	61	27	266	0.007000	NE
cds_SP5448_01515	0	3	3	55	-1.000000	S
cds_SP5448_01520	0	48	48	830	0.741000	U
cds_SP5448_01525	0	16	16	186	0.959000	U
cds_SP5448_01530	11	77	20	280	0.019000	U
cds_SP5448_01540	0	24	24	358	0.830000	U
cds_SP5448_01545	0	85	85	1659	0.998000	U
cds_SP5448_01550	2	50	23	475	0.269000	U
cds_SP5448_01555	7	70	15	244	0.003000	NE
cds_SP5448_01560	0	57	57	1194	0.941000	U
cds_SP5448_01565	4	58	24	216	0.002000	NE
cds_SP5448_01570	1	24	19	262	0.062000	U
cds_SP5448_01575	1	96	78	1116	0.854000	U
cds_SP5448_01580	0	116	116	1674	0.993000	U
cds_SP5448_01585	0	19	19	224	0.954000	U
cds_SP5448_01590	0	52	52	681	0.728000	U
cds_SP5448_01595	1	39	23	229	0.001000	NE
cds_SP5448_01600	1	70	65	960	0.798000	U
cds_SP5448_01605	1	13	6	159	0.000000	NE
cds_SP5448_01610	7	66	16	162	0.001000	NE
cds_SP5448_01615	4	53	22	296	0.110000	U
cds_SP5448_01620	12	103	48	461	0.217000	U
cds_SP5448_01625	2	48	28	455	0.393000	U
cds_SP5448_01630	7	60	17	185	0.001000	NE
cds_SP5448_01635	1	25	24	502	0.650000	U
cds_SP5448_01640	5	45	12	179	0.001000	NE
cds_SP5448_01645	4	44	12	162	0.001000	NE
cds_SP5448_01650	2	13	5	178	0.000000	NE
cds_SP5448_01655	3	32	21	230	0.004000	NE
cds_SP5448_01660	0	18	18	205	0.932000	U
cds_SP5448_01665	9	158	45	673	0.129000	U
cds_SP5448_01670	8	57	20	213	0.001000	NE
cds_SP5448_01675	8	94	51	683	0.376000	U
cds_SP5448_01680	0	60	60	824	0.785000	U
cds_SP5448_01685	2	69	35	439	0.261000	U
cds_SP5448_01690	2	59	39	468	0.418000	U
cds_SP5448_01695	6	72	17	183	0.001000	NE
cds_SP5448_01700	6	142	78	1245	0.796000	U
cds_SP5448_01705	3	61	26	462	0.174000	U
cds_SP5448_01710	2	43	24	299	0.283000	U
cds_SP5448_01715	18	147	28	347	0.060000	U
cds_SP5448_01720	0	44	44	594	0.715000	U
cds_SP5448_01725	0	74	74	903	0.805000	U
cds_SP5448_01730	2	22	11	153	0.001000	NE
cds_SP5448_01735	0	51	51	544	0.724000	U
cds_SP5448_01740	7	181	72	920	0.356000	U
cds_SP5448_01745	6	54	16	159	0.001000	NE
cds_SP5448_01750	0	19	19	307	0.928000	U
cds_SP5448_01755	5	51	22	268	0.019000	U
cds_SP5448_01760	4	84	40	552	0.244000	U
cds_SP5448_01765	4	24	8	67	0.001000	NE
cds_SP5448_01770	0	13	13	285	0.952000	U
cds_SP5448_01775	0	31	31	486	0.654000	U
cds_SP5448_01780	0	16	16	207	0.954000	U
cds_SP5448_01785	2	39	20	393	0.323000	U
cds_SP5448_01790	0	59	59	901	0.819000	U
cds_SP5448_01795	13	164	27	491	0.069000	U
cds_SP5448_01800	4	65	22	372	0.151000	U
cds_SP5448_01805	4	26	10	144	0.001000	NE
cds_SP5448_01810	0	31	31	543	0.634000	U
cds_SP5448_01815	0	25	25	377	0.782000	U
cds_SP5448_01820	0	34	34	397	0.781000	U
cds_SP5448_01825	4	68	41	543	0.343000	U
cds_SP5448_01830	4	86	32	577	0.177000	U
cds_SP5448_01835	13	111	16	223	0.001000	NE
cds_SP5448_01845	28	222	26	251	0.001000	NE
cds_SP5448_01850	3	44	22	393	0.243000	U
cds_SP5448_01855	0	58	58	943	0.812000	U
cds_SP5448_01860	9	45	10	126	0.001000	NE
cds_SP5448_01865	4	31	11	157	0.001000	NE
cds_SP5448_01875	0	157	157	2511	1.000000	E
cds_SP5448_01880	0	27	27	330	0.868000	U
cds_SP5448_01885	0	84	84	1057	0.866000	U
cds_SP5448_01890	11	111	30	462	0.088000	U
cds_SP5448_01895	19	277	74	865	0.144000	U
cds_SP5448_01900	9	72	22	281	0.030000	U
cds_SP5448_01905	3	53	15	322	0.176000	U
cds_SP5448_01910	9	78	17	168	0.001000	NE
cds_SP5448_01915	3	48	14	204	0.001000	NE
cds_SP5448_01920	13	133	26	415	0.078000	U
cds_SP5448_01925	9	134	26	419	0.101000	U
cds_SP5448_01930	7	51	10	77	0.001000	NE
cds_SP5448_01935	5	56	25	294	0.134000	U
cds_SP5448_01940	9	102	28	423	0.106000	U
cds_SP5448_01945	5	153	69	1018	0.550000	U
cds_SP5448_01950	8	69	21	322	0.152000	U
cds_SP5448_01955	8	83	28	258	0.007000	NE
cds_SP5448_01960	8	81	21	290	0.049000	U
cds_SP5448_01965	6	98	41	585	0.203000	U
cds_SP5448_01970	0	50	50	453	0.741000	U
cds_SP5448_01975	0	81	81	1206	0.938000	U
cds_SP5448_01980	0	62	62	777	0.769000	U
cds_SP5448_01985	6	50	16	180	0.001000	NE
cds_SP5448_01990	0	9	9	244	0.953000	U
cds_SP5448_01995	0	12	12	262	0.946000	U
cds_SP5448_02000	0	76	76	1458	0.984000	U
cds_SP5448_02005	0	62	62	1425	0.976000	U
cds_SP5448_02010	3	20	10	92	0.004000	NE
cds_SP5448_02015	3	18	8	122	0.002000	NE
cds_SP5448_02020	7	48	20	267	0.013000	NE
cds_SP5448_02025	3	55	33	457	0.383000	U
cds_SP5448_02030	1	55	50	490	0.640000	U
cds_SP5448_02035	0	81	81	1032	0.862000	U
cds_SP5448_02040	0	32	32	565	0.624000	U
cds_SP5448_02045	0	94	94	1821	0.997000	U
cds_SP5448_02050	0	63	63	1128	0.910000	U
cds_SP5448_02055	0	49	49	783	0.734000	U
cds_SP5448_02060	0	32	32	428	0.716000	U
cds_SP5448_02065	0	72	72	963	0.841000	U
cds_SP5448_02070	0	14	14	217	0.945000	U
cds_SP5448_02075	0	67	67	960	0.843000	U
cds_SP5448_02080	0	72	72	919	0.817000	U
cds_SP5448_02085	0	48	48	714	0.727000	U
cds_SP5448_02090	0	70	70	1224	0.955000	U
cds_SP5448_02095	0	22	22	445	0.697000	U
cds_SP5448_02100	0	20	20	394	0.729000	U
cds_SP5448_02105	0	74	74	1359	0.966000	U
cds_SP5448_02110	0	45	45	836	0.761000	U
cds_SP5448_02115	1	48	28	440	0.343000	U
cds_SP5448_02120	0	72	72	1278	0.965000	U
cds_SP5448_02125	1	23	12	183	0.001000	NE
cds_SP5448_02130	1	54	43	717	0.596000	U
cds_SP5448_02135	0	44	44	801	0.709000	U
cds_SP5448_02140	1	48	29	606	0.348000	U
cds_SP5448_02145	3	48	31	473	0.325000	U
cds_SP5448_02150	10	120	40	470	0.115000	U
cds_SP5448_02155	0	43	43	452	0.723000	U
cds_SP5448_02160	5	48	24	227	0.001000	NE
cds_SP5448_02165	8	100	27	267	0.006000	NE
cds_SP5448_02170	3	29	11	92	0.001000	NE
cds_SP5448_02175	2	27	14	146	0.001000	NE
cds_SP5448_02180	4	46	17	266	0.011000	NE
cds_SP5448_02185	7	99	23	206	0.001000	NE
cds_SP5448_02190	0	60	60	768	0.752000	U
cds_SP5448_02195	6	45	12	143	0.001000	NE
cds_SP5448_02200	0	4	4	41	-1.000000	S
cds_SP5448_02205	8	72	28	349	0.177000	U
cds_SP5448_02210	4	50	24	310	0.305000	U
cds_SP5448_02215	5	34	13	109	0.001000	NE
cds_SP5448_02220	0	24	24	327	0.884000	U
cds_SP5448_02230	2	31	13	146	0.001000	NE
cds_SP5448_02235	0	12	12	187	0.943000	U
cds_SP5448_02240	0	18	18	265	0.930000	U
cds_SP5448_02250	1	13	12	168	0.846000	U
cds_SP5448_02255	1	23	20	317	0.741000	U
cds_SP5448_02265	0	18	18	178	0.951000	U
cds_SP5448_02270	0	13	13	289	0.943000	U
cds_SP5448_02275	2	77	47	728	0.435000	U
cds_SP5448_02280	3	37	18	186	0.001000	NE
cds_SP5448_02285	2	39	28	453	0.528000	U
cds_SP5448_02290	6	130	63	968	0.529000	U
cds_SP5448_02295	6	177	49	646	0.121000	U
cds_SP5448_02300	0	12	12	235	0.942000	U
cds_SP5448_02305	5	93	32	437	0.157000	U
cds_SP5448_02315	0	25	25	253	0.954000	U
cds_SP5448_02320	6	70	27	345	0.184000	U
cds_SP5448_02325	1	17	14	136	0.442000	U
cds_SP5448_02330	2	32	14	164	0.001000	NE
cds_SP5448_02335	2	31	14	149	0.001000	NE
cds_SP5448_02340	6	108	45	599	0.225000	U
cds_SP5448_02345	15	131	29	332	0.062000	U
cds_SP5448_02350	12	119	24	267	0.007000	NE
cds_SP5448_02355	2	19	8	59	0.001000	NE
cds_SP5448_02360	3	17	8	63	0.001000	NE
cds_SP5448_02365	1	30	20	225	0.001000	NE
cds_SP5448_02370	5	61	18	303	0.115000	U
cds_SP5448_02375	1	31	25	267	0.114000	U
cds_SP5448_02380	2	25	15	198	0.010000	NE
cds_SP5448_02385	3	30	13	136	0.001000	NE
cds_SP5448_02390	0	36	36	353	0.840000	U
cds_SP5448_02395	0	45	45	591	0.699000	U
cds_SP5448_02400	0	25	25	450	0.670000	U
cds_SP5448_02405	4	26	13	106	0.002000	NE
cds_SP5448_02410	26	316	33	355	0.027000	U
cds_SP5448_02415	8	78	17	170	0.001000	NE
cds_SP5448_02420	14	148	26	261	0.004000	NE
cds_SP5448_02425	8	80	19	309	0.112000	U
cds_SP5448_02430	8	59	22	315	0.249000	U
cds_SP5448_02435	12	131	24	293	0.024000	U
cds_SP5448_02445	8	40	7	61	0.000000	NE
cds_SP5448_02450	1	17	10	189	0.010000	NE
cds_SP5448_02455	0	12	12	171	0.953000	U
cds_SP5448_02460	3	11	5	26	-1.000000	S
cds_SP5448_02465	8	97	28	375	0.132000	U
cds_SP5448_02470	7	118	41	438	0.155000	U
cds_SP5448_02475	0	9	9	175	0.958000	U
cds_SP5448_02480	0	50	50	516	0.721000	U
cds_SP5448_02485	0	65	65	1141	0.919000	U
cds_SP5448_02490	0	17	17	291	0.946000	U
cds_SP5448_02495	1	26	25	285	0.902000	U
cds_SP5448_02500	1	161	82	1416	0.910000	U
cds_SP5448_02505	0	19	19	345	0.836000	U
cds_SP5448_02515	16	84	18	243	0.001000	NE
cds_SP5448_02520	3	33	26	277	0.128000	U
cds_SP5448_02525	4	134	47	830	0.263000	U
cds_SP5448_02530	1	12	10	179	0.845000	U
cds_SP5448_02535	3	59	26	252	0.003000	NE
cds_SP5448_02540	1	38	22	228	0.001000	NE
cds_SP5448_02545	1	13	8	197	0.012000	NE
cds_SP5448_02550	6	71	31	728	0.268000	U
cds_SP5448_02555	4	26	10	109	0.001000	NE
cds_SP5448_02560	3	30	18	280	0.077000	U
