# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0881-v0M1_gene_tas.txt -m 1 -s 1000
#FDR Corrected thresholds: 0.994 0.04
#MH Acceptance-Rate:	38.02%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.702769
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	3	106	67	843	1.000000	E
cds_SP5448_00010	5	102	47	581	1.000000	E
cds_SP5448_00015	1	15	14	174	0.899000	U
cds_SP5448_00020	10	80	23	266	0.034000	NE
cds_SP5448_00025	1	56	43	399	0.999000	E
cds_SP5448_00030	74	265	12	173	0.001000	NE
cds_SP5448_00035	7	30	6	46	0.000000	NE
cds_SP5448_00040	1	30	17	160	0.001000	NE
cds_SP5448_00050	33	128	9	57	0.000000	NE
cds_SP5448_00055	3	130	64	715	0.999000	E
cds_SP5448_00060	2	55	21	194	0.001000	NE
cds_SP5448_00065	4	138	104	1655	1.000000	E
cds_SP5448_00070	14	156	36	295	0.752000	U
cds_SP5448_00080	53	91	6	125	0.000000	NE
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	81	186	8	112	0.000000	NE
cds_SP5448_00095	7	11	3	17	-1.000000	S
cds_SP5448_00100	3	4	1	2	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	2	5	3	47	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	1	2	1	2	-1.000000	S
cds_SP5448_00130	1	3	1	2	-1.000000	S
cds_SP5448_00135	2	6	3	34	-1.000000	S
cds_SP5448_00140	1	3	1	2	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	2	6	3	31	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	3	5	1	2	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	1	87	52	615	0.999000	E
cds_SP5448_00190	2	61	35	512	0.990000	U
cds_SP5448_00195	4	65	28	226	0.007000	NE
cds_SP5448_00200	4	86	44	465	0.999000	E
cds_SP5448_00205	1	22	14	131	0.006000	NE
cds_SP5448_00210	13	48	11	181	0.001000	NE
cds_SP5448_00215	37	171	12	260	0.001000	NE
cds_SP5448_00220	33	95	7	87	0.000000	NE
cds_SP5448_00225	18	49	8	250	0.000000	NE
cds_SP5448_00230	11	29	4	122	0.000000	NE
cds_SP5448_00235	25	61	5	141	0.000000	NE
cds_SP5448_00240	35	92	6	65	0.000000	NE
cds_SP5448_00245	25	58	4	65	0.000000	NE
cds_SP5448_00250	4	17	6	144	0.000000	NE
cds_SP5448_00255	17	38	5	120	0.000000	NE
cds_SP5448_00260	66	173	7	93	0.000000	NE
cds_SP5448_00265	8	57	15	175	0.001000	NE
cds_SP5448_00270	29	90	12	93	0.001000	NE
cds_SP5448_00280	9	78	15	182	0.001000	NE
cds_SP5448_00285	19	41	6	36	0.000000	NE
cds_SP5448_00290	1	38	21	217	0.001000	NE
cds_SP5448_00295	7	150	54	636	0.999000	E
cds_SP5448_00300	35	148	18	278	0.010000	NE
cds_SP5448_00305	24	67	6	58	0.000000	NE
cds_SP5448_00310	53	106	6	61	0.000000	NE
cds_SP5448_00315	0	13	13	288	0.965000	U
cds_SP5448_00320	0	31	31	613	0.999000	E
cds_SP5448_00325	0	31	31	613	0.999000	E
cds_SP5448_00330	0	15	15	287	0.975000	U
cds_SP5448_00335	3	47	24	392	0.850000	U
cds_SP5448_00340	0	14	14	273	0.972000	U
cds_SP5448_00345	1	20	16	299	0.870000	U
cds_SP5448_00350	1	34	22	444	0.921000	U
cds_SP5448_00355	0	27	27	409	0.987000	U
cds_SP5448_00360	0	7	7	192	0.862000	U
cds_SP5448_00365	0	22	22	252	0.996000	E
cds_SP5448_00370	1	21	11	195	0.001000	NE
cds_SP5448_00375	0	22	22	298	0.992000	U
cds_SP5448_00380	2	34	17	250	0.016000	NE
cds_SP5448_00385	0	10	10	180	0.921000	U
cds_SP5448_00390	0	24	24	393	0.987000	U
cds_SP5448_00395	4	36	23	311	0.869000	U
cds_SP5448_00400	0	19	19	342	0.963000	U
cds_SP5448_00405	0	25	25	486	0.984000	U
cds_SP5448_00410	2	16	9	94	0.002000	NE
cds_SP5448_00415	2	29	25	363	0.982000	U
cds_SP5448_00420	3	117	79	947	1.000000	E
cds_SP5448_00425	4	46	18	224	0.001000	NE
cds_SP5448_00430	2	15	12	142	0.196000	U
cds_SP5448_00435	0	9	9	109	-1.000000	S
cds_SP5448_00440	0	23	23	357	0.987000	U
cds_SP5448_00445	0	19	19	378	0.959000	U
cds_SP5448_00450	3	67	29	395	0.922000	U
cds_SP5448_00455	0	23	23	380	0.978000	U
cds_SP5448_00465	56	91	3	40	0.000000	NE
cds_SP5448_00470	0	2	2	59	-1.000000	S
cds_SP5448_00475	71	186	9	122	0.000000	NE
cds_SP5448_00480	7	11	2	7	-1.000000	S
cds_SP5448_00485	1	3	1	2	-1.000000	S
cds_SP5448_00490	1	4	3	14	-1.000000	S
cds_SP5448_00495	0	3	3	31	-1.000000	S
cds_SP5448_00500	1	5	3	46	-1.000000	S
cds_SP5448_00505	0	2	2	49	-1.000000	S
cds_SP5448_00510	3	5	1	2	-1.000000	S
cds_SP5448_00515	1	2	1	2	-1.000000	S
cds_SP5448_00520	0	3	3	30	-1.000000	S
cds_SP5448_00525	0	5	5	55	-1.000000	S
cds_SP5448_00530	0	2	2	56	-1.000000	S
cds_SP5448_00535	0	4	4	61	-1.000000	S
cds_SP5448_00540	0	2	2	4	-1.000000	S
cds_SP5448_00545	3	12	7	79	0.002000	NE
cds_SP5448_00550	9	19	3	39	0.000000	NE
cds_SP5448_00555	5	14	3	44	0.000000	NE
cds_SP5448_00560	5	47	18	181	0.001000	NE
cds_SP5448_00565	11	42	7	121	0.000000	NE
cds_SP5448_00570	15	69	9	57	0.000000	NE
cds_SP5448_00575	9	25	8	107	0.001000	NE
cds_SP5448_00580	4	76	46	753	0.998000	E
cds_SP5448_00585	19	170	28	393	0.573000	U
cds_SP5448_00590	4	159	103	2209	1.000000	E
cds_SP5448_00595	4	187	80	1502	1.000000	E
cds_SP5448_00600	10	29	8	94	0.000000	NE
cds_SP5448_00605	20	73	11	133	0.001000	NE
cds_SP5448_00610	27	86	15	204	0.001000	NE
cds_SP5448_00615	11	26	5	62	0.000000	NE
cds_SP5448_00620	9	33	5	46	0.000000	NE
cds_SP5448_00625	3	23	15	170	0.020000	NE
cds_SP5448_00630	20	41	7	66	0.000000	NE
cds_SP5448_00635	18	28	4	43	0.000000	NE
cds_SP5448_00640	30	58	5	91	0.000000	NE
cds_SP5448_00645	6	77	34	527	0.988000	U
cds_SP5448_00650	7	26	7	77	0.000000	NE
cds_SP5448_00655	19	50	6	71	0.000000	NE
cds_SP5448_00660	13	62	16	238	0.001000	NE
cds_SP5448_00670	13	22	3	31	0.000000	NE
cds_SP5448_00675	7	25	5	83	0.000000	NE
cds_SP5448_00680	9	28	4	100	0.000000	NE
cds_SP5448_00685	14	32	5	38	0.000000	NE
cds_SP5448_00690	10	37	8	115	0.000000	NE
cds_SP5448_00695	14	43	6	65	0.000000	NE
cds_SP5448_00700	6	49	16	303	0.194000	U
cds_SP5448_00705	37	115	13	167	0.001000	NE
cds_SP5448_00710	73	203	10	89	0.000000	NE
cds_SP5448_00715	10	56	14	128	0.001000	NE
cds_SP5448_00720	26	85	10	105	0.001000	NE
cds_SP5448_00725	13	66	14	179	0.001000	NE
cds_SP5448_00730	23	63	10	138	0.001000	NE
cds_SP5448_00735	35	84	5	59	0.000000	NE
cds_SP5448_00740	3	10	4	52	0.000000	NE
cds_SP5448_00745	10	20	3	13	0.000000	NE
cds_SP5448_00750	27	63	6	52	0.000000	NE
cds_SP5448_00755	23	65	7	79	0.000000	NE
cds_SP5448_00760	25	97	10	95	0.001000	NE
cds_SP5448_00765	28	68	6	42	0.000000	NE
cds_SP5448_00770	25	77	10	148	0.001000	NE
cds_SP5448_00775	18	41	6	64	0.000000	NE
cds_SP5448_00780	16	48	13	149	0.001000	NE
cds_SP5448_00785	23	59	6	102	0.000000	NE
cds_SP5448_00790	12	22	3	20	0.000000	NE
cds_SP5448_00795	25	76	6	116	0.000000	NE
cds_SP5448_00800	9	27	5	68	0.000000	NE
cds_SP5448_00805	61	168	10	150	0.000000	NE
cds_SP5448_00810	8	37	8	87	0.000000	NE
cds_SP5448_00815	10	38	6	57	0.000000	NE
cds_SP5448_00820	32	75	8	113	0.000000	NE
cds_SP5448_00825	13	26	6	78	0.000000	NE
cds_SP5448_00830	31	92	13	269	0.002000	NE
cds_SP5448_00835	35	95	7	126	0.000000	NE
cds_SP5448_00840	17	42	4	42	0.000000	NE
cds_SP5448_00845	23	75	8	103	0.000000	NE
cds_SP5448_00850	21	62	9	147	0.000000	NE
cds_SP5448_00855	25	71	7	113	0.000000	NE
cds_SP5448_00860	19	57	11	191	0.001000	NE
cds_SP5448_00865	5	23	13	391	0.611000	U
cds_SP5448_00870	31	97	11	184	0.001000	NE
cds_SP5448_00875	8	54	12	123	0.001000	NE
cds_SP5448_00880	51	126	11	167	0.001000	NE
cds_SP5448_00885	11	35	8	73	0.000000	NE
cds_SP5448_00890	6	15	2	16	0.000000	NE
cds_SP5448_00900	1	11	10	115	-1.000000	S
cds_SP5448_00905	35	78	5	37	0.000000	NE
cds_SP5448_00910	5	115	40	918	1.000000	E
cds_SP5448_00915	25	71	8	210	0.000000	NE
cds_SP5448_00920	7	17	4	54	0.000000	NE
cds_SP5448_00925	9	33	8	124	0.000000	NE
cds_SP5448_00930	5	28	15	420	0.620000	U
cds_SP5448_00935	16	40	4	58	0.000000	NE
cds_SP5448_00940	9	32	8	205	0.000000	NE
cds_SP5448_00945	47	127	8	110	0.000000	NE
cds_SP5448_00950	24	74	5	101	0.000000	NE
cds_SP5448_00955	22	63	10	116	0.001000	NE
cds_SP5448_00960	31	106	13	253	0.002000	NE
cds_SP5448_00965	18	160	36	701	0.987000	U
cds_SP5448_00970	7	24	8	140	0.001000	NE
cds_SP5448_00975	9	34	6	54	0.000000	NE
cds_SP5448_00980	6	16	5	79	0.000000	NE
cds_SP5448_00985	45	128	10	103	0.000000	NE
cds_SP5448_00990	23	48	8	124	0.000000	NE
cds_SP5448_00995	5	8	1	2	-1.000000	S
cds_SP5448_01000	10	16	2	7	0.000000	NE
cds_SP5448_01005	26	49	5	28	0.000000	NE
cds_SP5448_01010	2	10	4	117	0.001000	NE
cds_SP5448_01015	25	76	10	169	0.001000	NE
cds_SP5448_01020	20	53	9	95	0.000000	NE
cds_SP5448_01025	24	58	8	131	0.000000	NE
cds_SP5448_01030	22	39	3	27	0.000000	NE
cds_SP5448_01035	24	74	9	73	0.000000	NE
cds_SP5448_01045	18	60	8	160	0.000000	NE
cds_SP5448_01050	3	18	11	197	0.006000	NE
cds_SP5448_01055	9	40	10	86	0.001000	NE
cds_SP5448_01060	15	45	9	147	0.001000	NE
cds_SP5448_01065	3	27	11	191	0.001000	NE
cds_SP5448_01070	45	86	7	73	0.000000	NE
cds_SP5448_01075	38	80	8	114	0.000000	NE
cds_SP5448_01085	3	75	59	988	1.000000	E
cds_SP5448_01090	47	128	9	131	0.000000	NE
cds_SP5448_01095	24	46	4	42	0.000000	NE
cds_SP5448_01100	19	32	4	32	0.000000	NE
cds_SP5448_01105	1	3	2	66	-1.000000	S
cds_SP5448_01115	26	57	7	89	0.000000	NE
cds_SP5448_01120	0	58	58	879	1.000000	E
cds_SP5448_01125	3	70	42	614	0.995000	E
cds_SP5448_01130	9	35	11	141	0.001000	NE
cds_SP5448_01135	26	115	13	338	0.031000	NE
cds_SP5448_01140	24	105	15	240	0.001000	NE
cds_SP5448_01145	11	40	7	115	0.000000	NE
cds_SP5448_01150	4	26	15	200	0.001000	NE
cds_SP5448_01155	20	75	11	149	0.001000	NE
cds_SP5448_01160	2	27	25	463	0.987000	U
cds_SP5448_01165	21	50	5	73	0.000000	NE
cds_SP5448_01170	5	80	40	823	0.998000	E
cds_SP5448_01175	53	122	7	105	0.000000	NE
cds_SP5448_01180	55	131	9	76	0.000000	NE
cds_SP5448_01185	32	61	4	15	0.000000	NE
cds_SP5448_01190	0	19	19	347	0.969000	U
cds_SP5448_01195	9	47	8	92	0.000000	NE
cds_SP5448_01200	4	48	27	579	0.979000	U
cds_SP5448_01205	0	11	11	126	-1.000000	S
cds_SP5448_01210	13	41	5	74	0.000000	NE
cds_SP5448_01215	20	67	8	182	0.000000	NE
cds_SP5448_01220	21	61	10	125	0.001000	NE
cds_SP5448_01225	16	50	7	81	0.000000	NE
cds_SP5448_01230	15	54	8	64	0.000000	NE
cds_SP5448_01235	28	68	5	66	0.000000	NE
cds_SP5448_01240	33	65	6	69	0.000000	NE
cds_SP5448_01245	27	53	7	136	0.000000	NE
cds_SP5448_01250	15	44	6	44	0.000000	NE
cds_SP5448_01255	11	35	8	114	0.000000	NE
cds_SP5448_01260	6	38	16	341	0.371000	U
cds_SP5448_01270	2	56	43	684	0.998000	E
cds_SP5448_01275	3	35	16	338	0.496000	U
cds_SP5448_01280	4	44	16	174	0.001000	NE
cds_SP5448_01285	16	75	12	189	0.001000	NE
cds_SP5448_01290	30	71	7	85	0.000000	NE
cds_SP5448_01295	12	56	10	87	0.001000	NE
cds_SP5448_01300	65	205	9	106	0.000000	NE
cds_SP5448_01305	3	28	9	110	0.001000	NE
cds_SP5448_01310	2	30	28	434	0.993000	U
cds_SP5448_01315	0	89	89	2046	1.000000	E
cds_SP5448_01320	0	59	59	1006	1.000000	E
cds_SP5448_01330	0	30	30	735	0.997000	E
cds_SP5448_01335	3	105	63	923	1.000000	E
cds_SP5448_01340	52	131	9	104	0.000000	NE
cds_SP5448_01345	25	65	7	128	0.000000	NE
cds_SP5448_01350	8	46	15	223	0.001000	NE
cds_SP5448_01355	5	92	36	428	0.970000	U
cds_SP5448_01365	4	49	22	335	0.729000	U
cds_SP5448_01370	3	76	70	1173	1.000000	E
cds_SP5448_01375	4	62	19	472	0.532000	U
cds_SP5448_01380	1	23	21	442	0.956000	U
cds_SP5448_01385	2	87	51	786	1.000000	E
cds_SP5448_01390	40	100	8	69	0.000000	NE
cds_SP5448_01395	50	111	8	79	0.000000	NE
cds_SP5448_01400	38	110	9	109	0.000000	NE
cds_SP5448_01405	44	133	11	137	0.001000	NE
cds_SP5448_01410	30	76	11	186	0.001000	NE
