# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0906-v0M1_gene_tas.txt -m 32 -s 1000
#FDR Corrected thresholds: 0.999 0.004
#MH Acceptance-Rate:	16.67%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.956275
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	0	106	106	1312	0.291000	U
cds_SP5448_00010	0	102	102	1119	0.188000	U
cds_SP5448_00015	0	15	15	183	0.981000	U
cds_SP5448_00020	0	80	80	1108	0.491000	U
cds_SP5448_00025	0	56	56	565	0.557000	U
cds_SP5448_00030	4	265	94	1219	0.073000	U
cds_SP5448_00035	0	30	30	268	0.972000	U
cds_SP5448_00040	0	30	30	338	0.908000	U
cds_SP5448_00050	2	128	91	913	0.113000	U
cds_SP5448_00055	0	130	130	1266	0.038000	U
cds_SP5448_00060	0	55	55	528	0.542000	U
cds_SP5448_00065	0	138	138	1974	0.637000	U
cds_SP5448_00070	5	156	50	418	0.114000	U
cds_SP5448_00080	4	91	46	800	0.323000	U
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	9	186	50	736	0.101000	U
cds_SP5448_00095	0	11	11	113	-1.000000	S
cds_SP5448_00100	0	4	4	68	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	0	5	5	68	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	0	4	4	59	-1.000000	S
cds_SP5448_00125	0	2	2	13	-1.000000	S
cds_SP5448_00130	0	3	3	27	-1.000000	S
cds_SP5448_00135	0	6	6	60	-1.000000	S
cds_SP5448_00140	0	3	3	20	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	0	6	6	69	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	0	5	5	60	-1.000000	S
cds_SP5448_00165	0	2	2	14	-1.000000	S
cds_SP5448_00170	0	4	4	19	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	1	87	73	1012	0.404000	U
cds_SP5448_00190	0	61	61	956	0.604000	U
cds_SP5448_00195	3	65	29	257	0.004000	U
cds_SP5448_00200	1	86	51	624	0.296000	U
cds_SP5448_00205	0	22	22	210	0.983000	U
cds_SP5448_00210	0	48	48	699	0.597000	U
cds_SP5448_00215	4	171	73	1616	0.772000	U
cds_SP5448_00220	3	95	46	660	0.250000	U
cds_SP5448_00225	1	49	29	634	0.471000	U
cds_SP5448_00230	1	29	19	312	0.568000	U
cds_SP5448_00235	2	61	26	668	0.351000	U
cds_SP5448_00240	2	92	57	718	0.281000	U
cds_SP5448_00245	3	58	31	747	0.444000	U
cds_SP5448_00250	0	17	17	477	0.813000	U
cds_SP5448_00255	2	38	18	570	0.463000	U
cds_SP5448_00260	4	173	64	550	0.073000	U
cds_SP5448_00265	2	57	30	504	0.301000	U
cds_SP5448_00270	2	90	56	525	0.233000	U
cds_SP5448_00280	1	78	47	606	0.301000	U
cds_SP5448_00285	1	41	31	291	0.402000	U
cds_SP5448_00290	1	38	21	219	0.002000	NE
cds_SP5448_00295	6	150	36	412	0.178000	U
cds_SP5448_00300	2	148	71	1331	0.477000	U
cds_SP5448_00305	4	67	21	279	0.052000	U
cds_SP5448_00310	2	106	50	525	0.178000	U
cds_SP5448_00315	0	13	13	288	0.986000	U
cds_SP5448_00320	0	31	31	613	0.708000	U
cds_SP5448_00325	0	31	31	613	0.703000	U
cds_SP5448_00330	0	15	15	287	0.972000	U
cds_SP5448_00335	1	47	38	677	0.538000	U
cds_SP5448_00340	0	14	14	273	0.986000	U
cds_SP5448_00345	0	20	20	333	0.935000	U
cds_SP5448_00350	0	34	34	640	0.670000	U
cds_SP5448_00355	0	27	27	409	0.826000	U
cds_SP5448_00360	0	7	7	192	0.985000	U
cds_SP5448_00365	0	22	22	252	0.977000	U
cds_SP5448_00370	0	21	21	333	0.941000	U
cds_SP5448_00375	0	22	22	298	0.973000	U
cds_SP5448_00380	1	34	18	258	0.021000	U
cds_SP5448_00385	0	10	10	180	0.980000	U
cds_SP5448_00390	0	24	24	393	0.849000	U
cds_SP5448_00395	1	36	35	524	0.668000	U
cds_SP5448_00400	0	19	19	342	0.918000	U
cds_SP5448_00405	0	25	25	486	0.736000	U
cds_SP5448_00410	0	16	16	171	0.983000	U
cds_SP5448_00415	0	29	29	424	0.815000	U
cds_SP5448_00420	2	117	51	614	0.200000	U
cds_SP5448_00425	0	46	46	628	0.594000	U
cds_SP5448_00430	0	15	15	181	0.984000	U
cds_SP5448_00435	0	9	9	109	-1.000000	S
cds_SP5448_00440	1	23	19	319	0.867000	U
cds_SP5448_00445	0	19	19	378	0.875000	U
cds_SP5448_00450	0	67	67	919	0.500000	U
cds_SP5448_00455	0	23	23	380	0.873000	U
cds_SP5448_00465	4	91	46	800	0.311000	U
cds_SP5448_00470	0	2	2	59	-1.000000	S
cds_SP5448_00475	9	186	50	736	0.110000	U
cds_SP5448_00480	0	11	11	113	-1.000000	S
cds_SP5448_00485	0	3	3	59	-1.000000	S
cds_SP5448_00490	0	4	4	19	-1.000000	S
cds_SP5448_00495	0	3	3	31	-1.000000	S
cds_SP5448_00500	0	5	5	55	-1.000000	S
cds_SP5448_00505	0	2	2	49	-1.000000	S
cds_SP5448_00510	0	5	5	60	-1.000000	S
cds_SP5448_00515	0	2	2	14	-1.000000	S
cds_SP5448_00520	0	3	3	30	-1.000000	S
cds_SP5448_00525	0	5	5	55	-1.000000	S
cds_SP5448_00530	0	2	2	56	-1.000000	S
cds_SP5448_00535	0	4	4	61	-1.000000	S
cds_SP5448_00540	0	2	2	4	-1.000000	S
cds_SP5448_00545	0	12	12	164	0.976000	U
cds_SP5448_00550	0	19	19	276	0.973000	U
cds_SP5448_00555	1	14	10	183	0.501000	U
cds_SP5448_00560	0	47	47	433	0.698000	U
cds_SP5448_00565	1	42	23	477	0.531000	U
cds_SP5448_00570	1	69	41	485	0.385000	U
cds_SP5448_00575	1	25	24	372	0.829000	U
cds_SP5448_00580	0	76	76	1257	0.688000	U
cds_SP5448_00585	2	170	93	1290	0.212000	U
