# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0869-v0M1_gene_tas.txt -m 16 -s 1000
#FDR Corrected thresholds: 0.999 0.018
#MH Acceptance-Rate:	27.17%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.895115
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	0	106	106	1312	0.967000	U
cds_SP5448_00010	0	102	102	1119	0.912000	U
cds_SP5448_00015	0	15	15	183	0.951000	U
cds_SP5448_00020	1	80	75	988	0.880000	U
cds_SP5448_00025	0	56	56	565	0.792000	U
cds_SP5448_00030	22	265	37	452	0.039000	U
cds_SP5448_00035	3	30	13	110	0.001000	NE
cds_SP5448_00040	0	30	30	338	0.877000	U
cds_SP5448_00050	4	128	57	571	0.348000	U
cds_SP5448_00055	0	130	130	1266	0.882000	U
cds_SP5448_00060	0	55	55	528	0.785000	U
cds_SP5448_00065	0	138	138	1974	0.998000	U
cds_SP5448_00070	2	156	84	853	0.624000	U
cds_SP5448_00080	21	91	15	254	0.001000	NE
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	13	186	35	534	0.057000	U
cds_SP5448_00095	3	11	5	32	-1.000000	S
cds_SP5448_00100	1	4	3	59	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	1	5	4	56	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	0	2	2	13	-1.000000	S
cds_SP5448_00130	0	3	3	27	-1.000000	S
cds_SP5448_00135	1	6	3	34	-1.000000	S
cds_SP5448_00140	1	3	1	2	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	1	6	5	58	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	1	5	3	40	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	0	87	87	1180	0.937000	U
cds_SP5448_00190	0	61	61	956	0.893000	U
cds_SP5448_00195	0	65	65	751	0.831000	U
cds_SP5448_00200	0	86	86	991	0.903000	U
cds_SP5448_00205	0	22	22	210	0.954000	U
cds_SP5448_00210	4	48	15	350	0.256000	U
cds_SP5448_00215	5	171	65	1590	0.979000	U
cds_SP5448_00220	10	95	18	269	0.005000	NE
cds_SP5448_00225	6	49	11	275	0.016000	NE
cds_SP5448_00230	1	29	21	434	0.514000	U
cds_SP5448_00235	14	61	15	311	0.057000	U
cds_SP5448_00240	16	92	14	184	0.001000	NE
cds_SP5448_00245	9	58	24	565	0.193000	U
cds_SP5448_00250	0	17	17	477	0.615000	U
cds_SP5448_00255	9	38	13	463	0.188000	U
cds_SP5448_00260	28	173	18	179	0.001000	NE
cds_SP5448_00265	3	57	20	552	0.168000	U
cds_SP5448_00270	7	90	40	348	0.246000	U
cds_SP5448_00280	2	78	40	434	0.292000	U
cds_SP5448_00285	8	41	20	223	0.002000	NE
cds_SP5448_00290	1	38	21	217	0.001000	NE
cds_SP5448_00295	0	150	150	1768	0.976000	U
cds_SP5448_00300	6	148	55	936	0.407000	U
cds_SP5448_00305	9	67	28	471	0.221000	U
cds_SP5448_00310	22	106	17	190	0.001000	NE
cds_SP5448_00315	0	13	13	288	0.938000	U
cds_SP5448_00320	0	31	31	613	0.650000	U
cds_SP5448_00325	0	31	31	613	0.684000	U
cds_SP5448_00330	0	15	15	287	0.937000	U
cds_SP5448_00335	0	47	47	828	0.812000	U
cds_SP5448_00340	0	14	14	273	0.958000	U
cds_SP5448_00345	0	20	20	333	0.861000	U
cds_SP5448_00350	0	34	34	640	0.689000	U
cds_SP5448_00355	0	27	27	409	0.753000	U
cds_SP5448_00360	0	7	7	192	0.937000	U
cds_SP5448_00365	0	22	22	252	0.956000	U
cds_SP5448_00370	0	21	21	333	0.881000	U
cds_SP5448_00375	0	22	22	298	0.937000	U
cds_SP5448_00380	1	34	22	303	0.257000	U
cds_SP5448_00385	0	10	10	180	0.944000	U
cds_SP5448_00390	0	24	24	393	0.731000	U
cds_SP5448_00395	0	36	36	528	0.696000	U
cds_SP5448_00400	0	19	19	342	0.838000	U
cds_SP5448_00405	0	25	25	486	0.640000	U
cds_SP5448_00410	0	16	16	171	0.949000	U
cds_SP5448_00415	0	29	29	424	0.745000	U
cds_SP5448_00420	0	117	117	1297	0.930000	U
cds_SP5448_00425	0	46	46	628	0.734000	U
cds_SP5448_00430	0	15	15	181	0.939000	U
cds_SP5448_00435	0	9	9	109	-1.000000	S
cds_SP5448_00440	0	23	23	357	0.831000	U
cds_SP5448_00445	0	19	19	378	0.768000	U
cds_SP5448_00450	0	67	67	919	0.880000	U
cds_SP5448_00455	0	23	23	380	0.758000	U
cds_SP5448_00465	22	91	15	254	0.002000	NE
cds_SP5448_00470	0	2	2	59	-1.000000	S
cds_SP5448_00475	13	186	25	351	0.049000	U
cds_SP5448_00480	2	11	5	32	-1.000000	S
cds_SP5448_00485	0	3	3	59	-1.000000	S
cds_SP5448_00490	1	4	3	14	-1.000000	S
cds_SP5448_00495	0	3	3	31	-1.000000	S
cds_SP5448_00500	0	5	5	55	-1.000000	S
cds_SP5448_00505	0	2	2	49	-1.000000	S
cds_SP5448_00510	1	5	3	40	-1.000000	S
cds_SP5448_00515	1	2	1	2	-1.000000	S
cds_SP5448_00520	0	3	3	30	-1.000000	S
cds_SP5448_00525	0	5	5	55	-1.000000	S
cds_SP5448_00530	0	2	2	56	-1.000000	S
cds_SP5448_00535	0	4	4	61	-1.000000	S
cds_SP5448_00540	0	2	2	4	-1.000000	S
cds_SP5448_00545	0	12	12	164	0.939000	U
cds_SP5448_00550	2	19	11	161	0.001000	NE
cds_SP5448_00555	1	14	11	212	0.842000	U
cds_SP5448_00560	2	47	25	258	0.014000	NE
cds_SP5448_00565	1	42	40	686	0.703000	U
cds_SP5448_00570	1	69	39	451	0.355000	U
cds_SP5448_00575	2	25	22	361	0.762000	U
cds_SP5448_00580	1	76	75	1254	0.972000	U
cds_SP5448_00585	2	170	136	1822	0.997000	U
cds_SP5448_00590	0	159	159	3545	1.000000	E
cds_SP5448_00595	1	187	151	3027	1.000000	E
cds_SP5448_00600	3	29	22	271	0.125000	U
cds_SP5448_00605	3	73	34	436	0.256000	U
cds_SP5448_00610	7	86	41	449	0.248000	U
cds_SP5448_00615	3	26	14	166	0.001000	NE
cds_SP5448_00620	2	33	15	161	0.001000	NE
cds_SP5448_00625	1	23	20	192	0.146000	U
cds_SP5448_00630	6	41	9	101	0.001000	NE
cds_SP5448_00635	8	28	7	69	0.000000	NE
cds_SP5448_00640	10	58	20	373	0.171000	U
cds_SP5448_00645	1	77	71	1010	0.903000	U
cds_SP5448_00650	3	26	12	163	0.001000	NE
cds_SP5448_00655	6	50	25	352	0.258000	U
cds_SP5448_00660	4	62	35	494	0.282000	U
cds_SP5448_00670	4	22	7	91	0.000000	NE
cds_SP5448_00675	2	25	22	274	0.654000	U
cds_SP5448_00680	3	28	14	328	0.313000	U
cds_SP5448_00685	5	32	16	201	0.001000	NE
cds_SP5448_00690	2	37	19	251	0.005000	NE
cds_SP5448_00695	4	43	20	440	0.237000	U
cds_SP5448_00700	4	49	25	478	0.270000	U
