# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0898-v0M1_gene_tas.txt -m 8 -s 1000
#FDR Corrected thresholds: 0.999 0.019
#MH Acceptance-Rate:	26.95%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.893465
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	0	106	106	1312	0.958000	U
cds_SP5448_00010	0	102	102	1119	0.886000	U
cds_SP5448_00015	0	15	15	183	0.927000	U
cds_SP5448_00020	1	80	75	988	0.881000	U
cds_SP5448_00025	0	56	56	565	0.776000	U
cds_SP5448_00030	23	265	37	452	0.022000	U
cds_SP5448_00035	0	30	30	268	0.963000	U
cds_SP5448_00040	0	30	30	338	0.877000	U
cds_SP5448_00050	8	128	54	561	0.287000	U
cds_SP5448_00055	1	130	108	1029	0.743000	U
cds_SP5448_00060	0	55	55	528	0.779000	U
cds_SP5448_00065	0	138	138	1974	0.998000	U
cds_SP5448_00070	1	156	131	1231	0.701000	U
cds_SP5448_00080	17	91	26	495	0.110000	U
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	14	186	33	542	0.054000	U
cds_SP5448_00095	1	11	7	61	-1.000000	S
cds_SP5448_00100	1	4	3	59	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	1	5	4	56	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	0	2	2	13	-1.000000	S
cds_SP5448_00130	0	3	3	27	-1.000000	S
cds_SP5448_00135	1	6	3	34	-1.000000	S
cds_SP5448_00140	0	3	3	20	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	0	6	6	69	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	1	5	3	40	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	0	87	87	1180	0.950000	U
cds_SP5448_00190	3	61	42	639	0.479000	U
cds_SP5448_00195	0	65	65	751	0.829000	U
cds_SP5448_00200	0	86	86	991	0.892000	U
cds_SP5448_00205	0	22	22	210	0.947000	U
cds_SP5448_00210	0	48	48	699	0.738000	U
cds_SP5448_00215	7	171	81	1943	0.999000	U
cds_SP5448_00220	15	95	17	237	0.002000	NE
cds_SP5448_00225	6	49	13	288	0.039000	U
cds_SP5448_00230	2	29	21	434	0.501000	U
cds_SP5448_00235	5	61	22	527	0.141000	U
cds_SP5448_00240	10	92	14	184	0.001000	NE
cds_SP5448_00245	7	58	17	374	0.118000	U
cds_SP5448_00250	0	17	17	477	0.600000	U
cds_SP5448_00255	8	38	10	305	0.077000	U
cds_SP5448_00260	27	173	18	179	0.001000	NE
cds_SP5448_00265	2	57	26	702	0.302000	U
cds_SP5448_00270	10	90	26	215	0.001000	NE
cds_SP5448_00280	1	78	53	634	0.533000	U
cds_SP5448_00285	7	41	14	183	0.001000	NE
cds_SP5448_00290	2	38	21	217	0.001000	NE
cds_SP5448_00295	2	150	131	1537	0.959000	U
cds_SP5448_00300	10	148	55	936	0.436000	U
cds_SP5448_00305	7	67	28	471	0.193000	U
cds_SP5448_00310	22	106	25	304	0.046000	U
cds_SP5448_00315	0	13	13	288	0.944000	U
cds_SP5448_00320	0	31	31	613	0.650000	U
cds_SP5448_00325	0	31	31	613	0.633000	U
cds_SP5448_00330	0	15	15	287	0.947000	U
cds_SP5448_00335	1	47	39	707	0.613000	U
cds_SP5448_00340	0	14	14	273	0.954000	U
cds_SP5448_00345	0	20	20	333	0.862000	U
cds_SP5448_00350	0	34	34	640	0.667000	U
cds_SP5448_00355	0	27	27	409	0.735000	U
cds_SP5448_00360	0	7	7	192	0.950000	U
cds_SP5448_00365	0	22	22	252	0.955000	U
cds_SP5448_00370	0	21	21	333	0.872000	U
cds_SP5448_00375	0	22	22	298	0.949000	U
cds_SP5448_00380	1	34	29	479	0.568000	U
cds_SP5448_00385	0	10	10	180	0.935000	U
