# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0898-v0M1_gene_tas.txt -m 4 -s 1000
#FDR Corrected thresholds: 0.996 0.03
#MH Acceptance-Rate:	32.08%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.833226
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	1	106	105	1308	1.000000	E
cds_SP5448_00010	0	102	102	1119	0.997000	E
cds_SP5448_00015	0	15	15	183	0.937000	U
cds_SP5448_00020	2	80	75	988	0.997000	E
cds_SP5448_00025	1	56	48	456	0.942000	U
cds_SP5448_00030	44	265	37	452	0.079000	U
cds_SP5448_00035	3	30	11	100	0.001000	NE
cds_SP5448_00040	1	30	17	160	0.001000	NE
cds_SP5448_00050	13	128	30	296	0.059000	U
cds_SP5448_00055	3	130	84	810	0.984000	U
cds_SP5448_00060	0	55	55	528	0.978000	U
cds_SP5448_00065	2	138	130	1863	1.000000	E
cds_SP5448_00070	4	156	96	933	0.991000	U
cds_SP5448_00080	28	91	12	210	0.001000	NE
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	22	186	27	443	0.048000	U
cds_SP5448_00095	2	11	5	32	-1.000000	S
cds_SP5448_00100	1	4	3	59	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	1	5	4	56	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	0	2	2	13	-1.000000	S
cds_SP5448_00130	0	3	3	27	-1.000000	S
cds_SP5448_00135	1	6	3	34	-1.000000	S
cds_SP5448_00140	1	3	1	2	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	1	6	5	58	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	1	5	3	40	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	0	87	87	1180	1.000000	E
cds_SP5448_00190	4	61	24	338	0.176000	U
cds_SP5448_00195	0	65	65	751	0.985000	U
cds_SP5448_00200	0	86	86	991	0.997000	E
cds_SP5448_00205	0	22	22	210	0.965000	U
cds_SP5448_00210	4	48	15	350	0.171000	U
cds_SP5448_00215	14	171	25	465	0.033000	U
cds_SP5448_00220	21	95	17	237	0.001000	NE
cds_SP5448_00225	10	49	10	209	0.001000	NE
cds_SP5448_00230	3	29	20	411	0.486000	U
cds_SP5448_00235	13	61	15	311	0.054000	U
cds_SP5448_00240	16	92	14	184	0.001000	NE
cds_SP5448_00245	14	58	7	132	0.000000	NE
cds_SP5448_00250	0	17	17	477	0.622000	U
cds_SP5448_00255	12	38	10	305	0.057000	U
cds_SP5448_00260	41	173	17	130	0.001000	NE
cds_SP5448_00265	2	57	26	702	0.496000	U
cds_SP5448_00270	16	90	13	122	0.001000	NE
cds_SP5448_00280	2	78	41	454	0.622000	U
cds_SP5448_00285	12	41	8	83	0.000000	NE
cds_SP5448_00290	3	38	21	217	0.003000	NE
cds_SP5448_00295	2	150	131	1537	1.000000	E
cds_SP5448_00300	17	148	42	697	0.478000	U
cds_SP5448_00305	13	67	19	381	0.111000	U
cds_SP5448_00310	32	106	9	139	0.000000	NE
cds_SP5448_00315	0	13	13	288	0.936000	U
cds_SP5448_00320	0	31	31	613	0.852000	U
cds_SP5448_00325	0	31	31	613	0.851000	U
cds_SP5448_00330	0	15	15	287	0.933000	U
cds_SP5448_00335	1	47	39	707	0.895000	U
cds_SP5448_00340	0	14	14	273	0.926000	U
cds_SP5448_00345	0	20	20	333	0.908000	U
cds_SP5448_00350	0	34	34	640	0.896000	U
cds_SP5448_00355	0	27	27	409	0.847000	U
cds_SP5448_00360	1	7	3	30	0.000000	NE
cds_SP5448_00365	0	22	22	252	0.957000	U
cds_SP5448_00370	0	21	21	333	0.894000	U
cds_SP5448_00375	0	22	22	298	0.964000	U
cds_SP5448_00380	2	34	17	250	0.004000	NE
cds_SP5448_00385	1	10	8	162	0.577000	U
cds_SP5448_00390	0	24	24	393	0.823000	U
cds_SP5448_00395	1	36	24	317	0.492000	U
cds_SP5448_00400	0	19	19	342	0.886000	U
cds_SP5448_00405	0	25	25	486	0.764000	U
cds_SP5448_00410	1	16	14	152	0.602000	U
cds_SP5448_00415	0	29	29	424	0.874000	U
cds_SP5448_00420	0	117	117	1297	0.999000	E
cds_SP5448_00425	1	46	34	424	0.742000	U
cds_SP5448_00430	1	15	13	169	0.742000	U
cds_SP5448_00435	0	9	9	109	-1.000000	S
cds_SP5448_00440	0	23	23	357	0.859000	U
cds_SP5448_00445	0	19	19	378	0.768000	U
cds_SP5448_00450	2	67	36	462	0.581000	U
cds_SP5448_00455	0	23	23	380	0.846000	U
cds_SP5448_00465	26	91	12	210	0.001000	NE
cds_SP5448_00470	0	2	2	59	-1.000000	S
cds_SP5448_00475	26	186	17	245	0.001000	NE
cds_SP5448_00480	2	11	5	32	-1.000000	S
cds_SP5448_00485	0	3	3	59	-1.000000	S
cds_SP5448_00490	1	4	3	14	-1.000000	S
cds_SP5448_00495	0	3	3	31	-1.000000	S
cds_SP5448_00500	0	5	5	55	-1.000000	S
cds_SP5448_00505	0	2	2	49	-1.000000	S
cds_SP5448_00510	1	5	3	40	-1.000000	S
cds_SP5448_00515	1	2	1	2	-1.000000	S
cds_SP5448_00520	0	3	3	30	-1.000000	S
cds_SP5448_00525	0	5	5	55	-1.000000	S
cds_SP5448_00530	1	2	1	2	-1.000000	S
cds_SP5448_00535	0	4	4	61	-1.000000	S
cds_SP5448_00540	0	2	2	4	-1.000000	S
cds_SP5448_00545	1	12	10	114	0.063000	U
cds_SP5448_00550	4	19	4	68	0.000000	NE
cds_SP5448_00555	4	14	6	162	0.013000	NE
cds_SP5448_00560	2	47	23	229	0.001000	NE
cds_SP5448_00565	2	42	24	330	0.332000	U
cds_SP5448_00570	6	69	19	249	0.001000	NE
cds_SP5448_00575	5	25	10	156	0.001000	NE
cds_SP5448_00580	1	76	75	1254	1.000000	E
cds_SP5448_00585	5	170	95	1318	1.000000	E
cds_SP5448_00590	1	159	135	2920	1.000000	E
cds_SP5448_00595	2	187	114	2184	1.000000	E
cds_SP5448_00600	6	29	17	212	0.002000	NE
cds_SP5448_00605	9	73	21	242	0.003000	NE
cds_SP5448_00610	20	86	15	204	0.001000	NE
cds_SP5448_00615	5	26	9	107	0.001000	NE
cds_SP5448_00620	5	33	9	110	0.001000	NE
cds_SP5448_00625	5	23	10	112	0.001000	NE
cds_SP5448_00630	11	41	8	88	0.000000	NE
cds_SP5448_00635	12	28	4	43	0.000000	NE
cds_SP5448_00640	23	58	8	109	0.000000	NE
cds_SP5448_00645	1	77	71	1010	0.998000	E
cds_SP5448_00650	8	26	6	60	0.000000	NE
cds_SP5448_00655	14	50	11	189	0.001000	NE
cds_SP5448_00660	8	62	17	231	0.001000	NE
cds_SP5448_00670	8	22	4	73	0.000000	NE
cds_SP5448_00675	3	25	11	149	0.001000	NE
cds_SP5448_00680	5	28	7	228	0.000000	NE
cds_SP5448_00685	9	32	12	155	0.001000	NE
cds_SP5448_00690	5	37	22	298	0.204000	U
cds_SP5448_00695	7	43	10	152	0.001000	NE
cds_SP5448_00700	5	49	16	303	0.082000	U
cds_SP5448_00705	17	115	19	239	0.001000	NE
cds_SP5448_00710	46	203	11	167	0.001000	NE
cds_SP5448_00715	5	56	18	159	0.001000	NE
cds_SP5448_00720	12	85	27	316	0.161000	U
cds_SP5448_00725	9	66	17	202	0.001000	NE
cds_SP5448_00730	12	63	10	138	0.001000	NE
cds_SP5448_00735	18	84	21	402	0.091000	U
cds_SP5448_00740	1	10	7	96	0.006000	NE
cds_SP5448_00745	5	20	5	48	0.000000	NE
cds_SP5448_00750	11	63	14	177	0.001000	NE
cds_SP5448_00755	9	65	20	197	0.001000	NE
cds_SP5448_00760	15	97	20	310	0.057000	U
cds_SP5448_00765	13	68	10	85	0.001000	NE
cds_SP5448_00770	6	77	37	600	0.609000	U
cds_SP5448_00775	9	41	9	144	0.001000	NE
cds_SP5448_00780	7	48	13	164	0.001000	NE
cds_SP5448_00785	14	59	10	117	0.001000	NE
cds_SP5448_00790	7	22	7	72	0.000000	NE
cds_SP5448_00795	12	76	16	217	0.001000	NE
cds_SP5448_00800	5	27	13	166	0.001000	NE
cds_SP5448_00805	34	168	19	162	0.001000	NE
cds_SP5448_00810	8	37	8	87	0.000000	NE
cds_SP5448_00815	6	38	9	90	0.001000	NE
cds_SP5448_00820	14	75	15	207	0.001000	NE
cds_SP5448_00825	7	26	7	100	0.000000	NE
cds_SP5448_00830	11	92	18	356	0.049000	U
cds_SP5448_00835	20	95	26	391	0.130000	U
cds_SP5448_00840	8	42	19	329	0.286000	U
cds_SP5448_00845	17	75	13	182	0.001000	NE
cds_SP5448_00850	13	62	12	180	0.001000	NE
cds_SP5448_00855	11	71	17	359	0.074000	U
cds_SP5448_00860	8	57	17	288	0.029000	NE
cds_SP5448_00865	2	23	21	517	0.662000	U
cds_SP5448_00870	20	97	16	226	0.002000	NE
cds_SP5448_00875	1	54	37	325	0.789000	U
cds_SP5448_00880	24	126	19	314	0.040000	U
cds_SP5448_00885	5	35	10	134	0.001000	NE
cds_SP5448_00890	1	15	10	190	0.214000	U
cds_SP5448_00900	0	11	11	118	-1.000000	S
cds_SP5448_00905	15	78	15	179	0.001000	NE
cds_SP5448_00910	1	115	111	2460	1.000000	E
cds_SP5448_00915	10	71	17	270	0.006000	NE
cds_SP5448_00920	6	17	4	54	0.000000	NE
cds_SP5448_00925	7	33	8	124	0.000000	NE
cds_SP5448_00930	1	28	27	643	0.792000	U
cds_SP5448_00935	15	40	8	147	0.000000	NE
cds_SP5448_00940	5	32	7	149	0.000000	NE
cds_SP5448_00945	27	127	10	160	0.000000	NE
cds_SP5448_00950	13	74	12	109	0.001000	NE
cds_SP5448_00955	10	63	15	216	0.001000	NE
cds_SP5448_00960	13	106	31	578	0.256000	U
cds_SP5448_00965	5	160	50	859	0.815000	U
cds_SP5448_00970	6	24	7	86	0.000000	NE
cds_SP5448_00975	6	34	8	77	0.000000	NE
cds_SP5448_00980	5	16	5	79	0.000000	NE
cds_SP5448_00985	35	128	12	108	0.001000	NE
cds_SP5448_00990	13	48	15	233	0.001000	NE
cds_SP5448_00995	4	8	3	93	-1.000000	S
cds_SP5448_01000	7	16	4	33	0.000000	NE
cds_SP5448_01005	14	49	7	67	0.000000	NE
cds_SP5448_01010	2	10	4	117	0.000000	NE
cds_SP5448_01015	12	76	19	283	0.015000	NE
cds_SP5448_01020	10	53	13	126	0.001000	NE
cds_SP5448_01025	11	58	14	210	0.001000	NE
cds_SP5448_01030	14	39	8	89	0.000000	NE
cds_SP5448_01035	14	74	16	183	0.001000	NE
cds_SP5448_01045	8	60	14	209	0.001000	NE
cds_SP5448_01050	1	18	12	206	0.010000	NE
cds_SP5448_01055	3	40	17	273	0.025000	NE
cds_SP5448_01060	9	45	14	231	0.001000	NE
cds_SP5448_01065	1	27	17	282	0.089000	U
cds_SP5448_01070	28	86	12	213	0.001000	NE
cds_SP5448_01075	22	80	17	185	0.001000	NE
cds_SP5448_01085	1	75	71	1266	1.000000	E
cds_SP5448_01090	32	128	14	222	0.001000	NE
cds_SP5448_01095	16	46	7	65	0.000000	NE
cds_SP5448_01100	10	32	12	157	0.001000	NE
cds_SP5448_01105	1	3	2	66	-1.000000	S
cds_SP5448_01115	9	57	26	381	0.414000	U
cds_SP5448_01120	0	58	58	879	0.986000	U
cds_SP5448_01125	2	70	43	618	0.814000	U
cds_SP5448_01130	2	35	20	257	0.020000	NE
cds_SP5448_01135	11	115	25	359	0.069000	U
cds_SP5448_01140	14	105	27	539	0.147000	U
cds_SP5448_01145	6	40	9	176	0.001000	NE
cds_SP5448_01150	3	26	16	208	0.002000	NE
cds_SP5448_01155	13	75	11	149	0.001000	NE
cds_SP5448_01160	0	27	27	491	0.795000	U
cds_SP5448_01165	12	50	7	69	0.000000	NE
cds_SP5448_01170	0	80	80	1440	1.000000	E
cds_SP5448_01175	41	122	10	105	0.000000	NE
cds_SP5448_01180	30	131	27	286	0.021000	NE
cds_SP5448_01185	20	61	10	117	0.001000	NE
cds_SP5448_01190	0	19	19	347	0.827000	U
cds_SP5448_01195	4	47	19	323	0.165000	U
cds_SP5448_01200	1	48	41	831	0.948000	U
cds_SP5448_01205	0	11	11	126	-1.000000	S
cds_SP5448_01210	5	41	15	182	0.001000	NE
cds_SP5448_01215	12	67	16	384	0.070000	U
cds_SP5448_01220	12	61	11	131	0.001000	NE
cds_SP5448_01225	11	50	14	323	0.112000	U
cds_SP5448_01230	12	54	12	115	0.001000	NE
cds_SP5448_01235	14	68	11	152	0.001000	NE
cds_SP5448_01240	17	65	12	151	0.001000	NE
cds_SP5448_01245	15	53	12	238	0.001000	NE
cds_SP5448_01250	5	44	17	186	0.001000	NE
cds_SP5448_01255	5	35	14	202	0.001000	NE
cds_SP5448_01260	4	38	18	375	0.207000	U
cds_SP5448_01270	2	56	35	573	0.698000	U
cds_SP5448_01275	1	35	26	552	0.681000	U
cds_SP5448_01280	1	44	27	388	0.540000	U
cds_SP5448_01285	6	75	23	427	0.146000	U
cds_SP5448_01290	16	71	12	149	0.001000	NE
cds_SP5448_01295	3	56	23	237	0.001000	NE
