# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0876-v0M1_gene_tas.txt -m 1 -s 1000
#FDR Corrected thresholds: 0.991 0.043
#MH Acceptance-Rate:	40.70%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.585490
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	8	106	34	469	1.000000	E
cds_SP5448_00010	4	102	44	516	1.000000	E
cds_SP5448_00015	3	15	8	71	0.001000	NE
cds_SP5448_00020	24	80	11	102	0.001000	NE
cds_SP5448_00025	1	56	31	260	0.964000	U
cds_SP5448_00030	121	265	9	156	0.000000	NE
cds_SP5448_00035	11	30	5	43	0.000000	NE
cds_SP5448_00040	2	30	16	157	0.002000	NE
cds_SP5448_00050	53	128	6	50	0.000000	NE
cds_SP5448_00055	2	130	93	844	1.000000	E
cds_SP5448_00060	0	55	55	528	1.000000	E
cds_SP5448_00065	9	138	50	803	1.000000	E
cds_SP5448_00070	23	156	47	362	1.000000	E
cds_SP5448_00080	65	91	4	46	0.000000	NE
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	92	186	7	81	0.000000	NE
cds_SP5448_00095	10	11	1	2	-1.000000	S
cds_SP5448_00100	2	4	1	2	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	2	5	3	47	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	2	2	0	0	-1.000000	S
cds_SP5448_00130	1	3	1	2	-1.000000	S
cds_SP5448_00135	2	6	3	34	-1.000000	S
cds_SP5448_00140	2	3	1	2	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	3	6	1	2	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	2	5	3	40	-1.000000	S
cds_SP5448_00165	2	2	0	0	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	4	87	46	608	1.000000	E
cds_SP5448_00190	4	61	25	350	0.993000	E
cds_SP5448_00195	11	65	27	332	0.995000	E
cds_SP5448_00200	8	86	21	285	0.684000	U
cds_SP5448_00205	2	22	14	131	0.030000	NE
cds_SP5448_00210	16	48	11	282	0.067000	U
cds_SP5448_00215	64	171	9	233	0.000000	NE
cds_SP5448_00220	43	95	6	65	0.000000	NE
cds_SP5448_00225	16	49	7	145	0.000000	NE
cds_SP5448_00230	13	29	6	136	0.000000	NE
cds_SP5448_00235	35	61	4	76	0.000000	NE
cds_SP5448_00240	45	92	7	77	0.000000	NE
cds_SP5448_00245	32	58	3	80	0.000000	NE
cds_SP5448_00250	7	17	4	104	0.000000	NE
cds_SP5448_00255	19	38	5	120	0.000000	NE
cds_SP5448_00260	92	173	5	69	0.000000	NE
cds_SP5448_00265	15	57	13	406	0.551000	U
cds_SP5448_00270	48	90	6	55	0.000000	NE
cds_SP5448_00280	9	78	15	182	0.001000	NE
cds_SP5448_00285	19	41	6	36	0.000000	NE
cds_SP5448_00290	6	38	13	141	0.001000	NE
cds_SP5448_00295	10	150	28	270	0.651000	U
cds_SP5448_00300	51	148	10	128	0.000000	NE
cds_SP5448_00305	43	67	3	27	0.000000	NE
cds_SP5448_00310	57	106	6	61	0.000000	NE
cds_SP5448_00315	1	13	10	252	0.516000	U
cds_SP5448_00320	1	31	27	582	1.000000	E
cds_SP5448_00325	1	31	26	509	0.999000	E
cds_SP5448_00330	0	15	15	287	0.997000	E
cds_SP5448_00335	5	47	22	347	0.985000	U
cds_SP5448_00340	0	14	14	273	0.993000	E
cds_SP5448_00345	1	20	16	299	0.979000	U
cds_SP5448_00350	2	34	22	447	0.999000	E
