# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0910-v0M1_gene_tas.txt -m 1 -s 1000
#FDR Corrected thresholds: 0.999 0.045
#MH Acceptance-Rate:	32.01%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.784219
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	12	106	17	243	0.001000	NE
cds_SP5448_00010	12	102	28	347	0.037000	NE
cds_SP5448_00015	3	15	8	79	0.002000	NE
cds_SP5448_00020	19	80	13	198	0.001000	NE
cds_SP5448_00025	3	56	24	296	0.045000	U
cds_SP5448_00030	64	265	20	246	0.001000	NE
cds_SP5448_00035	5	30	10	87	0.001000	NE
cds_SP5448_00040	2	30	18	216	0.001000	NE
cds_SP5448_00050	27	128	20	269	0.003000	NE
cds_SP5448_00055	17	130	18	164	0.001000	NE
cds_SP5448_00060	7	55	17	147	0.001000	NE
cds_SP5448_00065	16	138	31	504	0.147000	U
cds_SP5448_00070	43	156	8	78	0.000000	NE
cds_SP5448_00080	23	91	13	238	0.001000	NE
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	54	186	14	243	0.001000	NE
cds_SP5448_00095	6	11	2	10	-1.000000	S
cds_SP5448_00100	3	4	1	2	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	2	5	3	47	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	2	4	2	31	-1.000000	S
cds_SP5448_00125	0	2	2	13	-1.000000	S
cds_SP5448_00130	1	3	1	2	-1.000000	S
cds_SP5448_00135	1	6	5	47	-1.000000	S
cds_SP5448_00140	0	3	3	20	-1.000000	S
cds_SP5448_00145	1	4	3	31	-1.000000	S
cds_SP5448_00150	2	6	4	45	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	1	5	2	26	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	1	4	2	15	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	8	87	33	399	0.025000	NE
cds_SP5448_00190	8	61	12	170	0.001000	NE
cds_SP5448_00195	17	65	11	157	0.001000	NE
cds_SP5448_00200	9	86	16	172	0.001000	NE
cds_SP5448_00205	3	22	12	122	0.001000	NE
cds_SP5448_00210	11	48	15	279	0.016000	NE
cds_SP5448_00215	27	171	16	329	0.018000	NE
cds_SP5448_00220	26	95	9	183	0.000000	NE
cds_SP5448_00225	10	49	11	236	0.002000	NE
cds_SP5448_00230	6	29	8	188	0.000000	NE
cds_SP5448_00235	12	61	22	472	0.445000	U
cds_SP5448_00240	24	92	13	147	0.001000	NE
cds_SP5448_00245	15	58	10	269	0.007000	NE
cds_SP5448_00250	2	17	14	380	0.800000	U
cds_SP5448_00255	14	38	6	140	0.000000	NE
cds_SP5448_00260	51	173	12	86	0.001000	NE
cds_SP5448_00265	14	57	7	265	0.005000	NE
cds_SP5448_00270	27	90	16	150	0.001000	NE
cds_SP5448_00280	9	78	25	307	0.026000	NE
cds_SP5448_00285	16	41	8	120	0.000000	NE
cds_SP5448_00290	4	38	19	173	0.001000	NE
cds_SP5448_00295	15	150	53	551	0.001000	NE
cds_SP5448_00300	44	148	8	136	0.000000	NE
cds_SP5448_00305	27	67	11	176	0.001000	NE
cds_SP5448_00310	34	106	8	83	0.000000	NE
cds_SP5448_00315	0	13	13	288	0.954000	U
cds_SP5448_00320	2	31	13	218	0.001000	NE
cds_SP5448_00325	3	31	13	161	0.001000	NE
cds_SP5448_00330	0	15	15	287	0.936000	U
cds_SP5448_00335	5	47	14	216	0.002000	NE
cds_SP5448_00340	0	14	14	273	0.945000	U
cds_SP5448_00345	1	20	14	214	0.002000	NE
cds_SP5448_00350	3	34	10	143	0.001000	NE
cds_SP5448_00355	4	27	11	169	0.001000	NE
cds_SP5448_00360	1	7	6	189	0.830000	U
cds_SP5448_00365	2	22	7	87	0.000000	NE
cds_SP5448_00370	2	21	15	256	0.030000	NE
cds_SP5448_00375	0	22	22	298	0.881000	U
cds_SP5448_00380	3	34	18	267	0.008000	NE
cds_SP5448_00385	0	10	10	180	0.883000	U
cds_SP5448_00390	1	24	21	354	0.745000	U
cds_SP5448_00395	4	36	27	478	0.842000	U
cds_SP5448_00400	1	19	15	249	0.013000	NE
cds_SP5448_00405	4	25	9	217	0.001000	NE
cds_SP5448_00410	0	16	16	171	0.832000	U
cds_SP5448_00415	3	29	14	221	0.001000	NE
cds_SP5448_00420	17	117	20	236	0.001000	NE
cds_SP5448_00425	9	46	10	115	0.001000	NE
cds_SP5448_00430	2	15	12	121	0.010000	NE
cds_SP5448_00435	0	9	9	109	-1.000000	S
cds_SP5448_00440	2	23	10	194	0.001000	NE
cds_SP5448_00445	5	19	5	74	0.000000	NE
cds_SP5448_00450	8	67	16	235	0.001000	NE
cds_SP5448_00455	2	23	10	164	0.001000	NE
cds_SP5448_00465	26	91	11	199	0.001000	NE
cds_SP5448_00470	0	2	2	59	-1.000000	S
cds_SP5448_00475	57	186	16	241	0.001000	NE
cds_SP5448_00480	6	11	2	10	-1.000000	S
cds_SP5448_00485	1	3	1	2	-1.000000	S
cds_SP5448_00490	1	4	3	14	-1.000000	S
cds_SP5448_00495	0	3	3	31	-1.000000	S
cds_SP5448_00500	1	5	3	11	-1.000000	S
cds_SP5448_00505	0	2	2	49	-1.000000	S
cds_SP5448_00510	1	5	3	22	-1.000000	S
cds_SP5448_00515	1	2	1	2	-1.000000	S
cds_SP5448_00520	0	3	3	30	-1.000000	S
cds_SP5448_00525	0	5	5	55	-1.000000	S
cds_SP5448_00530	0	2	2	56	-1.000000	S
cds_SP5448_00535	0	4	4	61	-1.000000	S
cds_SP5448_00540	0	2	2	4	-1.000000	S
cds_SP5448_00545	2	12	7	79	0.002000	NE
cds_SP5448_00550	3	19	11	161	0.001000	NE
cds_SP5448_00555	3	14	7	164	0.013000	NE
cds_SP5448_00560	7	47	15	129	0.001000	NE
cds_SP5448_00565	15	42	9	119	0.001000	NE
cds_SP5448_00570	18	69	15	162	0.001000	NE
cds_SP5448_00575	7	25	6	100	0.000000	NE
cds_SP5448_00580	5	76	34	595	0.688000	U
cds_SP5448_00585	42	170	16	172	0.001000	NE
cds_SP5448_00590	12	159	27	648	0.888000	U
cds_SP5448_00595	12	187	44	904	0.998000	U
cds_SP5448_00600	9	29	8	116	0.000000	NE
cds_SP5448_00605	18	73	10	104	0.001000	NE
cds_SP5448_00610	23	86	14	155	0.001000	NE
cds_SP5448_00615	5	26	8	97	0.001000	NE
cds_SP5448_00620	9	33	7	101	0.000000	NE
cds_SP5448_00625	8	23	6	44	0.000000	NE
cds_SP5448_00630	9	41	10	93	0.001000	NE
cds_SP5448_00635	9	28	7	87	0.000000	NE
cds_SP5448_00640	16	58	8	131	0.000000	NE
cds_SP5448_00645	21	77	8	87	0.000000	NE
cds_SP5448_00650	7	26	8	91	0.001000	NE
cds_SP5448_00655	13	50	11	144	0.001000	NE
cds_SP5448_00660	13	62	16	236	0.001000	NE
cds_SP5448_00670	9	22	7	39	0.000000	NE
cds_SP5448_00675	3	25	19	239	0.023000	NE
cds_SP5448_00680	7	28	7	194	0.000000	NE
cds_SP5448_00685	10	32	5	80	0.000000	NE
cds_SP5448_00690	9	37	9	101	0.001000	NE
cds_SP5448_00695	7	43	18	423	0.501000	U
cds_SP5448_00700	13	49	9	184	0.001000	NE
cds_SP5448_00705	25	115	19	232	0.001000	NE
cds_SP5448_00710	71	203	15	164	0.001000	NE
cds_SP5448_00715	15	56	10	71	0.001000	NE
cds_SP5448_00720	26	85	13	130	0.001000	NE
cds_SP5448_00725	12	66	22	181	0.001000	NE
cds_SP5448_00730	24	63	7	92	0.000000	NE
cds_SP5448_00735	20	84	11	200	0.001000	NE
cds_SP5448_00740	2	10	7	96	0.005000	NE
cds_SP5448_00745	4	20	7	115	0.000000	NE
cds_SP5448_00750	24	63	10	126	0.001000	NE
cds_SP5448_00755	20	65	12	122	0.001000	NE
cds_SP5448_00760	25	97	10	108	0.001000	NE
cds_SP5448_00765	19	68	12	269	0.007000	NE
