# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0878-v0M1_gene_tas.txt -m 1 -s 1000
#FDR Corrected thresholds: 0.999 0.047
#MH Acceptance-Rate:	35.65%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.743608
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	10	106	19	187	0.001000	NE
cds_SP5448_00010	5	102	28	291	0.061000	U
cds_SP5448_00015	3	15	10	121	0.007000	NE
cds_SP5448_00020	12	80	25	356	0.260000	U
cds_SP5448_00025	5	56	32	243	0.005000	NE
cds_SP5448_00030	72	265	13	195	0.001000	NE
cds_SP5448_00035	6	30	9	66	0.001000	NE
cds_SP5448_00040	3	30	15	146	0.001000	NE
cds_SP5448_00050	34	128	16	154	0.001000	NE
cds_SP5448_00055	13	130	30	360	0.198000	U
cds_SP5448_00060	5	55	29	256	0.009000	NE
cds_SP5448_00065	12	138	51	815	0.989000	U
cds_SP5448_00070	20	156	23	176	0.001000	NE
cds_SP5448_00080	55	91	4	46	0.000000	NE
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	66	186	9	156	0.000000	NE
cds_SP5448_00095	7	11	1	2	-1.000000	S
cds_SP5448_00100	2	4	1	2	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	2	5	3	47	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	1	2	1	2	-1.000000	S
cds_SP5448_00130	0	3	3	27	-1.000000	S
cds_SP5448_00135	3	6	3	34	-1.000000	S
cds_SP5448_00140	1	3	1	2	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	2	6	3	31	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	2	5	3	40	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	6	87	28	458	0.574000	U
cds_SP5448_00190	6	61	16	262	0.003000	NE
cds_SP5448_00195	10	65	15	165	0.001000	NE
cds_SP5448_00200	8	86	18	259	0.001000	NE
cds_SP5448_00205	1	22	14	131	0.003000	NE
cds_SP5448_00210	11	48	11	282	0.026000	NE
cds_SP5448_00215	46	171	10	124	0.000000	NE
cds_SP5448_00220	25	95	9	151	0.000000	NE
cds_SP5448_00225	14	49	8	250	0.000000	NE
cds_SP5448_00230	9	29	4	122	0.000000	NE
cds_SP5448_00235	18	61	12	237	0.001000	NE
cds_SP5448_00240	35	92	10	128	0.001000	NE
cds_SP5448_00245	21	58	7	163	0.000000	NE
cds_SP5448_00250	5	17	5	123	0.000000	NE
cds_SP5448_00255	14	38	10	305	0.060000	U
cds_SP5448_00260	65	173	10	122	0.000000	NE
cds_SP5448_00265	7	57	16	469	0.455000	U
cds_SP5448_00270	28	90	10	79	0.001000	NE
