name,type,original_reads,reads,one_hits,failed,samples,rpm,count_table
hpgl0872,v0M1,0,14269832,13535501,289035,445296,0.0738797921111306,hpgl0872-v0M1.count.xz
hpgl0872,def,0,14269832,14123940,145892,0,0.0708017734428212,hpgl0872-def.count.xz
