# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0890-v0M1_gene_tas.txt -m 1 -s 1000
#FDR Corrected thresholds: 0.991 0.042
#MH Acceptance-Rate:	40.31%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.591169
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	5	106	37	456	1.000000	E
cds_SP5448_00010	6	102	48	593	1.000000	E
cds_SP5448_00015	2	15	7	70	0.000000	NE
cds_SP5448_00020	28	80	10	100	0.001000	NE
cds_SP5448_00025	1	56	48	456	1.000000	E
cds_SP5448_00030	125	265	9	88	0.000000	NE
cds_SP5448_00035	11	30	5	48	0.000000	NE
cds_SP5448_00040	3	30	15	146	0.001000	NE
cds_SP5448_00050	40	128	7	71	0.000000	NE
cds_SP5448_00055	4	130	88	873	1.000000	E
cds_SP5448_00060	0	55	55	528	1.000000	E
cds_SP5448_00065	8	138	60	953	1.000000	E
cds_SP5448_00070	17	156	32	325	0.997000	E
cds_SP5448_00080	65	91	3	40	0.000000	NE
cds_SP5448_00085	1	2	1	2	-1.000000	S
cds_SP5448_00090	82	186	7	93	0.000000	NE
cds_SP5448_00095	11	11	0	0	-1.000000	S
cds_SP5448_00100	2	4	1	2	-1.000000	S
cds_SP5448_00105	1	3	2	9	-1.000000	S
cds_SP5448_00110	3	5	2	31	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	2	2	0	0	-1.000000	S
cds_SP5448_00130	1	3	1	2	-1.000000	S
cds_SP5448_00135	2	6	3	34	-1.000000	S
cds_SP5448_00140	2	3	1	2	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	2	6	3	31	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	2	5	3	40	-1.000000	S
cds_SP5448_00165	2	2	0	0	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	1	87	52	615	1.000000	E
cds_SP5448_00190	3	61	46	700	1.000000	E
cds_SP5448_00195	11	65	11	87	0.001000	NE
cds_SP5448_00200	4	86	41	439	1.000000	E
cds_SP5448_00205	2	22	13	110	0.002000	NE
cds_SP5448_00210	18	48	6	92	0.000000	NE
cds_SP5448_00215	57	171	11	161	0.001000	NE
cds_SP5448_00220	40	95	7	83	0.000000	NE
cds_SP5448_00225	20	49	6	132	0.000000	NE
cds_SP5448_00230	15	29	4	122	0.000000	NE
cds_SP5448_00235	33	61	5	83	0.000000	NE
cds_SP5448_00240	45	92	6	65	0.000000	NE
cds_SP5448_00245	32	58	4	60	0.000000	NE
cds_SP5448_00250	5	17	5	85	0.000000	NE
cds_SP5448_00255	19	38	5	120	0.000000	NE
cds_SP5448_00260	91	173	8	47	0.000000	NE
cds_SP5448_00265	12	57	16	469	0.837000	U
cds_SP5448_00270	46	90	7	61	0.000000	NE
cds_SP5448_00280	9	78	15	195	0.001000	NE
cds_SP5448_00285	25	41	5	25	0.000000	NE
cds_SP5448_00290	4	38	14	143	0.001000	NE
cds_SP5448_00295	4	150	45	515	1.000000	E
cds_SP5448_00300	52	148	9	191	0.000000	NE
cds_SP5448_00305	36	67	4	58	0.000000	NE
cds_SP5448_00310	64	106	4	49	0.000000	NE
cds_SP5448_00315	0	13	13	288	0.995000	E
cds_SP5448_00320	0	31	31	613	1.000000	E
cds_SP5448_00325	0	31	31	613	1.000000	E
cds_SP5448_00330	1	15	7	120	0.000000	NE
cds_SP5448_00335	1	47	31	575	1.000000	E
cds_SP5448_00340	0	14	14	273	0.998000	E
cds_SP5448_00345	2	20	12	170	0.001000	NE
