# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0873-v0M1_gene_tas.txt -m 1 -s 1000
#FDR Corrected thresholds: 0.99 0.041
#MH Acceptance-Rate:	39.97%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.640549
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	6	106	38	524	1.000000	E
cds_SP5448_00010	4	102	54	661	1.000000	E
cds_SP5448_00015	1	15	14	174	0.954000	U
cds_SP5448_00020	15	80	10	131	0.001000	NE
cds_SP5448_00025	1	56	36	363	1.000000	E
cds_SP5448_00030	107	265	9	161	0.000000	NE
cds_SP5448_00035	10	30	5	43	0.000000	NE
cds_SP5448_00040	1	30	17	160	0.001000	NE
cds_SP5448_00050	42	128	11	125	0.001000	NE
cds_SP5448_00055	5	130	53	593	1.000000	E
cds_SP5448_00060	2	55	28	243	0.360000	U
cds_SP5448_00065	10	138	68	1122	1.000000	E
cds_SP5448_00070	12	156	44	478	1.000000	E
cds_SP5448_00080	62	91	5	32	0.000000	NE
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	76	186	8	125	0.000000	NE
cds_SP5448_00095	7	11	1	2	-1.000000	S
cds_SP5448_00100	2	4	1	2	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	2	5	3	47	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	2	2	0	0	-1.000000	S
cds_SP5448_00130	0	3	3	27	-1.000000	S
cds_SP5448_00135	2	6	3	34	-1.000000	S
cds_SP5448_00140	1	3	1	2	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	2	6	3	31	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	3	5	1	2	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	2	4	2	8	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	1	87	65	872	1.000000	E
cds_SP5448_00190	1	61	60	939	1.000000	E
cds_SP5448_00195	12	65	11	114	0.001000	NE
cds_SP5448_00200	3	86	36	428	0.998000	E
cds_SP5448_00205	2	22	14	131	0.015000	NE
cds_SP5448_00210	13	48	12	302	0.173000	U
cds_SP5448_00215	53	171	15	299	0.016000	NE
cds_SP5448_00220	36	95	8	98	0.000000	NE
cds_SP5448_00225	14	49	8	250	0.000000	NE
cds_SP5448_00230	12	29	4	122	0.000000	NE
cds_SP5448_00235	25	61	8	202	0.000000	NE
cds_SP5448_00240	44	92	7	77	0.000000	NE
cds_SP5448_00245	27	58	4	65	0.000000	NE
cds_SP5448_00250	4	17	7	230	0.000000	NE
cds_SP5448_00255	19	38	5	176	0.000000	NE
cds_SP5448_00260	74	173	5	28	0.000000	NE
cds_SP5448_00265	9	57	20	552	0.899000	U
cds_SP5448_00270	34	90	8	51	0.000000	NE
cds_SP5448_00280	5	78	24	311	0.899000	U
cds_SP5448_00285	20	41	5	52	0.000000	NE
cds_SP5448_00290	4	38	13	141	0.001000	NE
cds_SP5448_00295	9	150	84	997	1.000000	E
cds_SP5448_00300	43	148	12	194	0.001000	NE
cds_SP5448_00305	28	67	6	64	0.000000	NE
cds_SP5448_00310	48	106	7	82	0.000000	NE
cds_SP5448_00315	0	13	13	288	0.983000	U
cds_SP5448_00320	0	31	31	613	1.000000	E
cds_SP5448_00325	0	31	31	613	1.000000	E
cds_SP5448_00330	0	15	15	287	0.991000	E
cds_SP5448_00335	1	47	39	707	1.000000	E
cds_SP5448_00340	0	14	14	273	0.994000	E
cds_SP5448_00345	1	20	16	299	0.958000	U
