# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0903-v0M1_gene_tas.txt -m 1 -s 1000
#FDR Corrected thresholds: 0.99 0.04
#MH Acceptance-Rate:	40.87%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.610874
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	6	106	30	326	0.995000	E
cds_SP5448_00010	2	102	68	838	1.000000	E
cds_SP5448_00015	2	15	10	121	0.033000	NE
cds_SP5448_00020	19	80	8	113	0.000000	NE
cds_SP5448_00025	3	56	40	346	1.000000	E
cds_SP5448_00030	96	265	18	199	0.001000	NE
cds_SP5448_00035	10	30	9	66	0.001000	NE
cds_SP5448_00040	2	30	15	146	0.001000	NE
cds_SP5448_00050	42	128	5	33	0.000000	NE
cds_SP5448_00055	4	130	70	586	1.000000	E
cds_SP5448_00060	2	55	31	273	0.991000	E
cds_SP5448_00065	9	138	53	798	1.000000	E
cds_SP5448_00070	11	156	57	563	1.000000	E
cds_SP5448_00080	68	91	3	40	0.000000	NE
cds_SP5448_00085	1	2	1	2	-1.000000	S
cds_SP5448_00090	115	186	6	105	0.000000	NE
cds_SP5448_00095	9	11	1	2	-1.000000	S
cds_SP5448_00100	3	4	1	2	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	3	5	1	2	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	0	2	2	13	-1.000000	S
cds_SP5448_00130	1	3	1	2	-1.000000	S
cds_SP5448_00135	2	6	3	34	-1.000000	S
cds_SP5448_00140	1	3	1	2	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	2	6	3	31	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	3	5	1	2	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	2	4	2	8	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	1	5	3	39	-1.000000	S
cds_SP5448_00185	1	87	85	1167	1.000000	E
cds_SP5448_00190	4	61	29	416	0.997000	E
cds_SP5448_00195	8	65	18	174	0.001000	NE
cds_SP5448_00200	4	86	22	267	0.269000	U
cds_SP5448_00205	1	22	14	131	0.015000	NE
cds_SP5448_00210	19	48	7	71	0.000000	NE
cds_SP5448_00215	51	171	8	92	0.000000	NE
cds_SP5448_00220	47	95	5	70	0.000000	NE
cds_SP5448_00225	19	49	7	145	0.000000	NE
cds_SP5448_00230	13	29	4	122	0.000000	NE
cds_SP5448_00235	29	61	8	202	0.000000	NE
cds_SP5448_00240	50	92	5	49	0.000000	NE
cds_SP5448_00245	35	58	4	60	0.000000	NE
cds_SP5448_00250	6	17	6	144	0.000000	NE
cds_SP5448_00255	18	38	5	120	0.000000	NE
cds_SP5448_00260	99	173	7	41	0.000000	NE
cds_SP5448_00265	11	57	15	175	0.001000	NE
cds_SP5448_00270	51	90	7	61	0.000000	NE
cds_SP5448_00280	10	78	24	308	0.944000	U
cds_SP5448_00285	23	41	4	21	0.000000	NE
cds_SP5448_00290	2	38	16	156	0.001000	NE
cds_SP5448_00295	4	150	77	884	1.000000	E
cds_SP5448_00300	46	148	10	152	0.000000	NE
cds_SP5448_00305	33	67	10	127	0.001000	NE
cds_SP5448_00310	58	106	5	65	0.000000	NE
cds_SP5448_00315	0	13	13	288	0.989000	U
cds_SP5448_00320	0	31	31	613	1.000000	E
cds_SP5448_00325	0	31	31	613	1.000000	E
cds_SP5448_00330	0	15	15	287	0.993000	E
cds_SP5448_00335	2	47	34	602	1.000000	E
cds_SP5448_00340	1	14	13	267	0.975000	U
cds_SP5448_00345	1	20	16	299	0.982000	U
cds_SP5448_00350	0	34	34	640	1.000000	E
cds_SP5448_00355	0	27	27	409	1.000000	E
cds_SP5448_00360	0	7	7	192	0.900000	U
cds_SP5448_00365	1	22	13	126	0.001000	NE
cds_SP5448_00370	1	21	11	195	0.001000	NE
cds_SP5448_00375	1	22	19	255	0.920000	U
cds_SP5448_00380	2	34	17	250	0.055000	U
cds_SP5448_00385	0	10	10	180	0.953000	U
cds_SP5448_00390	1	24	22	290	0.990000	U
cds_SP5448_00395	1	36	35	522	1.000000	E
