# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0903-v0M1_gene_tas.txt -m 32 -s 1000
#FDR Corrected thresholds: 0.999 0.011
#MH Acceptance-Rate:	22.28%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.926223
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	0	106	106	1312	0.690000	U
cds_SP5448_00010	0	102	102	1119	0.514000	U
cds_SP5448_00015	0	15	15	183	0.953000	U
cds_SP5448_00020	0	80	80	1108	0.739000	U
cds_SP5448_00025	0	56	56	565	0.605000	U
cds_SP5448_00030	10	265	44	606	0.054000	U
cds_SP5448_00035	0	30	30	268	0.958000	U
cds_SP5448_00040	0	30	30	338	0.845000	U
cds_SP5448_00050	5	128	54	561	0.155000	U
cds_SP5448_00055	0	130	130	1266	0.252000	U
cds_SP5448_00060	0	55	55	528	0.612000	U
cds_SP5448_00065	0	138	138	1974	0.966000	U
cds_SP5448_00070	0	156	156	1452	0.067000	U
cds_SP5448_00080	22	91	12	210	0.001000	NE
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	22	186	37	681	0.096000	U
cds_SP5448_00095	1	11	7	61	-1.000000	S
cds_SP5448_00100	1	4	3	59	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	1	5	4	56	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	0	2	2	13	-1.000000	S
cds_SP5448_00130	0	3	3	27	-1.000000	S
cds_SP5448_00135	1	6	3	34	-1.000000	S
cds_SP5448_00140	1	3	1	2	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	1	6	5	58	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	1	5	3	40	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	0	87	87	1180	0.702000	U
cds_SP5448_00190	0	61	61	956	0.694000	U
cds_SP5448_00195	0	65	65	751	0.539000	U
cds_SP5448_00200	0	86	86	991	0.579000	U
cds_SP5448_00205	0	22	22	210	0.966000	U
cds_SP5448_00210	0	48	48	699	0.615000	U
cds_SP5448_00215	4	171	81	1943	0.990000	U
cds_SP5448_00220	8	95	33	506	0.146000	U
cds_SP5448_00225	4	49	13	288	0.060000	U
cds_SP5448_00230	1	29	21	434	0.544000	U
cds_SP5448_00235	7	61	24	563	0.189000	U
cds_SP5448_00240	11	92	15	211	0.001000	NE
cds_SP5448_00245	10	58	17	374	0.157000	U
cds_SP5448_00250	1	17	15	468	0.676000	U
cds_SP5448_00255	8	38	10	305	0.160000	U
cds_SP5448_00260	26	173	18	179	0.001000	NE
cds_SP5448_00265	3	57	20	552	0.219000	U
cds_SP5448_00270	6	90	40	348	0.204000	U
cds_SP5448_00280	1	78	53	634	0.311000	U
cds_SP5448_00285	4	41	24	250	0.013000	U
cds_SP5448_00290	0	38	38	386	0.779000	U
cds_SP5448_00295	0	150	150	1768	0.566000	U
cds_SP5448_00300	8	148	50	828	0.151000	U
cds_SP5448_00305	8	67	28	471	0.260000	U
cds_SP5448_00310	14	106	25	304	0.087000	U
cds_SP5448_00315	0	13	13	288	0.956000	U
cds_SP5448_00320	0	31	31	613	0.641000	U
cds_SP5448_00325	0	31	31	613	0.621000	U
cds_SP5448_00330	0	15	15	287	0.953000	U
cds_SP5448_00335	0	47	47	828	0.643000	U
cds_SP5448_00340	0	14	14	273	0.957000	U
cds_SP5448_00345	0	20	20	333	0.890000	U
cds_SP5448_00350	0	34	34	640	0.613000	U
cds_SP5448_00355	0	27	27	409	0.735000	U
cds_SP5448_00360	0	7	7	192	0.972000	U
cds_SP5448_00365	0	22	22	252	0.962000	U
cds_SP5448_00370	0	21	21	333	0.896000	U
cds_SP5448_00375	0	22	22	298	0.942000	U
cds_SP5448_00380	0	34	34	532	0.620000	U
cds_SP5448_00385	0	10	10	180	0.966000	U
cds_SP5448_00390	0	24	24	393	0.720000	U
cds_SP5448_00395	0	36	36	528	0.633000	U
cds_SP5448_00400	0	19	19	342	0.881000	U
cds_SP5448_00405	0	25	25	486	0.674000	U
cds_SP5448_00410	0	16	16	171	0.966000	U
cds_SP5448_00415	0	29	29	424	0.713000	U
cds_SP5448_00420	0	117	117	1297	0.460000	U
cds_SP5448_00425	0	46	46	628	0.628000	U
cds_SP5448_00430	0	15	15	181	0.960000	U
cds_SP5448_00435	0	9	9	109	-1.000000	S
cds_SP5448_00440	0	23	23	357	0.817000	U
