# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0874-v0M1_gene_tas.txt -m 16 -s 1000
#FDR Corrected thresholds: 0.998 0.019
#MH Acceptance-Rate:	28.09%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.891220
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	0	106	106	1312	0.976000	U
cds_SP5448_00010	0	102	102	1119	0.963000	U
cds_SP5448_00015	0	15	15	183	0.948000	U
cds_SP5448_00020	2	80	42	583	0.383000	U
cds_SP5448_00025	0	56	56	565	0.857000	U
cds_SP5448_00030	27	265	37	452	0.042000	U
cds_SP5448_00035	1	30	24	213	0.069000	U
cds_SP5448_00040	0	30	30	338	0.899000	U
cds_SP5448_00050	6	128	54	561	0.345000	U
cds_SP5448_00055	0	130	130	1266	0.950000	U
cds_SP5448_00060	0	55	55	528	0.829000	U
cds_SP5448_00065	0	138	138	1974	0.999000	E
cds_SP5448_00070	0	156	156	1452	0.892000	U
cds_SP5448_00080	22	91	11	202	0.001000	NE
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	17	186	37	681	0.089000	U
cds_SP5448_00095	1	11	7	61	-1.000000	S
cds_SP5448_00100	0	4	4	68	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	1	5	4	56	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	0	2	2	13	-1.000000	S
cds_SP5448_00130	0	3	3	27	-1.000000	S
cds_SP5448_00135	1	6	3	34	-1.000000	S
cds_SP5448_00140	1	3	1	2	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	0	6	6	69	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	1	5	3	40	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	0	87	87	1180	0.973000	U
cds_SP5448_00190	0	61	61	956	0.905000	U
cds_SP5448_00195	0	65	65	751	0.855000	U
cds_SP5448_00200	0	86	86	991	0.930000	U
cds_SP5448_00205	1	22	14	131	0.002000	NE
cds_SP5448_00210	0	48	48	699	0.795000	U
cds_SP5448_00215	8	171	42	800	0.124000	U
cds_SP5448_00220	10	95	26	356	0.080000	U
cds_SP5448_00225	4	49	25	570	0.280000	U
cds_SP5448_00230	1	29	21	434	0.510000	U
cds_SP5448_00235	8	61	22	527	0.136000	U
cds_SP5448_00240	9	92	30	357	0.124000	U
cds_SP5448_00245	9	58	10	171	0.001000	NE
cds_SP5448_00250	1	17	15	468	0.583000	U
cds_SP5448_00255	8	38	8	263	0.006000	NE
cds_SP5448_00260	28	173	18	202	0.001000	NE
cds_SP5448_00265	3	57	26	702	0.283000	U
cds_SP5448_00270	7	90	40	348	0.275000	U
cds_SP5448_00280	1	78	53	634	0.585000	U
cds_SP5448_00285	4	41	24	250	0.016000	NE
cds_SP5448_00290	0	38	38	386	0.852000	U
cds_SP5448_00295	0	150	150	1768	0.992000	U
cds_SP5448_00300	10	148	50	828	0.276000	U
cds_SP5448_00305	8	67	28	471	0.214000	U
cds_SP5448_00310	20	106	17	211	0.001000	NE
cds_SP5448_00315	0	13	13	288	0.944000	U
cds_SP5448_00320	0	31	31	613	0.647000	U
cds_SP5448_00325	0	31	31	613	0.683000	U
cds_SP5448_00330	0	15	15	287	0.945000	U
cds_SP5448_00335	0	47	47	828	0.817000	U
cds_SP5448_00340	0	14	14	273	0.950000	U
cds_SP5448_00345	0	20	20	333	0.865000	U
cds_SP5448_00350	0	34	34	640	0.670000	U
cds_SP5448_00355	0	27	27	409	0.735000	U
cds_SP5448_00360	0	7	7	192	0.941000	U
cds_SP5448_00365	0	22	22	252	0.948000	U
cds_SP5448_00370	0	21	21	333	0.865000	U
cds_SP5448_00375	0	22	22	298	0.947000	U
cds_SP5448_00380	0	34	34	532	0.714000	U
cds_SP5448_00385	0	10	10	180	0.936000	U
cds_SP5448_00390	0	24	24	393	0.766000	U
cds_SP5448_00395	0	36	36	528	0.714000	U
cds_SP5448_00400	0	19	19	342	0.830000	U
cds_SP5448_00405	0	25	25	486	0.658000	U
cds_SP5448_00410	0	16	16	171	0.940000	U
cds_SP5448_00415	0	29	29	424	0.750000	U
cds_SP5448_00420	0	117	117	1297	0.959000	U
cds_SP5448_00425	0	46	46	628	0.774000	U
cds_SP5448_00430	0	15	15	181	0.951000	U
cds_SP5448_00435	0	9	9	109	-1.000000	S
cds_SP5448_00440	0	23	23	357	0.818000	U
cds_SP5448_00445	0	19	19	378	0.799000	U
cds_SP5448_00450	0	67	67	919	0.918000	U
cds_SP5448_00455	0	23	23	380	0.775000	U
cds_SP5448_00465	21	91	12	210	0.001000	NE
cds_SP5448_00470	0	2	2	59	-1.000000	S
cds_SP5448_00475	19	186	37	681	0.096000	U
cds_SP5448_00480	1	11	7	61	-1.000000	S
cds_SP5448_00485	0	3	3	59	-1.000000	S
cds_SP5448_00490	1	4	3	14	-1.000000	S
cds_SP5448_00495	0	3	3	31	-1.000000	S
cds_SP5448_00500	0	5	5	55	-1.000000	S
cds_SP5448_00505	0	2	2	49	-1.000000	S
cds_SP5448_00510	1	5	3	40	-1.000000	S
cds_SP5448_00515	1	2	1	2	-1.000000	S
cds_SP5448_00520	0	3	3	30	-1.000000	S
cds_SP5448_00525	0	5	5	55	-1.000000	S
cds_SP5448_00530	0	2	2	56	-1.000000	S
cds_SP5448_00535	0	4	4	61	-1.000000	S
cds_SP5448_00540	0	2	2	4	-1.000000	S
cds_SP5448_00545	0	12	12	164	0.943000	U
