# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0909-v0M1_gene_tas.txt -m 32 -s 1000
#FDR Corrected thresholds: 0.999 0.006
#MH Acceptance-Rate:	18.29%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.947109
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	0	106	106	1312	0.313000	U
cds_SP5448_00010	0	102	102	1119	0.192000	U
cds_SP5448_00015	0	15	15	183	0.969000	U
cds_SP5448_00020	0	80	80	1108	0.512000	U
cds_SP5448_00025	0	56	56	565	0.498000	U
cds_SP5448_00030	7	265	58	760	0.052000	U
cds_SP5448_00035	0	30	30	268	0.963000	U
cds_SP5448_00040	0	30	30	338	0.897000	U
cds_SP5448_00050	2	128	91	913	0.113000	U
cds_SP5448_00055	0	130	130	1266	0.032000	U
cds_SP5448_00060	0	55	55	528	0.507000	U
cds_SP5448_00065	0	138	138	1974	0.714000	U
cds_SP5448_00070	4	156	69	573	0.061000	U
cds_SP5448_00080	6	91	34	640	0.213000	U
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	8	186	50	736	0.074000	U
cds_SP5448_00095	0	11	11	113	-1.000000	S
cds_SP5448_00100	0	4	4	68	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	1	5	4	56	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	0	2	2	13	-1.000000	S
cds_SP5448_00130	0	3	3	27	-1.000000	S
cds_SP5448_00135	0	6	6	60	-1.000000	S
cds_SP5448_00140	0	3	3	20	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	0	6	6	69	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	0	5	5	60	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	0	87	87	1180	0.491000	U
cds_SP5448_00190	0	61	61	956	0.586000	U
cds_SP5448_00195	2	65	33	475	0.380000	U
cds_SP5448_00200	1	86	51	624	0.259000	U
cds_SP5448_00205	0	22	22	210	0.975000	U
cds_SP5448_00210	0	48	48	699	0.592000	U
cds_SP5448_00215	5	171	73	1616	0.854000	U
cds_SP5448_00220	4	95	31	424	0.153000	U
cds_SP5448_00225	1	49	29	634	0.443000	U
cds_SP5448_00230	1	29	19	312	0.489000	U
cds_SP5448_00235	3	61	17	323	0.166000	U
cds_SP5448_00240	3	92	57	718	0.257000	U
cds_SP5448_00245	4	58	31	747	0.408000	U
cds_SP5448_00250	0	17	17	477	0.763000	U
cds_SP5448_00255	2	38	18	570	0.419000	U
cds_SP5448_00260	11	173	41	367	0.083000	U
cds_SP5448_00265	1	57	30	504	0.255000	U
cds_SP5448_00270	2	90	51	434	0.191000	U
cds_SP5448_00280	0	78	78	993	0.425000	U
cds_SP5448_00285	1	41	34	343	0.628000	U
cds_SP5448_00290	1	38	21	219	0.003000	NE
cds_SP5448_00295	6	150	36	412	0.113000	U
cds_SP5448_00300	2	148	71	1331	0.525000	U
cds_SP5448_00305	6	67	19	237	0.002000	NE
cds_SP5448_00310	5	106	37	419	0.162000	U
cds_SP5448_00315	0	13	13	288	0.976000	U
cds_SP5448_00320	0	31	31	613	0.654000	U
cds_SP5448_00325	0	31	31	613	0.651000	U
cds_SP5448_00330	0	15	15	287	0.969000	U
cds_SP5448_00335	0	47	47	828	0.601000	U
cds_SP5448_00340	0	14	14	273	0.975000	U
cds_SP5448_00345	0	20	20	333	0.905000	U
cds_SP5448_00350	0	34	34	640	0.648000	U
cds_SP5448_00355	0	27	27	409	0.790000	U
cds_SP5448_00360	0	7	7	192	0.978000	U
cds_SP5448_00365	0	22	22	252	0.967000	U
cds_SP5448_00370	0	21	21	333	0.915000	U
cds_SP5448_00375	0	22	22	298	0.960000	U
cds_SP5448_00380	1	34	18	258	0.013000	U
cds_SP5448_00385	0	10	10	180	0.977000	U
cds_SP5448_00390	0	24	24	393	0.839000	U
cds_SP5448_00395	1	36	35	524	0.630000	U
cds_SP5448_00400	0	19	19	342	0.917000	U
cds_SP5448_00405	0	25	25	486	0.707000	U
cds_SP5448_00410	0	16	16	171	0.958000	U
cds_SP5448_00415	0	29	29	424	0.767000	U
cds_SP5448_00420	3	117	51	614	0.138000	U
cds_SP5448_00425	0	46	46	628	0.549000	U
cds_SP5448_00430	0	15	15	181	0.972000	U
cds_SP5448_00435	0	9	9	109	-1.000000	S
cds_SP5448_00440	0	23	23	357	0.865000	U
cds_SP5448_00445	0	19	19	378	0.845000	U
cds_SP5448_00450	0	67	67	919	0.494000	U
cds_SP5448_00455	0	23	23	380	0.831000	U
cds_SP5448_00465	6	91	34	640	0.279000	U
cds_SP5448_00470	0	2	2	59	-1.000000	S
cds_SP5448_00475	9	186	50	736	0.073000	U
cds_SP5448_00480	0	11	11	113	-1.000000	S
cds_SP5448_00485	0	3	3	59	-1.000000	S
cds_SP5448_00490	1	4	3	14	-1.000000	S
cds_SP5448_00495	0	3	3	31	-1.000000	S
cds_SP5448_00500	0	5	5	55	-1.000000	S
cds_SP5448_00505	0	2	2	49	-1.000000	S
cds_SP5448_00510	0	5	5	60	-1.000000	S
cds_SP5448_00515	1	2	1	2	-1.000000	S
cds_SP5448_00520	0	3	3	30	-1.000000	S
cds_SP5448_00525	0	5	5	55	-1.000000	S
cds_SP5448_00530	0	2	2	56	-1.000000	S
cds_SP5448_00535	0	4	4	61	-1.000000	S
cds_SP5448_00540	0	2	2	4	-1.000000	S
cds_SP5448_00545	0	12	12	164	0.973000	U
cds_SP5448_00550	1	19	14	195	0.012000	U
cds_SP5448_00555	1	14	10	183	0.414000	U
cds_SP5448_00560	0	47	47	433	0.678000	U
cds_SP5448_00565	1	42	23	477	0.468000	U
cds_SP5448_00570	1	69	41	485	0.334000	U
cds_SP5448_00575	1	25	24	372	0.831000	U
cds_SP5448_00580	0	76	76	1257	0.698000	U
cds_SP5448_00585	3	170	78	1032	0.127000	U
cds_SP5448_00590	0	159	159	3545	1.000000	E
cds_SP5448_00595	0	187	187	3631	1.000000	E
cds_SP5448_00600	0	29	29	362	0.844000	U
cds_SP5448_00605	2	73	46	562	0.306000	U
cds_SP5448_00610	2	86	56	643	0.267000	U
cds_SP5448_00615	0	26	26	321	0.928000	U
cds_SP5448_00620	1	33	28	327	0.753000	U
cds_SP5448_00625	2	23	15	118	0.001000	NE
cds_SP5448_00630	2	41	30	309	0.592000	U
cds_SP5448_00635	2	28	24	267	0.799000	U
cds_SP5448_00640	3	58	38	577	0.359000	U
cds_SP5448_00645	2	77	31	489	0.218000	U
cds_SP5448_00650	3	26	11	140	0.001000	NE
cds_SP5448_00655	1	50	45	665	0.512000	U
cds_SP5448_00660	1	62	31	456	0.263000	U
cds_SP5448_00670	2	22	14	157	0.003000	NE
cds_SP5448_00675	1	25	14	174	0.001000	NE
cds_SP5448_00680	0	28	28	614	0.680000	U
cds_SP5448_00685	1	32	21	242	0.006000	U
cds_SP5448_00690	1	37	32	502	0.535000	U
cds_SP5448_00695	4	43	24	555	0.367000	U
cds_SP5448_00700	1	49	25	478	0.386000	U
cds_SP5448_00705	3	115	35	464	0.144000	U
cds_SP5448_00710	7	203	49	530	0.052000	U
cds_SP5448_00715	1	56	36	335	0.480000	U
cds_SP5448_00720	3	85	53	587	0.239000	U
cds_SP5448_00725	2	66	55	575	0.356000	U
cds_SP5448_00730	2	63	38	358	0.370000	U
cds_SP5448_00735	2	84	65	1022	0.472000	U
cds_SP5448_00740	0	10	10	163	0.979000	U
cds_SP5448_00745	1	20	19	308	0.861000	U
cds_SP5448_00750	2	63	55	693	0.441000	U
cds_SP5448_00755	1	65	50	516	0.378000	U
cds_SP5448_00760	0	97	97	1401	0.629000	U
cds_SP5448_00765	1	68	38	444	0.274000	U
cds_SP5448_00770	0	77	77	1179	0.640000	U
cds_SP5448_00775	0	41	41	648	0.613000	U
cds_SP5448_00780	3	48	34	461	0.480000	U
cds_SP5448_00785	3	59	23	234	0.002000	NE
cds_SP5448_00790	1	22	12	207	0.001000	NE
cds_SP5448_00795	0	76	76	1017	0.491000	U
cds_SP5448_00800	0	27	27	315	0.940000	U
cds_SP5448_00805	9	168	51	534	0.069000	U
