# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0875-v0M1_gene_tas.txt -m 16 -s 1000
#FDR Corrected thresholds: 0.998 0.021
#MH Acceptance-Rate:	28.81%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.879960
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	0	106	106	1312	0.995000	U
cds_SP5448_00010	0	102	102	1119	0.981000	U
cds_SP5448_00015	0	15	15	183	0.934000	U
cds_SP5448_00020	1	80	75	988	0.951000	U
cds_SP5448_00025	0	56	56	565	0.889000	U
cds_SP5448_00030	27	265	27	346	0.034000	U
cds_SP5448_00035	1	30	20	186	0.003000	NE
cds_SP5448_00040	1	30	17	160	0.001000	NE
cds_SP5448_00050	6	128	54	561	0.466000	U
cds_SP5448_00055	0	130	130	1266	0.984000	U
cds_SP5448_00060	0	55	55	528	0.890000	U
cds_SP5448_00065	0	138	138	1974	1.000000	E
cds_SP5448_00070	1	156	84	853	0.855000	U
cds_SP5448_00080	29	91	12	210	0.001000	NE
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	17	186	33	526	0.048000	U
cds_SP5448_00095	2	11	5	32	-1.000000	S
cds_SP5448_00100	1	4	3	59	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	1	5	4	56	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	0	2	2	13	-1.000000	S
cds_SP5448_00130	0	3	3	27	-1.000000	S
cds_SP5448_00135	1	6	3	34	-1.000000	S
cds_SP5448_00140	1	3	1	2	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	0	6	6	69	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	1	5	3	40	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	0	87	87	1180	0.986000	U
cds_SP5448_00190	0	61	61	956	0.943000	U
cds_SP5448_00195	0	65	65	751	0.907000	U
cds_SP5448_00200	0	86	86	991	0.972000	U
cds_SP5448_00205	0	22	22	210	0.952000	U
cds_SP5448_00210	1	48	35	591	0.618000	U
cds_SP5448_00215	6	171	58	1184	0.773000	U
cds_SP5448_00220	12	95	17	237	0.001000	NE
cds_SP5448_00225	6	49	11	275	0.015000	NE
cds_SP5448_00230	3	29	16	272	0.020000	NE
cds_SP5448_00235	10	61	15	311	0.066000	U
cds_SP5448_00240	13	92	14	184	0.001000	NE
cds_SP5448_00245	10	58	13	269	0.008000	NE
cds_SP5448_00250	1	17	15	468	0.573000	U
cds_SP5448_00255	11	38	13	463	0.175000	U
cds_SP5448_00260	27	173	17	130	0.001000	NE
cds_SP5448_00265	2	57	26	702	0.276000	U
cds_SP5448_00270	6	90	40	348	0.317000	U
cds_SP5448_00280	1	78	53	634	0.659000	U
cds_SP5448_00285	4	41	20	223	0.004000	NE
cds_SP5448_00290	0	38	38	386	0.848000	U
cds_SP5448_00295	0	150	150	1768	0.995000	U
cds_SP5448_00300	10	148	55	936	0.563000	U
cds_SP5448_00305	9	67	16	203	0.001000	NE
cds_SP5448_00310	20	106	32	371	0.164000	U
cds_SP5448_00315	0	13	13	288	0.930000	U
cds_SP5448_00320	0	31	31	613	0.713000	U
cds_SP5448_00325	0	31	31	613	0.710000	U
cds_SP5448_00330	0	15	15	287	0.951000	U
cds_SP5448_00335	0	47	47	828	0.876000	U
cds_SP5448_00340	0	14	14	273	0.941000	U
cds_SP5448_00345	0	20	20	333	0.857000	U
cds_SP5448_00350	0	34	34	640	0.735000	U
cds_SP5448_00355	0	27	27	409	0.792000	U
cds_SP5448_00360	0	7	7	192	0.953000	U
cds_SP5448_00365	0	22	22	252	0.949000	U
cds_SP5448_00370	0	21	21	333	0.884000	U
cds_SP5448_00375	0	22	22	298	0.947000	U
cds_SP5448_00380	0	34	34	532	0.730000	U
cds_SP5448_00385	0	10	10	180	0.935000	U
cds_SP5448_00390	0	24	24	393	0.760000	U
cds_SP5448_00395	0	36	36	528	0.751000	U
cds_SP5448_00400	0	19	19	342	0.816000	U
cds_SP5448_00405	0	25	25	486	0.679000	U
cds_SP5448_00410	0	16	16	171	0.948000	U
cds_SP5448_00415	0	29	29	424	0.753000	U
cds_SP5448_00420	0	117	117	1297	0.989000	U
cds_SP5448_00425	0	46	46	628	0.813000	U
cds_SP5448_00430	0	15	15	181	0.941000	U
cds_SP5448_00435	0	9	9	109	-1.000000	S
cds_SP5448_00440	0	23	23	357	0.821000	U
cds_SP5448_00445	0	19	19	378	0.774000	U
cds_SP5448_00450	0	67	67	919	0.945000	U
cds_SP5448_00455	0	23	23	380	0.786000	U
cds_SP5448_00465	26	91	12	210	0.001000	NE
cds_SP5448_00470	0	2	2	59	-1.000000	S
cds_SP5448_00475	18	186	25	386	0.033000	U
cds_SP5448_00480	2	11	5	32	-1.000000	S
cds_SP5448_00485	0	3	3	59	-1.000000	S
cds_SP5448_00490	1	4	3	14	-1.000000	S
cds_SP5448_00495	0	3	3	31	-1.000000	S
cds_SP5448_00500	0	5	5	55	-1.000000	S
cds_SP5448_00505	0	2	2	49	-1.000000	S
cds_SP5448_00510	1	5	3	40	-1.000000	S
cds_SP5448_00515	1	2	1	2	-1.000000	S
cds_SP5448_00520	0	3	3	30	-1.000000	S
cds_SP5448_00525	0	5	5	55	-1.000000	S
cds_SP5448_00530	0	2	2	56	-1.000000	S
cds_SP5448_00535	0	4	4	61	-1.000000	S
cds_SP5448_00540	0	2	2	4	-1.000000	S
cds_SP5448_00545	0	12	12	164	0.931000	U
cds_SP5448_00550	2	19	11	161	0.001000	NE
cds_SP5448_00555	1	14	11	212	0.818000	U
cds_SP5448_00560	0	47	47	433	0.881000	U
cds_SP5448_00565	1	42	40	686	0.776000	U
cds_SP5448_00570	1	69	39	451	0.471000	U
cds_SP5448_00575	2	25	22	361	0.758000	U
cds_SP5448_00580	0	76	76	1257	0.987000	U
cds_SP5448_00585	2	170	136	1822	0.999000	E
cds_SP5448_00590	0	159	159	3545	1.000000	E
cds_SP5448_00595	1	187	114	2184	1.000000	E
cds_SP5448_00600	3	29	22	271	0.136000	U
cds_SP5448_00605	2	73	56	705	0.769000	U
cds_SP5448_00610	12	86	19	148	0.001000	NE
cds_SP5448_00615	4	26	9	107	0.001000	NE
cds_SP5448_00620	4	33	9	110	0.001000	NE
cds_SP5448_00625	1	23	20	192	0.164000	U
cds_SP5448_00630	5	41	15	158	0.001000	NE
cds_SP5448_00635	6	28	9	94	0.001000	NE
cds_SP5448_00640	17	58	10	180	0.001000	NE
cds_SP5448_00645	1	77	71	1010	0.950000	U
cds_SP5448_00650	4	26	8	91	0.001000	NE
cds_SP5448_00655	8	50	16	263	0.006000	NE
cds_SP5448_00660	3	62	32	468	0.273000	U
cds_SP5448_00670	4	22	7	91	0.000000	NE
cds_SP5448_00675	2	25	22	274	0.678000	U
cds_SP5448_00680	4	28	13	316	0.259000	U
cds_SP5448_00685	3	32	16	201	0.001000	NE
cds_SP5448_00690	3	37	19	251	0.005000	NE
cds_SP5448_00695	5	43	10	152	0.001000	NE
cds_SP5448_00700	4	49	25	478	0.259000	U
cds_SP5448_00705	6	115	52	708	0.511000	U
cds_SP5448_00710	28	203	19	176	0.001000	NE
cds_SP5448_00715	5	56	21	210	0.001000	NE
cds_SP5448_00720	6	85	34	372	0.216000	U
cds_SP5448_00725	5	66	34	335	0.375000	U
cds_SP5448_00730	7	63	12	78	0.001000	NE
cds_SP5448_00735	13	84	21	402	0.089000	U
cds_SP5448_00740	0	10	10	163	0.921000	U
cds_SP5448_00745	3	20	14	238	0.006000	NE
cds_SP5448_00750	5	63	14	177	0.001000	NE
cds_SP5448_00755	4	65	41	439	0.586000	U
cds_SP5448_00760	9	97	20	250	0.001000	NE
cds_SP5448_00765	8	68	19	244	0.002000	NE
cds_SP5448_00770	6	77	37	600	0.325000	U
cds_SP5448_00775	5	41	23	454	0.364000	U
cds_SP5448_00780	5	48	21	292	0.093000	U
cds_SP5448_00785	12	59	11	124	0.001000	NE
cds_SP5448_00790	5	22	7	72	0.000000	NE
cds_SP5448_00795	10	76	16	217	0.001000	NE
cds_SP5448_00800	2	27	20	257	0.123000	U
cds_SP5448_00805	23	168	27	502	0.083000	U
cds_SP5448_00810	3	37	28	340	0.589000	U
cds_SP5448_00815	3	38	19	342	0.377000	U
cds_SP5448_00820	9	75	27	383	0.199000	U
cds_SP5448_00825	4	26	10	126	0.001000	NE
cds_SP5448_00830	6	92	25	468	0.073000	U
cds_SP5448_00835	16	95	16	231	0.001000	NE
cds_SP5448_00840	4	42	19	329	0.294000	U
cds_SP5448_00845	10	75	22	310	0.074000	U
cds_SP5448_00850	6	62	20	324	0.151000	U
cds_SP5448_00855	5	71	29	669	0.285000	U
cds_SP5448_00860	4	57	19	390	0.150000	U
cds_SP5448_00865	0	23	23	535	0.636000	U
cds_SP5448_00870	12	97	21	265	0.003000	NE
cds_SP5448_00875	3	54	21	197	0.002000	NE
cds_SP5448_00880	17	126	23	301	0.031000	U
cds_SP5448_00885	4	35	14	168	0.001000	NE
cds_SP5448_00890	0	15	15	223	0.936000	U
cds_SP5448_00900	0	11	11	118	-1.000000	S
cds_SP5448_00905	9	78	25	405	0.127000	U
cds_SP5448_00910	0	115	115	2492	1.000000	E
cds_SP5448_00915	8	71	18	273	0.006000	NE
cds_SP5448_00920	4	17	10	157	0.001000	NE
cds_SP5448_00925	5	33	10	163	0.001000	NE
cds_SP5448_00930	0	28	28	654	0.681000	U
cds_SP5448_00935	9	40	8	147	0.000000	NE
cds_SP5448_00940	3	32	20	477	0.374000	U
cds_SP5448_00945	15	127	27	355	0.071000	U
cds_SP5448_00950	8	74	25	302	0.085000	U
cds_SP5448_00955	4	63	20	438	0.143000	U
cds_SP5448_00960	8	106	59	987	0.813000	U
cds_SP5448_00965	4	160	50	859	0.409000	U
cds_SP5448_00970	0	24	24	424	0.742000	U
cds_SP5448_00975	4	34	8	106	0.000000	NE
cds_SP5448_00980	3	16	6	94	0.000000	NE
cds_SP5448_00985	18	128	29	295	0.043000	U
cds_SP5448_00990	8	48	15	233	0.002000	NE
cds_SP5448_00995	2	8	3	93	-1.000000	S
cds_SP5448_01000	4	16	5	35	0.000000	NE
cds_SP5448_01005	10	49	15	149	0.001000	NE
cds_SP5448_01010	1	10	7	176	0.264000	U
cds_SP5448_01015	10	76	19	434	0.101000	U
cds_SP5448_01020	8	53	13	126	0.001000	NE
cds_SP5448_01025	6	58	17	247	0.001000	NE
cds_SP5448_01030	8	39	9	111	0.001000	NE
cds_SP5448_01035	7	74	22	317	0.136000	U
cds_SP5448_01045	4	60	23	288	0.024000	U
cds_SP5448_01050	1	18	12	206	0.012000	NE
cds_SP5448_01055	1	40	24	355	0.433000	U
cds_SP5448_01060	7	45	10	178	0.001000	NE
cds_SP5448_01065	0	27	27	509	0.670000	U
cds_SP5448_01070	21	86	17	287	0.021000	U
cds_SP5448_01075	10	80	20	165	0.001000	NE
cds_SP5448_01085	0	75	75	1341	0.992000	U
