# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0875-v0M1_gene_tas.txt -m 1 -s 1000
#FDR Corrected thresholds: 0.991 0.044
#MH Acceptance-Rate:	40.60%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.607586
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	3	106	85	1020	1.000000	E
cds_SP5448_00010	3	102	74	806	1.000000	E
cds_SP5448_00015	3	15	6	87	0.000000	NE
cds_SP5448_00020	24	80	11	143	0.001000	NE
cds_SP5448_00025	1	56	28	324	1.000000	E
cds_SP5448_00030	114	265	9	108	0.000000	NE
cds_SP5448_00035	7	30	5	43	0.000000	NE
cds_SP5448_00040	5	30	15	146	0.001000	NE
cds_SP5448_00050	40	128	11	81	0.001000	NE
cds_SP5448_00055	7	130	42	360	0.999000	E
cds_SP5448_00060	1	55	39	343	1.000000	E
cds_SP5448_00065	8	138	89	1380	1.000000	E
cds_SP5448_00070	20	156	47	362	1.000000	E
cds_SP5448_00080	58	91	4	46	0.000000	NE
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	85	186	7	112	0.000000	NE
cds_SP5448_00095	9	11	1	2	-1.000000	S
cds_SP5448_00100	2	4	1	2	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	2	5	3	47	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	2	2	0	0	-1.000000	S
cds_SP5448_00130	1	3	1	2	-1.000000	S
cds_SP5448_00135	2	6	3	34	-1.000000	S
cds_SP5448_00140	1	3	1	2	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	3	6	2	18	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	3	5	1	2	-1.000000	S
cds_SP5448_00165	2	2	0	0	-1.000000	S
cds_SP5448_00170	2	4	2	8	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	4	87	27	281	0.877000	U
cds_SP5448_00190	3	61	24	338	0.977000	U
cds_SP5448_00195	7	65	23	226	0.019000	NE
cds_SP5448_00200	3	86	41	439	1.000000	E
cds_SP5448_00205	1	22	14	131	0.025000	NE
cds_SP5448_00210	16	48	10	237	0.001000	NE
cds_SP5448_00215	52	171	8	135	0.000000	NE
cds_SP5448_00220	43	95	10	155	0.001000	NE
cds_SP5448_00225	17	49	7	145	0.000000	NE
cds_SP5448_00230	15	29	2	6	0.000000	NE
cds_SP5448_00235	34	61	4	120	0.000000	NE
cds_SP5448_00240	46	92	5	49	0.000000	NE
cds_SP5448_00245	32	58	3	55	0.000000	NE
cds_SP5448_00250	5	17	5	200	0.000000	NE
cds_SP5448_00255	22	38	3	39	0.000000	NE
cds_SP5448_00260	91	173	7	41	0.000000	NE
cds_SP5448_00265	10	57	11	241	0.001000	NE
cds_SP5448_00270	43	90	6	38	0.000000	NE
cds_SP5448_00280	9	78	19	241	0.007000	NE
cds_SP5448_00285	20	41	8	120	0.000000	NE
cds_SP5448_00290	3	38	21	217	0.025000	NE
cds_SP5448_00295	10	150	36	381	1.000000	E
cds_SP5448_00300	47	148	12	262	0.001000	NE
cds_SP5448_00305	35	67	4	42	0.000000	NE
cds_SP5448_00310	55	106	5	41	0.000000	NE
cds_SP5448_00315	1	13	8	207	0.009000	NE
cds_SP5448_00320	0	31	31	613	0.999000	E
cds_SP5448_00325	1	31	30	607	1.000000	E
cds_SP5448_00330	0	15	15	287	0.996000	E
cds_SP5448_00335	1	47	39	707	1.000000	E
cds_SP5448_00340	0	14	14	273	0.989000	U
cds_SP5448_00345	1	20	16	299	0.979000	U
cds_SP5448_00350	0	34	34	640	1.000000	E
cds_SP5448_00355	1	27	24	371	0.999000	E
cds_SP5448_00360	1	7	3	30	0.000000	NE
cds_SP5448_00365	0	22	22	252	1.000000	E
cds_SP5448_00370	0	21	21	333	0.999000	E
cds_SP5448_00375	0	22	22	298	0.999000	E
cds_SP5448_00380	2	34	15	195	0.001000	NE
cds_SP5448_00385	1	10	8	162	0.636000	U
