name,type,original_reads,reads,one_hits,failed,samples,rpm,count_table
hpgl0866,def,0,7946967,7925399,21568,0,0.126176612685368,hpgl0866-def.count.xz
hpgl0866,v0M1,0,7946967,7488162,118970,339835,0.133544119371349,hpgl0866-v0M1.count.xz
