# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0894-v0M1_gene_tas.txt -m 4 -s 1000
#FDR Corrected thresholds: 0.989 0.037
#MH Acceptance-Rate:	37.62%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.725593
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	1	106	105	1308	1.000000	E
cds_SP5448_00010	0	102	102	1119	1.000000	E
cds_SP5448_00015	1	15	14	174	0.915000	U
cds_SP5448_00020	12	80	14	201	0.001000	NE
cds_SP5448_00025	0	56	56	565	1.000000	E
cds_SP5448_00030	80	265	12	115	0.001000	NE
cds_SP5448_00035	6	30	9	66	0.001000	NE
cds_SP5448_00040	1	30	17	160	0.001000	NE
cds_SP5448_00050	18	128	27	262	0.037000	U
cds_SP5448_00055	0	130	130	1266	1.000000	E
cds_SP5448_00060	0	55	55	528	1.000000	E
cds_SP5448_00065	3	138	130	1863	1.000000	E
cds_SP5448_00070	4	156	74	796	1.000000	E
cds_SP5448_00080	45	91	6	87	0.000000	NE
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	48	186	15	216	0.001000	NE
cds_SP5448_00095	7	11	1	2	-1.000000	S
cds_SP5448_00100	2	4	1	2	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	2	5	3	47	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	0	2	2	13	-1.000000	S
cds_SP5448_00130	0	3	3	27	-1.000000	S
cds_SP5448_00135	2	6	3	34	-1.000000	S
cds_SP5448_00140	1	3	1	2	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	1	6	5	58	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	2	5	3	40	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	0	87	87	1180	1.000000	E
cds_SP5448_00190	1	61	60	939	1.000000	E
cds_SP5448_00195	1	65	41	519	1.000000	E
cds_SP5448_00200	2	86	49	522	1.000000	E
cds_SP5448_00205	1	22	14	131	0.010000	NE
cds_SP5448_00210	12	48	10	237	0.001000	NE
cds_SP5448_00215	30	171	17	231	0.001000	NE
cds_SP5448_00220	28	95	12	188	0.001000	NE
cds_SP5448_00225	13	49	8	250	0.001000	NE
cds_SP5448_00230	9	29	5	44	0.000000	NE
cds_SP5448_00235	22	61	9	213	0.000000	NE
cds_SP5448_00240	32	92	6	65	0.000000	NE
cds_SP5448_00245	27	58	7	132	0.000000	NE
cds_SP5448_00250	3	17	7	230	0.000000	NE
cds_SP5448_00255	17	38	8	263	0.002000	NE
cds_SP5448_00260	71	173	7	41	0.000000	NE
cds_SP5448_00265	6	57	13	155	0.001000	NE
cds_SP5448_00270	30	90	15	112	0.001000	NE
cds_SP5448_00280	2	78	32	325	0.928000	U
cds_SP5448_00285	13	41	12	171	0.001000	NE
cds_SP5448_00290	2	38	21	217	0.002000	NE
cds_SP5448_00295	3	150	85	1014	1.000000	E
cds_SP5448_00300	32	148	13	275	0.004000	NE
cds_SP5448_00305	24	67	10	122	0.001000	NE
cds_SP5448_00310	45	106	6	45	0.000000	NE
cds_SP5448_00315	0	13	13	288	0.957000	U
cds_SP5448_00320	0	31	31	613	0.990000	E
cds_SP5448_00325	0	31	31	613	0.995000	E
cds_SP5448_00330	0	15	15	287	0.975000	U
cds_SP5448_00335	0	47	47	828	1.000000	E
cds_SP5448_00340	0	14	14	273	0.973000	U
cds_SP5448_00345	0	20	20	333	0.971000	U
cds_SP5448_00350	0	34	34	640	0.999000	E
cds_SP5448_00355	0	27	27	409	0.987000	U
cds_SP5448_00360	0	7	7	192	0.857000	U
cds_SP5448_00365	0	22	22	252	0.993000	E
cds_SP5448_00370	0	21	21	333	0.981000	U
cds_SP5448_00375	0	22	22	298	0.993000	E
cds_SP5448_00380	0	34	34	532	0.996000	E
cds_SP5448_00385	0	10	10	180	0.923000	U
cds_SP5448_00390	0	24	24	393	0.984000	U
cds_SP5448_00395	1	36	32	499	0.988000	U
cds_SP5448_00400	0	19	19	342	0.955000	U
cds_SP5448_00405	0	25	25	486	0.977000	U
cds_SP5448_00410	0	16	16	171	0.978000	U
cds_SP5448_00415	0	29	29	424	0.996000	E
cds_SP5448_00420	0	117	117	1297	1.000000	E
cds_SP5448_00425	2	46	34	424	0.989000	U
cds_SP5448_00430	0	15	15	181	0.966000	U
cds_SP5448_00435	0	9	9	109	-1.000000	S
cds_SP5448_00440	0	23	23	357	0.982000	U
cds_SP5448_00445	1	19	15	289	0.482000	U
cds_SP5448_00450	1	67	52	714	1.000000	E
cds_SP5448_00455	0	23	23	380	0.964000	U
cds_SP5448_00465	48	91	10	191	0.001000	NE
cds_SP5448_00470	0	2	2	59	-1.000000	S
cds_SP5448_00475	40	186	17	245	0.001000	NE
cds_SP5448_00480	6	11	2	7	-1.000000	S
cds_SP5448_00485	1	3	1	2	-1.000000	S
cds_SP5448_00490	1	4	3	14	-1.000000	S
cds_SP5448_00495	0	3	3	31	-1.000000	S
cds_SP5448_00500	1	5	3	46	-1.000000	S
cds_SP5448_00505	0	2	2	49	-1.000000	S
cds_SP5448_00510	3	5	1	2	-1.000000	S
cds_SP5448_00515	1	2	1	2	-1.000000	S
cds_SP5448_00520	0	3	3	30	-1.000000	S
cds_SP5448_00525	1	5	3	44	-1.000000	S
cds_SP5448_00530	1	2	1	2	-1.000000	S
cds_SP5448_00535	0	4	4	61	-1.000000	S
cds_SP5448_00540	0	2	2	4	-1.000000	S
cds_SP5448_00545	3	12	7	92	0.002000	NE
cds_SP5448_00550	6	19	4	68	0.000000	NE
cds_SP5448_00555	7	14	2	33	0.000000	NE
cds_SP5448_00560	4	47	24	255	0.096000	U
cds_SP5448_00565	7	42	10	241	0.001000	NE
cds_SP5448_00570	14	69	12	160	0.001000	NE
cds_SP5448_00575	10	25	4	51	0.000000	NE
cds_SP5448_00580	1	76	75	1254	1.000000	E
cds_SP5448_00585	6	170	93	1305	1.000000	E
cds_SP5448_00590	2	159	98	2104	1.000000	E
cds_SP5448_00595	3	187	99	1949	1.000000	E
cds_SP5448_00600	9	29	14	191	0.001000	NE
cds_SP5448_00605	16	73	13	152	0.001000	NE
cds_SP5448_00610	24	86	15	204	0.001000	NE
cds_SP5448_00615	8	26	7	75	0.000000	NE
cds_SP5448_00620	7	33	6	67	0.000000	NE
cds_SP5448_00625	6	23	13	140	0.002000	NE
cds_SP5448_00630	21	41	4	43	0.000000	NE
cds_SP5448_00635	14	28	4	43	0.000000	NE
cds_SP5448_00640	29	58	4	68	0.000000	NE
cds_SP5448_00645	3	77	50	719	1.000000	E
cds_SP5448_00650	7	26	6	60	0.000000	NE
cds_SP5448_00655	20	50	8	94	0.000000	NE
cds_SP5448_00660	14	62	10	153	0.001000	NE
cds_SP5448_00670	13	22	4	50	0.000000	NE
cds_SP5448_00675	8	25	9	101	0.001000	NE
cds_SP5448_00680	11	28	4	100	0.000000	NE
cds_SP5448_00685	10	32	9	84	0.001000	NE
cds_SP5448_00690	13	37	6	104	0.000000	NE
cds_SP5448_00695	13	43	6	106	0.000000	NE
cds_SP5448_00700	8	49	8	123	0.000000	NE
cds_SP5448_00705	36	115	17	196	0.001000	NE
cds_SP5448_00710	70	203	11	167	0.001000	NE
cds_SP5448_00715	12	56	13	119	0.001000	NE
cds_SP5448_00720	25	85	10	102	0.001000	NE
cds_SP5448_00725	9	66	17	202	0.001000	NE
cds_SP5448_00730	21	63	7	119	0.000000	NE
cds_SP5448_00735	33	84	8	93	0.000000	NE
cds_SP5448_00740	2	10	7	96	0.008000	NE
cds_SP5448_00745	8	20	4	92	0.000000	NE
cds_SP5448_00750	20	63	9	122	0.000000	NE
cds_SP5448_00755	15	65	13	130	0.001000	NE
cds_SP5448_00760	23	97	10	95	0.001000	NE
cds_SP5448_00765	26	68	8	74	0.000000	NE
cds_SP5448_00770	22	77	7	165	0.000000	NE
cds_SP5448_00775	17	41	4	64	0.000000	NE
cds_SP5448_00780	14	48	7	96	0.000000	NE
cds_SP5448_00785	24	59	6	46	0.000000	NE
cds_SP5448_00790	10	22	5	68	0.000000	NE
cds_SP5448_00795	22	76	8	157	0.000000	NE
cds_SP5448_00800	8	27	6	101	0.000000	NE
cds_SP5448_00805	55	168	9	67	0.000000	NE
cds_SP5448_00810	6	37	13	152	0.001000	NE
cds_SP5448_00815	8	38	11	125	0.001000	NE
cds_SP5448_00820	23	75	15	207	0.001000	NE
cds_SP5448_00825	10	26	7	100	0.000000	NE
cds_SP5448_00830	29	92	13	269	0.005000	NE
cds_SP5448_00835	36	95	5	71	0.000000	NE
cds_SP5448_00840	11	42	8	149	0.000000	NE
cds_SP5448_00845	21	75	9	110	0.000000	NE
cds_SP5448_00850	19	62	8	120	0.000000	NE
cds_SP5448_00855	18	71	11	103	0.001000	NE
cds_SP5448_00860	14	57	14	316	0.089000	U
cds_SP5448_00865	2	23	21	517	0.934000	U
cds_SP5448_00870	35	97	14	166	0.001000	NE
cds_SP5448_00875	4	54	22	201	0.001000	NE
cds_SP5448_00880	41	126	13	218	0.001000	NE
cds_SP5448_00885	13	35	8	73	0.000000	NE
cds_SP5448_00890	3	15	7	154	0.002000	NE
cds_SP5448_00900	2	11	5	40	-1.000000	S
cds_SP5448_00905	27	78	7	80	0.000000	NE
cds_SP5448_00910	2	115	90	1898	1.000000	E
cds_SP5448_00915	20	71	11	233	0.001000	NE
cds_SP5448_00920	6	17	4	54	0.000000	NE
cds_SP5448_00925	8	33	6	99	0.000000	NE
cds_SP5448_00930	4	28	17	444	0.586000	U
cds_SP5448_00935	14	40	7	135	0.000000	NE
cds_SP5448_00940	9	32	6	111	0.000000	NE
cds_SP5448_00945	37	127	10	112	0.000000	NE
cds_SP5448_00950	21	74	11	96	0.001000	NE
cds_SP5448_00955	16	63	7	65	0.000000	NE
cds_SP5448_00960	22	106	21	360	0.186000	U
cds_SP5448_00965	6	160	49	941	1.000000	E
cds_SP5448_00970	9	24	4	46	0.000000	NE
cds_SP5448_00975	8	34	8	77	0.000000	NE
cds_SP5448_00980	8	16	3	59	0.000000	NE
cds_SP5448_00985	43	128	16	176	0.001000	NE
cds_SP5448_00990	22	48	9	155	0.001000	NE
cds_SP5448_00995	5	8	1	2	-1.000000	S
cds_SP5448_01000	8	16	2	4	0.000000	NE
cds_SP5448_01005	24	49	5	28	0.000000	NE
cds_SP5448_01010	3	10	2	13	0.000000	NE
cds_SP5448_01015	21	76	10	169	0.001000	NE
cds_SP5448_01020	17	53	10	198	0.001000	NE
cds_SP5448_01025	22	58	8	131	0.000000	NE
cds_SP5448_01030	19	39	4	27	0.000000	NE
cds_SP5448_01035	23	74	11	233	0.001000	NE
cds_SP5448_01045	16	60	8	154	0.000000	NE
cds_SP5448_01050	3	18	6	148	0.000000	NE
cds_SP5448_01055	8	40	10	86	0.001000	NE
cds_SP5448_01060	13	45	9	150	0.001000	NE
cds_SP5448_01065	1	27	25	468	0.962000	U
cds_SP5448_01070	39	86	7	146	0.000000	NE
cds_SP5448_01075	34	80	8	114	0.000000	NE
cds_SP5448_01085	0	75	75	1341	1.000000	E
cds_SP5448_01090	49	128	9	131	0.000000	NE
cds_SP5448_01095	25	46	4	61	0.000000	NE
cds_SP5448_01100	15	32	4	32	0.000000	NE
cds_SP5448_01105	1	3	2	66	-1.000000	S
cds_SP5448_01115	14	57	14	199	0.001000	NE
cds_SP5448_01120	0	58	58	879	1.000000	E
cds_SP5448_01125	1	70	53	741	1.000000	E
cds_SP5448_01130	10	35	11	141	0.001000	NE
cds_SP5448_01135	20	115	20	437	0.193000	U
cds_SP5448_01140	15	105	30	540	0.824000	U
cds_SP5448_01145	10	40	7	142	0.000000	NE
cds_SP5448_01150	3	26	16	208	0.001000	NE
cds_SP5448_01155	21	75	8	133	0.000000	NE
cds_SP5448_01160	0	27	27	491	0.977000	U
cds_SP5448_01165	17	50	8	108	0.000000	NE
cds_SP5448_01170	3	80	55	1033	1.000000	E
cds_SP5448_01175	52	122	10	105	0.000000	NE
cds_SP5448_01180	53	131	10	49	0.000000	NE
cds_SP5448_01185	29	61	6	52	0.000000	NE
cds_SP5448_01190	0	19	19	347	0.969000	U
cds_SP5448_01195	9	47	11	210	0.001000	NE
cds_SP5448_01200	2	48	28	609	0.953000	U
cds_SP5448_01205	0	11	11	126	-1.000000	S
cds_SP5448_01210	13	41	6	174	0.000000	NE
cds_SP5448_01215	20	67	7	81	0.000000	NE
cds_SP5448_01220	23	61	10	128	0.001000	NE
cds_SP5448_01225	14	50	10	239	0.001000	NE
cds_SP5448_01230	13	54	17	169	0.001000	NE
cds_SP5448_01235	24	68	10	150	0.001000	NE
cds_SP5448_01240	24	65	10	101	0.001000	NE
cds_SP5448_01245	20	53	7	136	0.000000	NE
cds_SP5448_01250	10	44	15	177	0.001000	NE
cds_SP5448_01255	10	35	8	114	0.000000	NE
cds_SP5448_01260	4	38	16	341	0.289000	U
cds_SP5448_01270	1	56	52	798	1.000000	E
cds_SP5448_01275	1	35	33	611	0.996000	E
cds_SP5448_01280	2	44	26	386	0.928000	U
cds_SP5448_01285	13	75	14	255	0.003000	NE
cds_SP5448_01290	25	71	10	129	0.001000	NE
