# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0879-v0M1_gene_tas.txt -m 1 -s 1000
#FDR Corrected thresholds: 0.999 0.05
#MH Acceptance-Rate:	37.88%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.669210
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	10	106	53	598	0.934000	U
cds_SP5448_00010	3	102	35	448	0.924000	U
cds_SP5448_00015	2	15	10	121	0.008000	NE
cds_SP5448_00020	13	80	23	266	0.028000	NE
cds_SP5448_00025	3	56	24	227	0.001000	NE
cds_SP5448_00030	94	265	16	234	0.001000	NE
cds_SP5448_00035	9	30	7	58	0.000000	NE
cds_SP5448_00040	5	30	12	129	0.001000	NE
cds_SP5448_00050	40	128	8	50	0.000000	NE
cds_SP5448_00055	9	130	25	212	0.001000	NE
cds_SP5448_00060	2	55	22	235	0.004000	NE
cds_SP5448_00065	11	138	52	762	0.998000	U
cds_SP5448_00070	25	156	28	206	0.001000	NE
cds_SP5448_00080	56	91	10	191	0.001000	NE
cds_SP5448_00085	1	2	1	2	-1.000000	S
cds_SP5448_00090	81	186	6	118	0.000000	NE
cds_SP5448_00095	7	11	2	10	-1.000000	S
cds_SP5448_00100	2	4	1	2	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	2	5	3	47	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	2	2	0	0	-1.000000	S
cds_SP5448_00130	1	3	1	2	-1.000000	S
cds_SP5448_00135	2	6	3	34	-1.000000	S
cds_SP5448_00140	1	3	1	2	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	2	6	3	31	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	2	5	1	2	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	2	4	2	8	-1.000000	S
