# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0882-v0M1_gene_tas.txt -m 1 -s 1000
#FDR Corrected thresholds: 0.993 0.043
#MH Acceptance-Rate:	39.94%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.636403
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	5	106	59	733	1.000000	E
cds_SP5448_00010	5	102	44	416	1.000000	E
cds_SP5448_00015	4	15	6	50	0.000000	NE
cds_SP5448_00020	14	80	23	266	0.104000	U
cds_SP5448_00025	4	56	24	211	0.006000	NE
cds_SP5448_00030	101	265	17	231	0.001000	NE
cds_SP5448_00035	10	30	5	48	0.000000	NE
cds_SP5448_00040	4	30	12	129	0.001000	NE
cds_SP5448_00050	43	128	6	39	0.000000	NE
cds_SP5448_00055	10	130	29	198	0.001000	NE
cds_SP5448_00060	3	55	26	229	0.033000	NE
cds_SP5448_00065	7	138	89	1246	1.000000	E
cds_SP5448_00070	24	156	44	349	0.998000	E
cds_SP5448_00080	60	91	4	90	0.000000	NE
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	95	186	7	112	0.000000	NE
cds_SP5448_00095	9	11	1	2	-1.000000	S
cds_SP5448_00100	2	4	1	2	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	2	5	3	47	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	2	2	0	0	-1.000000	S
cds_SP5448_00130	1	3	1	2	-1.000000	S
cds_SP5448_00135	4	6	2	19	-1.000000	S
cds_SP5448_00140	1	3	1	2	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	2	6	3	31	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	3	5	1	2	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	2	4	2	8	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	1	87	52	615	1.000000	E
cds_SP5448_00190	9	61	16	221	0.001000	NE
cds_SP5448_00195	16	65	15	165	0.001000	NE
cds_SP5448_00200	7	86	27	255	0.151000	U
cds_SP5448_00205	2	22	10	92	0.001000	NE
cds_SP5448_00210	19	48	10	237	0.001000	NE
cds_SP5448_00215	53	171	8	135	0.000000	NE
cds_SP5448_00220	37	95	15	215	0.001000	NE
cds_SP5448_00225	13	49	8	250	0.001000	NE
cds_SP5448_00230	13	29	4	122	0.000000	NE
cds_SP5448_00235	31	61	5	141	0.000000	NE
cds_SP5448_00240	42	92	6	65	0.000000	NE
cds_SP5448_00245	32	58	3	55	0.000000	NE
cds_SP5448_00250	4	17	6	144	0.000000	NE
cds_SP5448_00255	19	38	5	120	0.000000	NE
cds_SP5448_00260	87	173	5	28	0.000000	NE
cds_SP5448_00265	14	57	13	155	0.001000	NE
cds_SP5448_00270	42	90	5	35	0.000000	NE
cds_SP5448_00280	13	78	14	178	0.001000	NE
cds_SP5448_00285	23	41	5	32	0.000000	NE
cds_SP5448_00290	5	38	13	141	0.001000	NE
cds_SP5448_00295	14	150	27	289	0.560000	U
cds_SP5448_00300	50	148	11	263	0.002000	NE
cds_SP5448_00305	29	67	4	42	0.000000	NE
cds_SP5448_00310	57	106	5	39	0.000000	NE
cds_SP5448_00315	1	13	11	202	0.005000	NE
cds_SP5448_00320	1	31	25	564	1.000000	E
cds_SP5448_00325	0	31	31	613	1.000000	E
cds_SP5448_00330	0	15	15	287	0.984000	U
cds_SP5448_00335	4	47	15	225	0.001000	NE
cds_SP5448_00340	0	14	14	273	0.986000	U
cds_SP5448_00345	1	20	16	299	0.966000	U
cds_SP5448_00350	1	34	27	525	1.000000	E
cds_SP5448_00355	0	27	27	409	0.999000	E
cds_SP5448_00360	1	7	3	30	0.000000	NE
cds_SP5448_00365	0	22	22	252	0.999000	E
cds_SP5448_00370	3	21	9	104	0.001000	NE
cds_SP5448_00375	0	22	22	298	0.997000	E
cds_SP5448_00380	4	34	11	161	0.001000	NE
