# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0867-v0M1_gene_tas.txt -m 32 -s 1000
#FDR Corrected thresholds: 0.999 0.011
#MH Acceptance-Rate:	22.26%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.926725
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	0	106	106	1312	0.637000	U
cds_SP5448_00010	0	102	102	1119	0.484000	U
cds_SP5448_00015	0	15	15	183	0.960000	U
cds_SP5448_00020	0	80	80	1108	0.725000	U
cds_SP5448_00025	0	56	56	565	0.584000	U
cds_SP5448_00030	13	265	44	606	0.036000	U
cds_SP5448_00035	0	30	30	268	0.958000	U
cds_SP5448_00040	0	30	30	338	0.866000	U
cds_SP5448_00050	7	128	54	561	0.171000	U
cds_SP5448_00055	0	130	130	1266	0.175000	U
cds_SP5448_00060	0	55	55	528	0.579000	U
cds_SP5448_00065	0	138	138	1974	0.947000	U
cds_SP5448_00070	0	156	156	1452	0.052000	U
cds_SP5448_00080	16	91	18	320	0.135000	U
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	12	186	38	685	0.096000	U
cds_SP5448_00095	0	11	11	113	-1.000000	S
cds_SP5448_00100	0	4	4	68	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	1	5	4	56	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	0	2	2	13	-1.000000	S
cds_SP5448_00130	0	3	3	27	-1.000000	S
cds_SP5448_00135	0	6	6	60	-1.000000	S
cds_SP5448_00140	1	3	1	2	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	0	6	6	69	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	1	5	3	40	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	0	87	87	1180	0.711000	U
cds_SP5448_00190	0	61	61	956	0.697000	U
cds_SP5448_00195	0	65	65	751	0.523000	U
cds_SP5448_00200	0	86	86	991	0.542000	U
cds_SP5448_00205	0	22	22	210	0.960000	U
cds_SP5448_00210	0	48	48	699	0.617000	U
cds_SP5448_00215	6	171	48	890	0.116000	U
cds_SP5448_00220	8	95	33	506	0.145000	U
cds_SP5448_00225	3	49	25	570	0.316000	U
cds_SP5448_00230	1	29	21	434	0.522000	U
cds_SP5448_00235	4	61	35	829	0.370000	U
cds_SP5448_00240	8	92	20	254	0.005000	NE
cds_SP5448_00245	3	58	19	435	0.197000	U
cds_SP5448_00250	0	17	17	477	0.703000	U
cds_SP5448_00255	5	38	20	612	0.325000	U
cds_SP5448_00260	17	173	33	310	0.062000	U
cds_SP5448_00265	2	57	26	702	0.315000	U
cds_SP5448_00270	6	90	40	348	0.183000	U
cds_SP5448_00280	1	78	53	634	0.312000	U
cds_SP5448_00285	4	41	24	250	0.009000	NE
cds_SP5448_00290	0	38	38	386	0.728000	U
cds_SP5448_00295	0	150	150	1768	0.476000	U
cds_SP5448_00300	4	148	55	936	0.217000	U
cds_SP5448_00305	7	67	28	471	0.220000	U
cds_SP5448_00310	16	106	25	304	0.082000	U
cds_SP5448_00315	0	13	13	288	0.965000	U
cds_SP5448_00320	0	31	31	613	0.606000	U
cds_SP5448_00325	0	31	31	613	0.600000	U
cds_SP5448_00330	0	15	15	287	0.954000	U
cds_SP5448_00335	0	47	47	828	0.638000	U
cds_SP5448_00340	0	14	14	273	0.961000	U
cds_SP5448_00345	0	20	20	333	0.867000	U
cds_SP5448_00350	0	34	34	640	0.609000	U
cds_SP5448_00355	0	27	27	409	0.740000	U
cds_SP5448_00360	0	7	7	192	0.960000	U
cds_SP5448_00365	0	22	22	252	0.960000	U
cds_SP5448_00370	0	21	21	333	0.883000	U
cds_SP5448_00375	0	22	22	298	0.945000	U
cds_SP5448_00380	0	34	34	532	0.618000	U
cds_SP5448_00385	0	10	10	180	0.957000	U
cds_SP5448_00390	0	24	24	393	0.770000	U
cds_SP5448_00395	0	36	36	528	0.590000	U
cds_SP5448_00400	0	19	19	342	0.866000	U
cds_SP5448_00405	0	25	25	486	0.654000	U
cds_SP5448_00410	0	16	16	171	0.959000	U
cds_SP5448_00415	0	29	29	424	0.715000	U
cds_SP5448_00420	0	117	117	1297	0.455000	U
cds_SP5448_00425	0	46	46	628	0.594000	U
cds_SP5448_00430	0	15	15	181	0.968000	U
cds_SP5448_00435	0	9	9	109	-1.000000	S
cds_SP5448_00440	0	23	23	357	0.808000	U
cds_SP5448_00445	0	19	19	378	0.778000	U
cds_SP5448_00450	0	67	67	919	0.617000	U
cds_SP5448_00455	0	23	23	380	0.762000	U
cds_SP5448_00465	17	91	18	320	0.123000	U
cds_SP5448_00470	0	2	2	59	-1.000000	S
cds_SP5448_00475	10	186	40	583	0.054000	U
cds_SP5448_00480	0	11	11	113	-1.000000	S
cds_SP5448_00485	0	3	3	59	-1.000000	S
cds_SP5448_00490	1	4	3	14	-1.000000	S
cds_SP5448_00495	0	3	3	31	-1.000000	S
cds_SP5448_00500	0	5	5	55	-1.000000	S
cds_SP5448_00505	0	2	2	49	-1.000000	S
cds_SP5448_00510	1	5	3	40	-1.000000	S
cds_SP5448_00515	1	2	1	2	-1.000000	S
cds_SP5448_00520	0	3	3	30	-1.000000	S
cds_SP5448_00525	0	5	5	55	-1.000000	S
cds_SP5448_00530	0	2	2	56	-1.000000	S
cds_SP5448_00535	0	4	4	61	-1.000000	S
cds_SP5448_00540	0	2	2	4	-1.000000	S
cds_SP5448_00545	0	12	12	164	0.957000	U
cds_SP5448_00550	1	19	14	195	0.004000	NE
cds_SP5448_00555	1	14	11	212	0.872000	U
cds_SP5448_00560	0	47	47	433	0.664000	U
cds_SP5448_00565	0	42	42	716	0.586000	U
cds_SP5448_00570	1	69	39	451	0.281000	U
cds_SP5448_00575	1	25	24	372	0.758000	U
cds_SP5448_00580	0	76	76	1257	0.850000	U
cds_SP5448_00585	2	170	136	1822	0.778000	U
cds_SP5448_00590	0	159	159	3545	1.000000	E
cds_SP5448_00595	0	187	187	3631	1.000000	E
cds_SP5448_00600	2	29	25	297	0.613000	U
cds_SP5448_00605	2	73	34	436	0.227000	U
cds_SP5448_00610	7	86	27	258	0.005000	NE
cds_SP5448_00615	1	26	22	279	0.504000	U
cds_SP5448_00620	1	33	17	215	0.002000	NE
cds_SP5448_00625	0	23	23	237	0.965000	U
cds_SP5448_00630	2	41	21	207	0.001000	NE
cds_SP5448_00635	4	28	12	120	0.001000	NE
cds_SP5448_00640	10	58	19	336	0.219000	U
cds_SP5448_00645	1	77	71	1010	0.594000	U
cds_SP5448_00650	4	26	8	91	0.001000	NE
cds_SP5448_00655	3	50	33	516	0.365000	U
cds_SP5448_00660	1	62	36	516	0.243000	U
cds_SP5448_00670	4	22	7	91	0.000000	NE
cds_SP5448_00675	0	25	25	299	0.945000	U
cds_SP5448_00680	2	28	13	316	0.343000	U
cds_SP5448_00685	1	32	31	393	0.732000	U
cds_SP5448_00690	3	37	19	251	0.005000	NE
cds_SP5448_00695	4	43	28	518	0.313000	U
cds_SP5448_00700	3	49	25	478	0.278000	U
cds_SP5448_00705	5	115	51	699	0.180000	U
cds_SP5448_00710	20	203	32	338	0.053000	U
cds_SP5448_00715	3	56	40	385	0.466000	U
cds_SP5448_00720	5	85	34	372	0.181000	U
cds_SP5448_00725	5	66	34	335	0.279000	U
cds_SP5448_00730	3	63	31	325	0.295000	U
cds_SP5448_00735	8	84	29	496	0.155000	U
cds_SP5448_00740	0	10	10	163	0.961000	U
cds_SP5448_00745	1	20	16	268	0.210000	U
cds_SP5448_00750	3	63	26	315	0.232000	U
cds_SP5448_00755	2	65	47	507	0.433000	U
cds_SP5448_00760	3	97	42	567	0.164000	U
cds_SP5448_00765	4	68	30	354	0.212000	U
cds_SP5448_00770	6	77	37	600	0.244000	U
cds_SP5448_00775	3	41	33	571	0.527000	U
cds_SP5448_00780	2	48	34	461	0.426000	U
cds_SP5448_00785	6	59	15	198	0.001000	NE
cds_SP5448_00790	4	22	8	166	0.001000	NE
cds_SP5448_00795	6	76	28	355	0.170000	U
cds_SP5448_00800	2	27	20	257	0.140000	U
cds_SP5448_00805	14	168	28	298	0.037000	U
cds_SP5448_00810	1	37	28	340	0.550000	U
cds_SP5448_00815	0	38	38	576	0.618000	U
cds_SP5448_00820	11	75	27	383	0.207000	U
cds_SP5448_00825	0	26	26	305	0.935000	U
cds_SP5448_00830	3	92	49	918	0.402000	U
cds_SP5448_00835	7	95	28	381	0.120000	U
cds_SP5448_00840	0	42	42	616	0.630000	U
cds_SP5448_00845	6	75	35	560	0.196000	U
cds_SP5448_00850	2	62	39	562	0.336000	U
cds_SP5448_00855	7	71	28	645	0.245000	U
cds_SP5448_00860	5	57	17	288	0.046000	U
cds_SP5448_00865	0	23	23	535	0.633000	U
cds_SP5448_00870	9	97	24	330	0.124000	U
cds_SP5448_00875	2	54	37	325	0.470000	U
cds_SP5448_00880	13	126	19	314	0.145000	U
cds_SP5448_00885	3	35	14	168	0.001000	NE
