# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0880-v0M1_gene_tas.txt -m 32 -s 1000
#FDR Corrected thresholds: 0.999 0.012
#MH Acceptance-Rate:	21.65%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.925271
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	0	106	106	1312	0.672000	U
cds_SP5448_00010	0	102	102	1119	0.508000	U
cds_SP5448_00015	0	15	15	183	0.958000	U
cds_SP5448_00020	1	80	56	837	0.461000	U
cds_SP5448_00025	0	56	56	565	0.572000	U
cds_SP5448_00030	11	265	44	606	0.026000	U
cds_SP5448_00035	1	30	20	186	0.002000	NE
cds_SP5448_00040	0	30	30	338	0.852000	U
cds_SP5448_00050	5	128	54	561	0.142000	U
cds_SP5448_00055	0	130	130	1266	0.191000	U
cds_SP5448_00060	0	55	55	528	0.577000	U
cds_SP5448_00065	0	138	138	1974	0.946000	U
cds_SP5448_00070	1	156	84	853	0.209000	U
cds_SP5448_00080	16	91	15	254	0.002000	NE
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	7	186	51	906	0.145000	U
cds_SP5448_00095	1	11	7	61	-1.000000	S
cds_SP5448_00100	1	4	3	59	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	1	5	4	56	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	0	2	2	13	-1.000000	S
cds_SP5448_00130	0	3	3	27	-1.000000	S
cds_SP5448_00135	1	6	3	34	-1.000000	S
cds_SP5448_00140	0	3	3	20	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	0	6	6	69	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	1	5	3	40	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	0	87	87	1180	0.699000	U
cds_SP5448_00190	0	61	61	956	0.696000	U
cds_SP5448_00195	0	65	65	751	0.532000	U
cds_SP5448_00200	0	86	86	991	0.547000	U
cds_SP5448_00205	0	22	22	210	0.964000	U
cds_SP5448_00210	1	48	42	660	0.562000	U
cds_SP5448_00215	5	171	58	1184	0.368000	U
cds_SP5448_00220	5	95	33	506	0.122000	U
cds_SP5448_00225	5	49	13	288	0.051000	U
cds_SP5448_00230	1	29	21	434	0.541000	U
cds_SP5448_00235	6	61	22	527	0.156000	U
cds_SP5448_00240	8	92	21	256	0.006000	NE
cds_SP5448_00245	4	58	39	918	0.513000	U
cds_SP5448_00250	0	17	17	477	0.652000	U
cds_SP5448_00255	6	38	13	463	0.261000	U
cds_SP5448_00260	19	173	24	259	0.005000	NE
cds_SP5448_00265	3	57	20	552	0.216000	U
cds_SP5448_00270	5	90	40	348	0.180000	U
cds_SP5448_00280	1	78	53	634	0.320000	U
cds_SP5448_00285	4	41	20	223	0.002000	NE
cds_SP5448_00290	0	38	38	386	0.726000	U
cds_SP5448_00295	0	150	150	1768	0.487000	U
cds_SP5448_00300	8	148	50	828	0.148000	U
cds_SP5448_00305	7	67	28	471	0.210000	U
cds_SP5448_00310	18	106	32	371	0.112000	U
cds_SP5448_00315	0	13	13	288	0.959000	U
cds_SP5448_00320	0	31	31	613	0.618000	U
cds_SP5448_00325	0	31	31	613	0.605000	U
cds_SP5448_00330	0	15	15	287	0.959000	U
cds_SP5448_00335	0	47	47	828	0.647000	U
cds_SP5448_00340	0	14	14	273	0.965000	U
cds_SP5448_00345	0	20	20	333	0.891000	U
cds_SP5448_00350	0	34	34	640	0.598000	U
cds_SP5448_00355	0	27	27	409	0.725000	U
cds_SP5448_00360	0	7	7	192	0.967000	U
cds_SP5448_00365	0	22	22	252	0.955000	U
cds_SP5448_00370	0	21	21	333	0.878000	U
cds_SP5448_00375	0	22	22	298	0.958000	U
cds_SP5448_00380	0	34	34	532	0.630000	U
cds_SP5448_00385	0	10	10	180	0.957000	U
cds_SP5448_00390	0	24	24	393	0.728000	U
cds_SP5448_00395	0	36	36	528	0.600000	U
cds_SP5448_00400	0	19	19	342	0.869000	U
cds_SP5448_00405	0	25	25	486	0.641000	U
cds_SP5448_00410	0	16	16	171	0.963000	U
cds_SP5448_00415	0	29	29	424	0.701000	U
cds_SP5448_00420	0	117	117	1297	0.459000	U
cds_SP5448_00425	0	46	46	628	0.574000	U
cds_SP5448_00430	0	15	15	181	0.958000	U
cds_SP5448_00435	0	9	9	109	-1.000000	S
cds_SP5448_00440	0	23	23	357	0.840000	U
cds_SP5448_00445	0	19	19	378	0.765000	U
cds_SP5448_00450	0	67	67	919	0.637000	U
cds_SP5448_00455	0	23	23	380	0.776000	U
cds_SP5448_00465	15	91	20	385	0.136000	U
cds_SP5448_00470	0	2	2	59	-1.000000	S
cds_SP5448_00475	7	186	51	906	0.120000	U
cds_SP5448_00480	1	11	7	61	-1.000000	S
cds_SP5448_00485	0	3	3	59	-1.000000	S
cds_SP5448_00490	1	4	3	14	-1.000000	S
cds_SP5448_00495	0	3	3	31	-1.000000	S
cds_SP5448_00500	0	5	5	55	-1.000000	S
cds_SP5448_00505	0	2	2	49	-1.000000	S
cds_SP5448_00510	1	5	3	40	-1.000000	S
cds_SP5448_00515	1	2	1	2	-1.000000	S
cds_SP5448_00520	0	3	3	30	-1.000000	S
cds_SP5448_00525	0	5	5	55	-1.000000	S
cds_SP5448_00530	0	2	2	56	-1.000000	S
cds_SP5448_00535	0	4	4	61	-1.000000	S
cds_SP5448_00540	0	2	2	4	-1.000000	S
cds_SP5448_00545	0	12	12	164	0.964000	U
cds_SP5448_00550	1	19	14	195	0.015000	U
cds_SP5448_00555	0	14	14	222	0.952000	U
cds_SP5448_00560	0	47	47	433	0.665000	U
cds_SP5448_00565	1	42	40	686	0.563000	U
cds_SP5448_00570	1	69	39	451	0.268000	U
cds_SP5448_00575	2	25	22	361	0.729000	U
cds_SP5448_00580	0	76	76	1257	0.850000	U
