# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0908-v0M1_gene_tas.txt -m 2 -s 1000
#FDR Corrected thresholds: 0.999 0.008
#MH Acceptance-Rate:	18.43%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.940380
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	2	106	57	602	0.059000	U
cds_SP5448_00010	2	102	53	634	0.121000	U
cds_SP5448_00015	1	15	9	109	0.022000	U
cds_SP5448_00020	0	80	80	1108	0.309000	U
cds_SP5448_00025	1	56	32	337	0.337000	U
cds_SP5448_00030	7	265	82	1153	0.036000	U
cds_SP5448_00035	2	30	14	129	0.001000	NE
cds_SP5448_00040	0	30	30	338	0.859000	U
cds_SP5448_00050	3	128	64	695	0.064000	U
cds_SP5448_00055	4	130	58	619	0.072000	U
cds_SP5448_00060	2	55	38	348	0.357000	U
cds_SP5448_00065	3	138	75	1027	0.109000	U
cds_SP5448_00070	8	156	46	504	0.073000	U
cds_SP5448_00080	6	91	34	631	0.205000	U
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	13	186	46	710	0.072000	U
cds_SP5448_00095	1	11	5	54	-1.000000	S
cds_SP5448_00100	1	4	3	59	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	1	5	4	56	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	0	4	4	59	-1.000000	S
cds_SP5448_00125	0	2	2	13	-1.000000	S
cds_SP5448_00130	0	3	3	27	-1.000000	S
cds_SP5448_00135	0	6	6	60	-1.000000	S
cds_SP5448_00140	0	3	3	20	-1.000000	S
cds_SP5448_00145	1	4	3	31	-1.000000	S
cds_SP5448_00150	0	6	6	69	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	0	5	5	60	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	1	87	83	1132	0.247000	U
cds_SP5448_00190	1	61	58	904	0.459000	U
cds_SP5448_00195	1	65	45	540	0.253000	U
cds_SP5448_00200	4	86	57	713	0.163000	U
cds_SP5448_00205	0	22	22	210	0.944000	U
cds_SP5448_00210	0	48	48	699	0.492000	U
cds_SP5448_00215	3	171	81	1943	0.998000	U
cds_SP5448_00220	5	95	31	463	0.134000	U
cds_SP5448_00225	2	49	23	402	0.254000	U
cds_SP5448_00230	1	29	27	486	0.622000	U
cds_SP5448_00235	2	61	40	965	0.637000	U
cds_SP5448_00240	3	92	36	435	0.142000	U
cds_SP5448_00245	2	58	29	683	0.399000	U
cds_SP5448_00250	0	17	17	477	0.761000	U
cds_SP5448_00255	2	38	29	808	0.645000	U
cds_SP5448_00260	12	173	43	484	0.064000	U
cds_SP5448_00265	0	57	57	1291	0.935000	U
cds_SP5448_00270	3	90	48	413	0.084000	U
cds_SP5448_00280	0	78	78	993	0.204000	U
cds_SP5448_00285	2	41	29	287	0.206000	U
cds_SP5448_00290	1	38	27	276	0.140000	U
cds_SP5448_00295	6	150	49	545	0.053000	U
cds_SP5448_00300	1	148	85	1570	0.854000	U
cds_SP5448_00305	3	67	28	471	0.239000	U
cds_SP5448_00310	10	106	33	378	0.109000	U
cds_SP5448_00315	0	13	13	288	0.961000	U
cds_SP5448_00320	0	31	31	613	0.653000	U
cds_SP5448_00325	0	31	31	613	0.647000	U
cds_SP5448_00330	0	15	15	287	0.963000	U
cds_SP5448_00335	0	47	47	828	0.611000	U
cds_SP5448_00340	0	14	14	273	0.971000	U
cds_SP5448_00345	0	20	20	333	0.894000	U
cds_SP5448_00350	0	34	34	640	0.622000	U
cds_SP5448_00355	0	27	27	409	0.720000	U
cds_SP5448_00360	0	7	7	192	0.974000	U
cds_SP5448_00365	0	22	22	252	0.949000	U
cds_SP5448_00370	1	21	19	310	0.866000	U
cds_SP5448_00375	0	22	22	298	0.941000	U
cds_SP5448_00380	3	34	22	303	0.357000	U
cds_SP5448_00385	0	10	10	180	0.963000	U
cds_SP5448_00390	1	24	14	187	0.001000	NE
cds_SP5448_00395	1	36	33	514	0.575000	U
cds_SP5448_00400	0	19	19	342	0.895000	U
cds_SP5448_00405	0	25	25	486	0.702000	U
cds_SP5448_00410	0	16	16	171	0.961000	U
cds_SP5448_00415	0	29	29	424	0.712000	U
cds_SP5448_00420	0	117	117	1297	0.010000	U
cds_SP5448_00425	0	46	46	628	0.449000	U
cds_SP5448_00430	0	15	15	181	0.957000	U
cds_SP5448_00435	1	9	8	96	-1.000000	S
cds_SP5448_00440	0	23	23	357	0.848000	U
cds_SP5448_00445	0	19	19	378	0.807000	U
cds_SP5448_00450	0	67	67	919	0.349000	U
cds_SP5448_00455	0	23	23	380	0.811000	U
cds_SP5448_00465	8	91	25	463	0.156000	U
cds_SP5448_00470	0	2	2	59	-1.000000	S
cds_SP5448_00475	12	186	55	919	0.122000	U
cds_SP5448_00480	1	11	5	54	-1.000000	S
cds_SP5448_00485	0	3	3	59	-1.000000	S
cds_SP5448_00490	1	4	3	14	-1.000000	S
cds_SP5448_00495	0	3	3	31	-1.000000	S
cds_SP5448_00500	0	5	5	55	-1.000000	S
cds_SP5448_00505	0	2	2	49	-1.000000	S
cds_SP5448_00510	0	5	5	60	-1.000000	S
cds_SP5448_00515	1	2	1	2	-1.000000	S
cds_SP5448_00520	0	3	3	30	-1.000000	S
cds_SP5448_00525	0	5	5	55	-1.000000	S
cds_SP5448_00530	0	2	2	56	-1.000000	S
cds_SP5448_00535	0	4	4	61	-1.000000	S
cds_SP5448_00540	0	2	2	4	-1.000000	S
cds_SP5448_00545	0	12	12	164	0.971000	U
cds_SP5448_00550	2	19	9	140	0.001000	NE
cds_SP5448_00555	0	14	14	222	0.968000	U
cds_SP5448_00560	1	47	33	318	0.450000	U
cds_SP5448_00565	1	42	33	574	0.447000	U
cds_SP5448_00570	0	69	69	805	0.196000	U
cds_SP5448_00575	0	25	25	384	0.763000	U
cds_SP5448_00580	0	76	76	1257	0.690000	U
cds_SP5448_00585	5	170	68	980	0.101000	U
cds_SP5448_00590	2	159	103	2345	1.000000	E
cds_SP5448_00595	1	187	159	3179	1.000000	E
cds_SP5448_00600	0	29	29	362	0.808000	U
cds_SP5448_00605	1	73	43	533	0.195000	U
cds_SP5448_00610	3	86	39	442	0.158000	U
cds_SP5448_00615	0	26	26	321	0.921000	U
cds_SP5448_00620	3	33	18	193	0.001000	NE
cds_SP5448_00625	2	23	18	163	0.010000	U
cds_SP5448_00630	2	41	29	288	0.238000	U
cds_SP5448_00635	1	28	27	280	0.913000	U
cds_SP5448_00640	5	58	33	505	0.267000	U
cds_SP5448_00645	4	77	29	439	0.150000	U
cds_SP5448_00650	1	26	15	178	0.001000	NE
cds_SP5448_00655	5	50	18	239	0.002000	NE
cds_SP5448_00660	1	62	52	888	0.506000	U
cds_SP5448_00670	3	22	12	142	0.001000	NE
cds_SP5448_00675	1	25	18	212	0.004000	NE
cds_SP5448_00680	2	28	11	174	0.001000	NE
cds_SP5448_00685	1	32	16	204	0.001000	NE
cds_SP5448_00690	1	37	36	629	0.574000	U
cds_SP5448_00695	3	43	24	555	0.377000	U
cds_SP5448_00700	2	49	42	797	0.550000	U
cds_SP5448_00705	2	115	78	988	0.097000	U
cds_SP5448_00710	12	203	36	394	0.045000	U
cds_SP5448_00715	0	56	56	531	0.291000	U
cds_SP5448_00720	1	85	77	903	0.120000	U
cds_SP5448_00725	4	66	40	336	0.170000	U
cds_SP5448_00730	2	63	39	363	0.249000	U
cds_SP5448_00735	1	84	74	1203	0.586000	U
