# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0865-v0M1_gene_tas.txt -m 16 -s 1000
#FDR Corrected thresholds: 0.998 0.023
#MH Acceptance-Rate:	28.86%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.871600
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	0	106	106	1312	0.998000	U
cds_SP5448_00010	0	102	102	1119	0.993000	U
cds_SP5448_00015	0	15	15	183	0.930000	U
cds_SP5448_00020	2	80	51	717	0.736000	U
cds_SP5448_00025	0	56	56	565	0.891000	U
cds_SP5448_00030	23	265	37	452	0.046000	U
cds_SP5448_00035	1	30	24	213	0.075000	U
cds_SP5448_00040	0	30	30	338	0.900000	U
cds_SP5448_00050	10	128	44	419	0.271000	U
cds_SP5448_00055	0	130	130	1266	0.988000	U
cds_SP5448_00060	0	55	55	528	0.900000	U
cds_SP5448_00065	1	138	130	1863	1.000000	E
cds_SP5448_00070	12	156	47	362	0.220000	U
cds_SP5448_00080	28	91	11	202	0.001000	NE
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	25	186	18	276	0.007000	NE
cds_SP5448_00095	1	11	7	61	-1.000000	S
cds_SP5448_00100	1	4	3	59	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	1	5	4	56	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	0	2	2	13	-1.000000	S
cds_SP5448_00130	0	3	3	27	-1.000000	S
cds_SP5448_00135	1	6	3	34	-1.000000	S
cds_SP5448_00140	1	3	1	2	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	1	6	5	58	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	1	5	3	40	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	0	87	87	1180	0.991000	U
cds_SP5448_00190	0	61	61	956	0.962000	U
cds_SP5448_00195	0	65	65	751	0.956000	U
cds_SP5448_00200	0	86	86	991	0.991000	U
cds_SP5448_00205	1	22	14	131	0.005000	NE
cds_SP5448_00210	3	48	23	442	0.303000	U
cds_SP5448_00215	12	171	34	648	0.066000	U
cds_SP5448_00220	17	95	16	258	0.001000	NE
cds_SP5448_00225	7	49	8	250	0.002000	NE
cds_SP5448_00230	2	29	11	218	0.001000	NE
cds_SP5448_00235	12	61	9	213	0.000000	NE
cds_SP5448_00240	16	92	15	211	0.001000	NE
cds_SP5448_00245	15	58	7	132	0.000000	NE
cds_SP5448_00250	2	17	7	191	0.000000	NE
cds_SP5448_00255	11	38	8	263	0.003000	NE
cds_SP5448_00260	37	173	15	177	0.001000	NE
cds_SP5448_00265	3	57	20	552	0.159000	U
cds_SP5448_00270	10	90	40	348	0.327000	U
cds_SP5448_00280	2	78	40	434	0.395000	U
cds_SP5448_00285	7	41	19	217	0.001000	NE
cds_SP5448_00290	2	38	18	204	0.001000	NE
cds_SP5448_00295	1	150	115	1311	0.994000	U
cds_SP5448_00300	11	148	50	828	0.437000	U
cds_SP5448_00305	12	67	19	381	0.120000	U
cds_SP5448_00310	27	106	16	173	0.001000	NE
cds_SP5448_00315	0	13	13	288	0.946000	U
cds_SP5448_00320	0	31	31	613	0.714000	U
cds_SP5448_00325	0	31	31	613	0.726000	U
cds_SP5448_00330	0	15	15	287	0.927000	U
cds_SP5448_00335	0	47	47	828	0.892000	U
cds_SP5448_00340	0	14	14	273	0.941000	U
cds_SP5448_00345	0	20	20	333	0.871000	U
cds_SP5448_00350	0	34	34	640	0.765000	U
cds_SP5448_00355	0	27	27	409	0.768000	U
cds_SP5448_00360	0	7	7	192	0.934000	U
cds_SP5448_00365	0	22	22	252	0.954000	U
cds_SP5448_00370	0	21	21	333	0.863000	U
cds_SP5448_00375	0	22	22	298	0.942000	U
cds_SP5448_00380	0	34	34	532	0.774000	U
cds_SP5448_00385	0	10	10	180	0.944000	U
cds_SP5448_00390	0	24	24	393	0.759000	U
cds_SP5448_00395	1	36	35	524	0.770000	U
cds_SP5448_00400	0	19	19	342	0.853000	U
cds_SP5448_00405	0	25	25	486	0.697000	U
cds_SP5448_00410	0	16	16	171	0.940000	U
cds_SP5448_00415	0	29	29	424	0.801000	U
cds_SP5448_00420	0	117	117	1297	0.997000	U
cds_SP5448_00425	0	46	46	628	0.844000	U
cds_SP5448_00430	0	15	15	181	0.934000	U
cds_SP5448_00435	0	9	9	109	-1.000000	S
cds_SP5448_00440	0	23	23	357	0.829000	U
cds_SP5448_00445	0	19	19	378	0.763000	U
cds_SP5448_00450	0	67	67	919	0.949000	U
cds_SP5448_00455	0	23	23	380	0.783000	U
cds_SP5448_00465	31	91	11	202	0.001000	NE
cds_SP5448_00470	0	2	2	59	-1.000000	S
cds_SP5448_00475	25	186	18	276	0.002000	NE
cds_SP5448_00480	1	11	7	61	-1.000000	S
cds_SP5448_00485	0	3	3	59	-1.000000	S
cds_SP5448_00490	1	4	3	14	-1.000000	S
cds_SP5448_00495	0	3	3	31	-1.000000	S
cds_SP5448_00500	1	5	3	46	-1.000000	S
cds_SP5448_00505	0	2	2	49	-1.000000	S
cds_SP5448_00510	2	5	3	40	-1.000000	S
cds_SP5448_00515	1	2	1	2	-1.000000	S
cds_SP5448_00520	0	3	3	30	-1.000000	S
cds_SP5448_00525	0	5	5	55	-1.000000	S
cds_SP5448_00530	0	2	2	56	-1.000000	S
cds_SP5448_00535	0	4	4	61	-1.000000	S
cds_SP5448_00540	0	2	2	4	-1.000000	S
cds_SP5448_00545	0	12	12	164	0.929000	U
cds_SP5448_00550	4	19	4	68	0.000000	NE
cds_SP5448_00555	2	14	10	149	0.006000	NE
cds_SP5448_00560	2	47	21	165	0.001000	NE
cds_SP5448_00565	1	42	40	686	0.806000	U
cds_SP5448_00570	6	69	19	249	0.001000	NE
cds_SP5448_00575	3	25	13	190	0.001000	NE
cds_SP5448_00580	0	76	76	1257	0.998000	U
cds_SP5448_00585	11	170	38	560	0.125000	U
cds_SP5448_00590	0	159	159	3545	1.000000	E
cds_SP5448_00595	0	187	187	3631	1.000000	E
cds_SP5448_00600	5	29	18	217	0.001000	NE
cds_SP5448_00605	4	73	34	436	0.319000	U
cds_SP5448_00610	13	86	15	204	0.001000	NE
cds_SP5448_00615	5	26	9	107	0.001000	NE
cds_SP5448_00620	4	33	8	86	0.000000	NE
cds_SP5448_00625	3	23	14	114	0.001000	NE
cds_SP5448_00630	6	41	19	198	0.001000	NE
cds_SP5448_00635	6	28	9	94	0.001000	NE
cds_SP5448_00640	20	58	8	109	0.000000	NE
cds_SP5448_00645	2	77	63	880	0.932000	U
cds_SP5448_00650	5	26	8	91	0.001000	NE
cds_SP5448_00655	7	50	16	263	0.010000	NE
cds_SP5448_00660	4	62	31	446	0.258000	U
cds_SP5448_00670	5	22	7	91	0.000000	NE
cds_SP5448_00675	3	25	11	149	0.001000	NE
cds_SP5448_00680	5	28	8	246	0.003000	NE
cds_SP5448_00685	5	32	16	201	0.001000	NE
cds_SP5448_00690	4	37	19	251	0.004000	NE
cds_SP5448_00695	5	43	16	366	0.149000	U
cds_SP5448_00700	5	49	16	303	0.097000	U
cds_SP5448_00705	11	115	43	593	0.317000	U
cds_SP5448_00710	35	203	14	183	0.001000	NE
cds_SP5448_00715	4	56	21	210	0.001000	NE
cds_SP5448_00720	8	85	34	372	0.220000	U
cds_SP5448_00725	7	66	17	202	0.001000	NE
cds_SP5448_00730	12	63	13	135	0.001000	NE
cds_SP5448_00735	16	84	15	237	0.001000	NE
cds_SP5448_00740	1	10	7	96	0.015000	NE
cds_SP5448_00745	3	20	10	168	0.001000	NE
cds_SP5448_00750	8	63	18	246	0.003000	NE
cds_SP5448_00755	4	65	30	324	0.323000	U
cds_SP5448_00760	8	97	23	290	0.019000	NE
cds_SP5448_00765	9	68	14	201	0.001000	NE
cds_SP5448_00770	9	77	29	417	0.174000	U
cds_SP5448_00775	5	41	27	487	0.486000	U
cds_SP5448_00780	5	48	13	149	0.001000	NE
cds_SP5448_00785	11	59	11	124	0.001000	NE
cds_SP5448_00790	5	22	7	81	0.000000	NE
cds_SP5448_00795	10	76	16	201	0.001000	NE
cds_SP5448_00800	3	27	14	169	0.001000	NE
cds_SP5448_00805	29	168	21	387	0.051000	U
cds_SP5448_00810	3	37	14	164	0.001000	NE
cds_SP5448_00815	3	38	19	342	0.319000	U
cds_SP5448_00820	16	75	20	275	0.011000	NE
cds_SP5448_00825	5	26	9	124	0.001000	NE
cds_SP5448_00830	14	92	21	403	0.087000	U
cds_SP5448_00835	19	95	11	148	0.001000	NE
cds_SP5448_00840	1	42	39	585	0.762000	U
cds_SP5448_00845	14	75	12	179	0.001000	NE
cds_SP5448_00850	4	62	20	324	0.163000	U
cds_SP5448_00855	9	71	28	645	0.265000	U
cds_SP5448_00860	6	57	19	390	0.151000	U
cds_SP5448_00865	1	23	21	517	0.611000	U
cds_SP5448_00870	15	97	21	294	0.023000	U
cds_SP5448_00875	8	54	21	197	0.001000	NE
cds_SP5448_00880	18	126	24	303	0.023000	U
cds_SP5448_00885	5	35	14	168	0.001000	NE
