# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0892-v0M1_gene_tas.txt -m 2 -s 1000
#FDR Corrected thresholds: 0.989 0.038
#MH Acceptance-Rate:	38.74%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.715803
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	1	106	105	1308	1.000000	E
cds_SP5448_00010	1	102	89	962	1.000000	E
cds_SP5448_00015	1	15	14	174	0.917000	U
cds_SP5448_00020	10	80	23	335	0.550000	U
cds_SP5448_00025	1	56	48	456	1.000000	E
cds_SP5448_00030	82	265	18	199	0.001000	NE
cds_SP5448_00035	4	30	9	66	0.001000	NE
cds_SP5448_00040	2	30	15	146	0.001000	NE
cds_SP5448_00050	17	128	21	192	0.001000	NE
cds_SP5448_00055	1	130	115	1156	1.000000	E
cds_SP5448_00060	0	55	55	528	1.000000	E
cds_SP5448_00065	5	138	112	1495	1.000000	E
cds_SP5448_00070	8	156	72	781	1.000000	E
cds_SP5448_00080	44	91	11	202	0.001000	NE
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	46	186	12	150	0.001000	NE
cds_SP5448_00095	4	11	3	17	-1.000000	S
cds_SP5448_00100	1	4	3	59	-1.000000	S
cds_SP5448_00105	1	3	2	9	-1.000000	S
cds_SP5448_00110	2	5	3	47	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	0	2	2	13	-1.000000	S
cds_SP5448_00130	1	3	1	2	-1.000000	S
cds_SP5448_00135	1	6	3	34	-1.000000	S
cds_SP5448_00140	1	3	1	2	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	2	6	3	31	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	2	5	3	40	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	1	87	83	1146	1.000000	E
cds_SP5448_00190	1	61	47	717	1.000000	E
cds_SP5448_00195	0	65	65	751	1.000000	E
cds_SP5448_00200	1	86	52	543	1.000000	E
cds_SP5448_00205	1	22	14	131	0.007000	NE
cds_SP5448_00210	8	48	16	328	0.338000	U
cds_SP5448_00215	38	171	10	155	0.000000	NE
cds_SP5448_00220	32	95	12	188	0.001000	NE
cds_SP5448_00225	14	49	8	250	0.000000	NE
cds_SP5448_00230	8	29	5	33	0.000000	NE
cds_SP5448_00235	26	61	8	202	0.000000	NE
cds_SP5448_00240	34	92	6	66	0.000000	NE
cds_SP5448_00245	24	58	10	243	0.002000	NE
cds_SP5448_00250	2	17	8	277	0.025000	NE
cds_SP5448_00255	17	38	5	120	0.000000	NE
cds_SP5448_00260	64	173	14	172	0.001000	NE
cds_SP5448_00265	6	57	13	155	0.001000	NE
cds_SP5448_00270	29	90	10	78	0.001000	NE
cds_SP5448_00280	3	78	40	434	0.993000	E
cds_SP5448_00285	12	41	14	183	0.001000	NE
cds_SP5448_00290	2	38	25	275	0.732000	U
cds_SP5448_00295	4	150	85	1014	1.000000	E
cds_SP5448_00300	34	148	14	203	0.001000	NE
cds_SP5448_00305	24	67	10	122	0.001000	NE
cds_SP5448_00310	47	106	7	83	0.000000	NE
cds_SP5448_00315	0	13	13	288	0.948000	U
cds_SP5448_00320	0	31	31	613	0.997000	E
cds_SP5448_00325	0	31	31	613	0.996000	E
cds_SP5448_00330	1	15	7	120	0.000000	NE
cds_SP5448_00335	0	47	47	828	1.000000	E
cds_SP5448_00340	0	14	14	273	0.963000	U
cds_SP5448_00345	0	20	20	333	0.980000	U
cds_SP5448_00350	0	34	34	640	1.000000	E
cds_SP5448_00355	0	27	27	409	0.995000	E
cds_SP5448_00360	0	7	7	192	0.888000	U
cds_SP5448_00365	0	22	22	252	0.997000	E
cds_SP5448_00370	0	21	21	333	0.983000	U
cds_SP5448_00375	0	22	22	298	0.991000	E
cds_SP5448_00380	1	34	22	303	0.807000	U
cds_SP5448_00385	1	10	8	162	0.511000	U
cds_SP5448_00390	0	24	24	393	0.984000	U
cds_SP5448_00395	0	36	36	528	0.999000	E
cds_SP5448_00400	0	19	19	342	0.965000	U
cds_SP5448_00405	0	25	25	486	0.977000	U
cds_SP5448_00410	0	16	16	171	0.970000	U
cds_SP5448_00415	0	29	29	424	0.989000	U
cds_SP5448_00420	1	117	97	1135	1.000000	E
cds_SP5448_00425	2	46	34	424	0.996000	E
cds_SP5448_00430	1	15	13	169	0.843000	U
cds_SP5448_00435	0	9	9	109	-1.000000	S
cds_SP5448_00440	0	23	23	357	0.986000	U
cds_SP5448_00445	0	19	19	378	0.941000	U
cds_SP5448_00450	1	67	52	714	1.000000	E
cds_SP5448_00455	0	23	23	380	0.978000	U
cds_SP5448_00465	47	91	12	210	0.001000	NE
cds_SP5448_00470	0	2	2	59	-1.000000	S
cds_SP5448_00475	51	186	10	148	0.000000	NE
cds_SP5448_00480	5	11	3	17	-1.000000	S
cds_SP5448_00485	0	3	3	59	-1.000000	S
cds_SP5448_00490	1	4	3	14	-1.000000	S
cds_SP5448_00495	0	3	3	31	-1.000000	S
cds_SP5448_00500	2	5	3	46	-1.000000	S
cds_SP5448_00505	0	2	2	49	-1.000000	S
cds_SP5448_00510	3	5	1	2	-1.000000	S
cds_SP5448_00515	1	2	1	2	-1.000000	S
cds_SP5448_00520	0	3	3	30	-1.000000	S
cds_SP5448_00525	0	5	5	55	-1.000000	S
cds_SP5448_00530	1	2	1	2	-1.000000	S
cds_SP5448_00535	0	4	4	61	-1.000000	S
cds_SP5448_00540	0	2	2	4	-1.000000	S
